period_date,outlet_id,therapist_count,therapist_working_count,scheduled_hours,booked_hours,productive_capacity_hours,idle_hours,break_hours,overtime_hours,split_shift_count,coverage_gap_count,burnout_exposure_count,avg_workload_density_ratio,avg_schedule_stability_score_0_100,utilization_on_roster_ratio,capacity_coverage_ratio,staffing_pressure_flag,capacity_strain_score_0_100,coverage_status
2024-03-01,MLT_OUTLET_002,2,2,275.4001,189.2,225.8281,36.628099999999996,27.929699999999997,0.0,0,1,0,0.8357699999999999,81.907,0.8378053926858525,1.1935946088794926,1,38.53904806354922,over_buffered
2024-03-01,MLT_OUTLET_003,2,2,303.8719,176.52,249.175,72.655,28.2833,0.0,1,0,0,0.7139935,86.20785000000001,0.7084177786696098,1.4115964196691593,0,35.087217818802046,over_buffered
2024-04-01,MLT_OUTLET_001,2,2,230.3169,168.15,188.86,20.71,22.858400000000003,0.0,0,0,0,0.8900525,86.13505,0.8903420523138833,1.1231638418079097,0,40.95573440643863,balanced
2024-04-01,MLT_OUTLET_002,2,2,275.89700000000005,177.09,226.2355,49.1455,28.1743,0.0,0,0,0,0.777134,90.06684999999999,0.7827683984166941,1.277517081709865,0,36.00734632716793,over_buffered
2024-04-01,MLT_OUTLET_003,2,2,269.6943,172.89,221.14929999999998,48.259299999999996,25.2908,0.0,1,0,0,0.7813815,81.2153,0.7817795489291623,1.279132974723813,0,38.46185925074147,over_buffered
2024-05-01,MLT_OUTLET_001,2,2,208.0655,162.29000000000002,170.6137,8.3237,20.5556,5.2323,0,1,1,0.9506,75.01230000000001,0.9512131792464499,1.0512890504652164,1,52.66143224533669,balanced
2024-05-01,MLT_OUTLET_002,2,2,265.9616,169.76,218.0885,48.3285,26.4244,0.0,0,0,0,0.7774985000000001,89.53395,0.778399594659966,1.284687205466541,0,35.806381354358436,over_buffered
2024-05-01,MLT_OUTLET_003,2,2,281.06780000000003,177.84,230.4756,52.6356,26.7374,0.0,0,0,0,0.7712410000000001,85.7553,0.7716218115930711,1.2959716599190283,0,35.49460333328127,over_buffered
2024-06-01,MLT_OUTLET_001,2,2,247.2063,195.60000000000002,202.7092,16.0827,23.8365,2.8925,0,1,1,0.9568855,77.4435,0.9649290708068504,1.0363456032719836,1,50.50580725711512,balanced
2024-06-01,MLT_OUTLET_002,2,2,256.4267,183.57999999999998,210.2699,26.6899,25.7869,0.0,0,0,0,0.873433,90.1063,0.8730683754545943,1.1453856629262449,0,40.161145270911334,balanced
2024-06-01,MLT_OUTLET_003,2,2,229.7944,165.45,188.4314,22.9814,21.478900000000003,7.0292,0,1,1,0.894563,77.15295,0.878038373646855,1.138902387428226,1,50.31321918775532,balanced
2024-07-01,MLT_OUTLET_001,2,2,245.25150000000002,191.34,201.1062,9.7662,23.4129,0.0,1,1,1,0.948529,79.7589,0.9514375986419116,1.0510410787080589,1,49.13363753752793,balanced
2024-07-01,MLT_OUTLET_002,2,2,266.3469,188.54,218.4044,29.864400000000003,27.2454,0.0,0,0,0,0.862887,87.82749999999999,0.863260996573329,1.1583982178847991,0,39.710005842373135,over_buffered
2024-07-01,MLT_OUTLET_003,2,2,235.03050000000002,171.08999999999997,192.725,21.634999999999998,21.546,0.0,0,0,0,0.8844315,87.8403,0.8877416007264236,1.1264539131451283,0,40.836113633415486,balanced
2024-08-01,MLT_OUTLET_001,2,2,206.1393,169.75,169.0343,7.1055,19.6922,5.3129,0,1,1,0.9897265,69.527,1.0042340519054416,0.9957837997054492,1,56.70881638765031,tight_covered
2024-08-01,MLT_OUTLET_002,2,2,221.5691,182.51999999999998,181.6867,4.9063,22.176000000000002,6.1794,0,2,2,1.0052325,71.1756,1.0045864667033964,0.9954344729344731,1,59.84326946835623,tight_covered
2024-08-01,MLT_OUTLET_003,2,2,220.6892,183.03,180.9651,6.6863,20.4105,4.2771,0,1,1,0.993074,72.5227,1.0114104874365277,0.9887182429109982,1,55.26791642208027,tight_covered
2024-09-01,MLT_OUTLET_001,2,2,221.8838,174.46,181.9447,7.8803,22.0962,2.5495,1,1,1,0.964062,72.26325,0.9588627753377812,1.042902097902098,1,53.86852766553794,balanced
2024-09-01,MLT_OUTLET_002,2,2,259.1598,180.07999999999998,212.51100000000002,32.431,26.3232,6.4898,1,1,1,0.8498479999999999,75.84625,0.8473914291495497,1.1800921812527767,1,51.28387574087928,over_buffered
2024-09-01,MLT_OUTLET_003,2,2,254.4965,174.51,208.68720000000002,34.1772,23.8442,0.0,0,0,0,0.836133,88.94815,0.8362276172184973,1.1958466563520718,0,38.46647039205087,over_buffered
2024-10-01,MLT_OUTLET_001,2,2,235.8653,172.34,193.40949999999998,21.069499999999998,22.931,0.0,0,0,0,0.892233,85.2932,0.8910627451081773,1.1222554253220376,0,40.98888627497615,balanced
2024-10-01,MLT_OUTLET_002,2,2,281.83299999999997,186.19,231.1031,44.9131,28.151799999999998,2.0357,0,0,0,0.811809,86.9792,0.8056577345782033,1.2412218701326603,0,38.89238579059735,over_buffered
2024-10-01,MLT_OUTLET_003,2,2,290.6749,173.6,238.3535,64.7535,27.485500000000002,0.0,0,0,0,0.7298260000000001,85.00614999999999,0.7283299804701839,1.3730040322580646,0,33.50317910162846,over_buffered
2024-11-01,MLT_OUTLET_001,2,2,259.579,173.56,212.8547,39.2947,25.5708,0.0,0,1,0,0.833218,85.77535,0.8153919081890134,1.2264041253745104,1,37.50802777669462,over_buffered
2024-11-01,MLT_OUTLET_002,2,2,263.8027,163.36,216.3182,52.9582,27.4418,0.0,0,0,0,0.7493285000000001,87.11574999999999,0.7551837986817569,1.3241809500489714,0,34.73845473936082,over_buffered
2024-11-01,MLT_OUTLET_003,2,2,284.7513,164.91,233.496,68.586,27.2352,0.0,0,0,0,0.725128,87.03505000000001,0.7062647754137116,1.4158995815899582,0,32.488179669030735,over_buffered
2024-12-01,MLT_OUTLET_001,2,2,248.75310000000002,188.2,203.9776,15.7776,24.2912,0.0,0,0,1,0.9221779999999999,83.7654,0.9226503302323392,1.0838342189160468,0,45.2419151906876,balanced
2024-12-01,MLT_OUTLET_002,2,2,237.8776,176.26999999999998,195.0596,18.7896,23.9274,4.114,0,1,1,0.906725,79.46265,0.9036725185533037,1.106595563623986,1,48.22199385345196,balanced
2024-12-01,MLT_OUTLET_003,2,2,225.3899,166.01,184.8197,18.8097,20.8654,1.5987,0,1,1,0.898648,75.0039,0.8982267582947054,1.1133046202036023,1,46.95616888155645,balanced
2025-01-01,MLT_OUTLET_001,2,2,304.2611,189.54,249.4941,59.9541,30.0362,0.0,1,0,0,0.758203,78.7863,0.7596973235038423,1.3163137068692625,0,37.78591288117675,over_buffered
2025-01-01,MLT_OUTLET_002,2,2,320.3677,189.32999999999998,262.7016,73.3716,32.0268,0.0,1,0,0,0.7218525,87.1677,0.7207036424597337,1.3875328790999841,0,35.652367553147755,over_buffered
2025-01-01,MLT_OUTLET_003,2,2,253.09590000000003,175.06,207.53859999999997,32.4786,23.4912,0.0,1,0,1,0.8456319999999999,77.9299,0.8435057382096632,1.1855283902661944,0,44.680891957644505,over_buffered
2025-02-01,MLT_OUTLET_001,2,2,238.9423,188.24,195.9327,7.692699999999999,23.077399999999997,0.0,0,2,1,0.9604379999999999,75.2527,0.9607380493404113,1.0408664470888227,1,48.32319426965891,balanced
2025-02-01,MLT_OUTLET_002,2,2,289.5047,183.76,237.39390000000003,53.633900000000004,29.6618,0.0,0,0,0,0.789555,89.45760000000001,0.7740721223249627,1.2918692860252505,0,35.60731762694829,over_buffered
2025-02-01,MLT_OUTLET_003,2,2,291.5609,176.39,239.0799,62.689899999999994,27.084400000000002,0.0,0,0,0,0.7371635000000001,87.58395,0.7377868235681878,1.3554050683145304,0,33.93819388413664,over_buffered
2025-03-01,MLT_OUTLET_001,2,2,235.6397,171.33999999999997,193.2246,22.6243,22.589,3.6664,0,1,1,0.8910149999999999,71.41720000000001,0.8867400941702038,1.1277261585152332,1,49.29298833182937,balanced
2025-03-01,MLT_OUTLET_002,2,2,281.72860000000003,180.08999999999997,231.01749999999998,50.9275,27.9844,0.0,1,0,0,0.7798905,87.7882,0.7795513326912463,1.2827891609750681,0,38.35936130379733,over_buffered
2025-03-01,MLT_OUTLET_003,2,2,293.526,176.12,240.6913,64.5713,27.4359,0.0,0,0,0,0.732442,81.5464,0.7317256585510153,1.366632409720645,0,33.65938029334671,over_buffered
2025-04-01,MLT_OUTLET_001,2,2,262.5134,175.38,215.261,39.881,25.8951,0.0,0,0,0,0.8145955,87.12209999999999,0.8147318836203492,1.2273976508153723,0,37.477666646536065,over_buffered
2025-04-01,MLT_OUTLET_002,2,2,250.1496,171.26,205.12279999999998,33.8628,25.054499999999997,0.0,0,0,0,0.8342125,81.71065,0.8349144999970749,1.1977274319747753,0,38.406066999865445,over_buffered
2025-04-01,MLT_OUTLET_003,2,2,273.0093,170.89,223.86759999999998,52.9776,25.0393,6.7337,1,0,1,0.7626155,70.5376,0.7633529818517731,1.3100099479197145,0,49.124039165181564,over_buffered
2025-05-01,MLT_OUTLET_001,2,2,257.975,190.44,211.5395,21.0995,25.081899999999997,0.0,0,1,1,0.902242,92.8845,0.9002573987364062,1.1107934257508927,1,44.211840341874684,balanced
2025-05-01,MLT_OUTLET_002,2,2,252.9728,172.89,207.4377,34.5477,25.691899999999997,0.0,0,0,0,0.8335645,90.38220000000001,0.8334550566266401,1.199824744056915,0,38.338932604825445,over_buffered
2025-05-01,MLT_OUTLET_003,2,2,246.20929999999998,180.70999999999998,201.89159999999998,21.1816,22.9696,8.1761,0,1,1,0.895138,77.77565,0.8950842927590845,1.1172132145426374,1,51.95518546691789,balanced
2025-06-01,MLT_OUTLET_001,2,2,216.3886,170.81,177.4386,12.86,21.427,7.7951,0,1,1,0.966519,67.40405,0.9626428522317015,1.0388068614249752,1,57.62402720265827,balanced
2025-06-01,MLT_OUTLET_002,2,2,263.0416,183.82,215.6941,31.8741,26.6143,0.0,0,0,0,0.8552230000000001,90.5209,0.8522254433477782,1.1733984332499183,0,39.202370393997796,over_buffered
2025-06-01,MLT_OUTLET_003,2,2,239.0342,170.8,196.008,25.208,22.1674,2.2152,0,1,1,0.8893015,72.366,0.8713930043671687,1.1475878220140514,1,47.01527820088976,balanced
2025-07-01,MLT_OUTLET_001,2,2,228.6167,180.55,187.4657,8.1707,21.870199999999997,0.0,0,1,1,0.9686275,82.15010000000001,0.963109518167857,1.038303517031293,1,47.103037835721416,balanced
2025-07-01,MLT_OUTLET_002,2,2,209.3582,177.48000000000002,171.6736,1.826,20.601799999999997,8.0054,1,2,2,1.020162,57.207499999999996,1.033822323292574,0.9672842010367364,1,69.2425868714584,tight_covered
2025-07-01,MLT_OUTLET_003,2,2,236.3234,183.34,193.7851,14.8416,22.044800000000002,4.5105,0,1,1,0.962156,70.60560000000001,0.9460995711228573,1.0569712010472345,1,53.01046227165143,balanced
2025-08-01,MLT_OUTLET_001,2,2,207.3957,169.53,170.0645,2.329,20.3688,0.0,1,2,2,0.9955050000000001,80.0586,0.9968570748157316,1.0031528343066125,1,53.95542544152366,tight_covered
2025-08-01,MLT_OUTLET_002,2,2,171.612,150.41,140.7218,0.0,17.065,8.7311,0,2,2,1.053233,59.893100000000004,1.0688464758125606,0.9355880593045676,1,68.25485988737779,under_covered
2025-08-01,MLT_OUTLET_003,2,2,217.6079,165.31,178.4386,17.3022,19.988100000000003,5.4098,0,1,1,0.9528765,67.0372,0.9264251120553513,1.0794180630330894,1,53.913959154546156,balanced
2025-09-01,MLT_OUTLET_001,2,2,201.0538,161.53,164.8641,10.8156,19.8071,3.8555,0,1,1,0.9682360000000001,71.34729999999999,0.9797766766688442,1.020640747848697,1,53.76243312676682,tight_covered
2025-09-01,MLT_OUTLET_002,2,2,255.2917,181.09,209.33909999999997,28.2491,25.696,2.3665,1,1,1,0.875154,75.2027,0.8650557874759184,1.1559948092108894,1,48.56566022389224,over_buffered
2025-09-01,MLT_OUTLET_003,2,2,257.2531,203.85000000000002,210.9476,7.0976,23.1373,13.468399999999999,1,2,2,0.965109,51.760999999999996,0.966353729551794,1.0348177581555063,1,72.58075155938252,balanced
2025-10-01,MLT_OUTLET_001,2,2,264.5384,182.15,216.92149999999998,34.7715,26.530099999999997,0.0,1,0,0,0.8415215,84.16085,0.8397046857964748,1.1908948668679658,0,41.126415546637844,over_buffered
2025-10-01,MLT_OUTLET_002,2,2,251.7756,184.76999999999998,206.45600000000002,21.686,25.5447,7.3414,0,1,1,0.8959825,78.3949,0.8949606695857711,1.1173675380202417,1,51.02487880094547,balanced
2025-10-01,MLT_OUTLET_003,2,2,280.0702,177.76999999999998,229.6576,51.8876,25.8382,7.4901,0,0,1,0.783277,83.3365,0.7740653912607289,1.29188051977274,0,45.14809799799353,over_buffered
2025-11-01,MLT_OUTLET_001,2,2,243.2781,163.14999999999998,199.4881,36.338100000000004,24.459600000000002,0.0,0,0,0,0.8187,92.6434,0.8178432698491789,1.222728164266013,0,37.62079041306223,over_buffered
2025-11-01,MLT_OUTLET_002,2,2,270.5726,167.3,221.8696,54.569599999999994,27.9844,0.0,1,0,0,0.755212,85.78264999999999,0.7540465210195539,1.326178123132098,0,37.18613996689948,over_buffered
2025-11-01,MLT_OUTLET_003,2,2,287.11400000000003,179.19,235.43349999999998,56.2435,27.2836,0.0,0,0,0,0.7690954999999999,84.2983,0.7611066394544532,1.3138763323846196,0,35.01090541490485,over_buffered
2025-12-01,MLT_OUTLET_001,2,2,261.1469,195.32999999999998,214.1404,18.8104,25.8298,0.0,0,0,0,0.912162,86.79535,0.912158565128299,1.096300619464496,0,41.95929399590175,balanced
2025-12-01,MLT_OUTLET_002,2,2,260.2692,183.22,213.42059999999998,30.2006,26.3648,0.0,0,0,0,0.860126,87.71719999999999,0.8584925728819056,1.164832441873158,0,39.49065835256766,over_buffered
2025-12-01,MLT_OUTLET_003,2,2,266.3286,187.69,218.38940000000002,30.6994,25.1916,0.0,0,0,0,0.855452,88.69645,0.8594281590590018,1.163564388086739,0,39.53369531671409,over_buffered
