period_month,outlet_id,therapist_id,scheduled_hours,booked_hours,idle_hours,break_hours,recovery_gap_hours,overtime_hours,split_shift_days,coverage_gap_days,worked_days,day_off_days,schedule_stability_score_0_100,workload_density_ratio,max_consecutive_workdays,burnout_exposure_days,day_off_regularity_ratio,recovery_adequacy_ratio,overtime_pressure_ratio,coverage_gap_pressure_ratio,burnout_exposure_ratio,roster_integrity_score_0_100,roster_integrity_band,roster_integrity_note
2019-10-01,MLT_OUTLET_001,TH_002,122.8436,85.45,15.2818,13.4165,0.7981,0.0,0,0,18,12,92.7464,0.848292,4,0,1.0,1.0641333333333334,0.0,0.0,0.0,97.678848,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2019-10-01,MLT_OUTLET_002,TH_003,172.0887,112.13,28.9827,18.2044,0.9323,0.0,0,0,22,8,92.9655,0.794613,5,0,1.0,1.1,0.0,0.0,0.0,97.74896000000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2019-10-01,MLT_OUTLET_002,TH_004,103.0228,67.22,17.2587,10.2549,0.6332,0.0,0,0,14,12,95.0368,0.795703,4,0,1.0,0.8442666666666666,0.0,0.0,0.0,96.54297600000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2019-10-01,MLT_OUTLET_003,TH_005,149.0898,94.43,27.8236,13.9698,0.5593,0.0,0,0,20,10,80.38,0.772411,4,0,1.0,0.7457333333333334,0.0,0.0,0.0,90.6704,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2019-10-01,MLT_OUTLET_003,TH_006,126.2732,83.08,20.464,11.9699,0.8945,0.0,0,0,16,12,84.6205,0.802364,4,0,1.0,1.1,0.0,0.0,0.0,95.07856000000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2019-11-01,MLT_OUTLET_001,TH_001,133.148,95.16,14.0214,12.1636,0.6562,0.0,0,0,19,11,80.1589,0.871577,6,0,1.0,0.8749333333333333,0.0,0.0,0.0,92.15004800000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2019-11-01,MLT_OUTLET_001,TH_002,114.3805,87.76,6.032,11.7301,0.8218,0.0,0,1,17,12,77.9914,0.935688,5,0,1.0,1.0957333333333332,0.0,0.3333333333333333,0.0,89.62391466666668,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2019-11-01,MLT_OUTLET_002,TH_003,149.2182,84.55,37.8089,15.722,0.5412,0.0,0,0,19,11,83.2557,0.691,5,0,1.0,0.7216,0.0,0.0,0.0,91.30102400000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2019-11-01,MLT_OUTLET_002,TH_004,154.481,82.17,44.5044,15.3823,0.8807,0.0,0,0,21,9,85.0334,0.648671,3,0,1.0,1.1,0.0,0.0,0.0,95.210688,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2019-11-01,MLT_OUTLET_003,TH_005,123.7094,77.82,23.6217,11.6728,0.8214,0.0,1,0,18,12,71.9896,0.76714,5,0,1.0,1.0952,0.0,0.0,0.0,89.436672,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2019-11-01,MLT_OUTLET_003,TH_006,143.5217,73.12,44.5678,13.4661,0.617,0.0,0,0,18,12,92.0212,0.621305,5,0,1.0,0.8226666666666667,0.0,0.0,0.0,95.31878400000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2019-12-01,MLT_OUTLET_001,TH_001,107.7021,79.09,9.2257,9.6627,0.6636,0.0,0,0,14,12,83.4213,0.895537,6,0,1.0,0.8847999999999999,0.0,0.0,0.0,93.312416,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2019-12-01,MLT_OUTLET_001,TH_002,107.6427,74.46,13.807,11.1804,0.789,0.0,0,0,15,12,87.0395,0.843577,5,0,1.0,1.052,0.0,0.0,0.0,95.85264000000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2019-12-01,MLT_OUTLET_002,TH_003,150.1902,94.75,28.4059,15.722,0.8769,0.0,0,0,19,11,84.588,0.76935,4,0,1.0,1.1,0.0,0.0,0.0,95.06816,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2019-12-01,MLT_OUTLET_002,TH_004,117.3963,81.82,14.445,11.7198,0.5709,0.0,0,0,16,12,95.2509,0.849945,4,0,1.0,0.7612,0.0,0.0,0.0,95.614688,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2019-12-01,MLT_OUTLET_003,TH_005,110.0402,89.28,0.9529,10.1612,0.6902,8.1596,1,1,16,12,61.5851,0.989439,6,1,1.0,0.9202666666666667,0.6799666666666666,0.3333333333333333,0.3333333333333333,68.96423200000001,watchlist,Therapist load is being carried too close to capacity and may not be sustainable.
2019-12-01,MLT_OUTLET_003,TH_006,147.2475,96.98,23.7629,14.2142,0.8155,0.0,0,0,19,11,86.83,0.803194,5,0,1.0,1.0873333333333333,0.0,0.0,0.0,95.7856,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-01-01,MLT_OUTLET_001,TH_001,159.1484,87.58,42.9217,14.494,0.8656,0.0,0,0,21,9,92.8376,0.671102,4,0,1.0,1.1,0.0,0.0,0.0,97.708032,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-01-01,MLT_OUTLET_001,TH_002,157.6626,77.57,51.7133,17.1433,0.9162,0.0,0,0,23,7,83.6039,0.6,3,0,0.875,1.1,0.0,0.0,0.0,93.003248,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-01-01,MLT_OUTLET_002,TH_003,182.0122,89.55,59.7,19.0319,0.8544,0.0,0,0,23,7,90.6814,0.6,4,0,0.875,1.1,0.0,0.0,0.0,95.26804800000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-01-01,MLT_OUTLET_002,TH_004,187.6158,98.04,55.805,18.3123,0.5634,0.0,0,0,25,5,87.1435,0.637265,5,0,0.625,0.7512,0.0,0.0,0.0,87.65032,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-01-01,MLT_OUTLET_003,TH_005,186.0021,95.05,57.4717,17.4622,0.6496,0.0,0,0,25,5,85.6364,0.62319,4,0,0.625,0.8661333333333333,0.0,0.0,0.0,88.547248,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-01-01,MLT_OUTLET_003,TH_006,133.9551,78.13,31.7132,12.5661,0.8881,0.0,0,0,18,12,77.0316,0.711287,4,0,1.0,1.1,0.0,0.0,0.0,92.65011200000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-02-01,MLT_OUTLET_001,TH_001,118.5716,85.31,11.9187,10.8833,0.61,0.0,0,0,17,12,79.3214,0.877416,5,0,1.0,0.8133333333333334,0.0,0.0,0.0,91.142848,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-02-01,MLT_OUTLET_001,TH_002,150.9251,80.18,43.5786,16.3979,0.6667,0.0,0,0,22,8,92.8583,0.647874,3,0,1.0,0.8889333333333332,0.0,0.0,0.0,96.38185600000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-02-01,MLT_OUTLET_002,TH_003,165.0722,83.82,51.5392,17.377,0.8446,0.0,0,0,21,9,94.0848,0.619241,3,0,1.0,1.1,0.0,0.0,0.0,98.10713600000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-02-01,MLT_OUTLET_002,TH_004,166.8699,82.1,54.7333,16.8473,0.7967,0.0,0,0,23,7,82.8023,0.6,4,0,0.875,1.0622666666666667,0.0,0.0,0.0,92.74673600000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-02-01,MLT_OUTLET_003,TH_005,204.3457,105.49,62.0735,18.8592,0.6214,0.0,0,0,27,3,85.1458,0.629552,3,0,0.375,0.8285333333333332,0.0,0.0,0.0,84.439056,healthy,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-02-01,MLT_OUTLET_003,TH_006,179.5528,88.34,58.8933,17.2067,0.8436,0.0,0,0,23,7,80.8515,0.6,4,0,0.875,1.1,0.0,0.0,0.0,92.12248000000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-03-01,MLT_OUTLET_001,TH_001,100.813,49.6,33.0667,8.9725,0.7757,0.0,0,0,13,12,91.0508,0.6,3,0,1.0,1.0342666666666667,0.0,0.0,0.0,97.136256,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-03-01,MLT_OUTLET_001,TH_002,75.7301,41.43,20.6687,8.199,0.5846,0.0,0,0,11,12,81.9035,0.667164,3,0,1.0,0.7794666666666666,0.0,0.0,0.0,91.56272,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-03-01,MLT_OUTLET_002,TH_003,67.8659,33.39,22.26,7.4473,0.7393,0.0,0,0,9,12,82.1816,0.6,3,0,1.0,0.9857333333333332,0.0,0.0,0.0,94.126912,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-03-01,MLT_OUTLET_002,TH_004,64.2073,31.59,21.06,6.5924,0.7697,0.0,0,0,9,12,86.0631,0.6,3,0,1.0,1.0262666666666667,0.0,0.0,0.0,95.540192,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-03-01,MLT_OUTLET_003,TH_005,95.5285,47.0,31.3333,9.0804,0.7093,0.0,1,0,13,12,76.9044,0.6,3,0,1.0,0.9457333333333334,0.0,0.0,0.0,90.358208,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-03-01,MLT_OUTLET_003,TH_006,63.6585,31.32,20.88,6.7331,0.5626,0.0,1,0,9,12,72.8436,0.6,4,0,1.0,0.7501333333333333,0.0,0.0,0.0,86.71155200000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-04-01,MLT_OUTLET_001,TH_001,71.3059,39.12,19.3509,6.2117,0.8266,0.0,0,0,9,12,93.1554,0.669051,3,0,1.0,1.1,0.0,0.0,0.0,97.809728,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-04-01,MLT_OUTLET_001,TH_002,62.1162,34.01,16.9253,6.9536,0.7746,0.0,1,0,10,12,76.9992,0.66771,4,0,1.0,1.0328,0.0,0.0,0.0,91.03974400000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-04-01,MLT_OUTLET_002,TH_003,92.225,48.79,26.8345,10.1072,0.7649,0.0,0,0,13,12,86.4662,0.645161,5,0,1.0,1.0198666666666667,0.0,0.0,0.0,95.669184,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-04-01,MLT_OUTLET_002,TH_004,72.5677,39.68,19.8255,7.5074,0.6501,0.0,0,0,11,12,87.7763,0.666829,4,0,1.0,0.8668,0.0,0.0,0.0,94.49001600000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-04-01,MLT_OUTLET_003,TH_005,85.9756,42.3,28.2,7.6834,0.6237,0.0,0,0,11,12,89.6842,0.6,3,0,1.0,0.8316,0.0,0.0,0.0,94.678144,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-04-01,MLT_OUTLET_003,TH_006,92.2154,45.37,30.2467,8.9774,0.6486,0.0,0,0,12,12,84.1418,0.6,3,0,1.0,0.8647999999999999,0.0,0.0,0.0,93.302976,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-05-01,MLT_OUTLET_001,TH_001,63.9015,39.39,13.0092,6.4019,0.8803,0.0,1,0,10,12,72.4298,0.751729,4,0,1.0,1.1,0.0,0.0,0.0,89.57753600000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-05-01,MLT_OUTLET_001,TH_002,87.9065,43.25,28.8333,9.6897,0.8076,0.0,0,0,13,12,81.9942,0.6,4,0,1.0,1.0768,0.0,0.0,0.0,94.238144,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-05-01,MLT_OUTLET_002,TH_003,107.6639,53.37,34.9144,10.7572,0.6139,0.0,0,0,13,12,83.8833,0.604524,3,0,1.0,0.8185333333333333,0.0,0.0,0.0,92.665056,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-05-01,MLT_OUTLET_002,TH_004,58.0,29.43,18.13,6.8249,0.5416,0.0,0,0,10,12,82.8421,0.618797,5,0,1.0,0.7221333333333333,0.0,0.0,0.0,91.175072,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-05-01,MLT_OUTLET_003,TH_005,96.6667,47.56,31.7067,9.0804,0.639,0.0,1,0,13,12,79.943,0.6,3,0,1.0,0.852,0.0,0.0,0.0,90.20576000000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-05-01,MLT_OUTLET_003,TH_006,58.0,24.2,23.36,6.7331,0.768,0.0,0,0,9,12,89.26,0.508831,4,0,1.0,1.024,0.0,0.0,0.0,96.56320000000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-06-01,MLT_OUTLET_001,TH_001,68.0164,37.36,18.4134,6.2117,0.6512,0.0,0,0,9,12,81.0814,0.669853,3,0,1.0,0.8682666666666666,0.0,0.0,0.0,92.36524800000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-06-01,MLT_OUTLET_001,TH_002,58.0,27.34,20.22,6.7082,0.5618,0.0,0,0,9,12,89.6797,0.574853,4,0,1.0,0.7490666666666667,0.0,0.0,0.0,93.686304,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-06-01,MLT_OUTLET_002,TH_003,63.4312,33.08,18.9335,7.4473,0.6981,0.0,0,0,9,12,82.2187,0.635988,3,0,1.0,0.9308000000000001,0.0,0.0,0.0,93.479584,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-06-01,MLT_OUTLET_002,TH_004,81.0469,44.49,21.9684,8.1899,0.633,0.0,0,0,12,12,85.8921,0.669441,5,0,1.0,0.844,0.0,0.0,0.0,93.613472,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-06-01,MLT_OUTLET_003,TH_005,74.4211,43.89,17.1353,7.1334,0.7349,0.0,1,0,11,12,71.92,0.71921,5,0,1.0,0.9798666666666667,0.0,0.0,0.0,89.17280000000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-06-01,MLT_OUTLET_003,TH_006,85.5529,47.52,22.6334,8.3774,0.8637,0.0,1,0,12,12,76.1841,0.677373,5,0,1.0,1.1,0.0,0.0,0.0,90.778912,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-07-01,MLT_OUTLET_001,TH_001,116.3608,66.27,29.1459,10.3529,0.9309,0.0,0,0,15,12,81.1858,0.694539,5,0,1.0,1.1,0.0,0.0,0.0,93.979456,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-07-01,MLT_OUTLET_001,TH_002,109.0079,55.27,34.1165,11.9258,0.5415,0.0,1,0,16,12,80.8451,0.618326,3,0,1.0,0.722,0.0,0.0,0.0,88.934432,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-07-01,MLT_OUTLET_002,TH_003,143.7277,74.58,43.2767,14.8945,0.8739,0.0,0,0,18,12,90.0449,0.632802,3,0,1.0,1.1,0.0,0.0,0.0,96.814368,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-07-01,MLT_OUTLET_002,TH_004,102.2154,50.29,33.5267,10.2549,0.6134,0.0,0,0,14,12,93.4909,0.6,3,0,1.0,0.8178666666666666,0.0,0.0,0.0,95.731488,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-07-01,MLT_OUTLET_003,TH_005,156.5878,82.84,45.562,14.2668,0.5543,0.0,0,0,22,8,74.6376,0.645161,5,0,1.0,0.7390666666666666,0.0,0.0,0.0,88.75283200000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-07-01,MLT_OUTLET_003,TH_006,122.0935,60.07,40.0467,11.2218,0.6457,0.0,0,0,15,12,86.0758,0.6,4,0,1.0,0.8609333333333334,0.0,0.0,0.0,93.87545600000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-08-01,MLT_OUTLET_001,TH_001,154.8451,78.02,48.953,14.494,0.7163,0.0,0,0,21,9,93.089,0.614462,3,0,1.0,0.9550666666666667,0.0,0.0,0.0,97.24928,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-08-01,MLT_OUTLET_001,TH_002,95.2401,61.9,16.1968,10.4304,0.4967,0.0,0,0,15,12,77.574,0.792606,5,0,1.0,0.6622666666666667,0.0,0.0,0.0,88.77088,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-08-01,MLT_OUTLET_002,TH_003,166.3008,81.82,54.5467,17.377,0.5771,0.0,0,0,21,9,92.5905,0.6,3,0,1.0,0.7694666666666666,0.0,0.0,0.0,94.86256,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-08-01,MLT_OUTLET_002,TH_004,122.4593,60.25,40.1667,12.4523,0.9042,0.0,0,0,17,12,95.9916,0.6,3,0,1.0,1.1,0.0,0.0,0.0,98.717312,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-08-01,MLT_OUTLET_003,TH_005,158.6382,78.05,52.0333,14.6683,0.7916,0.0,0,0,21,9,93.3772,0.6,3,0,1.0,1.0554666666666666,0.0,0.0,0.0,97.88070400000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-08-01,MLT_OUTLET_003,TH_006,144.0313,78.35,39.7557,13.2642,0.6506,0.0,0,0,19,11,80.612,0.663389,6,0,1.0,0.8674666666666666,0.0,0.0,0.0,92.20544,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-09-01,MLT_OUTLET_001,TH_001,165.6707,81.51,54.34,15.1842,0.6755,0.0,0,0,22,8,92.8715,0.6,4,0,1.0,0.9006666666666666,0.0,0.0,0.0,96.52688,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-09-01,MLT_OUTLET_001,TH_002,118.9149,68.27,29.2402,12.5165,0.7241,0.0,1,0,18,12,65.6177,0.700132,5,1,1.0,0.9654666666666666,0.0,0.0,0.3333333333333333,83.64993066666668,healthy,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-09-01,MLT_OUTLET_002,TH_003,182.4797,89.78,59.8533,19.0319,0.9137,0.0,0,0,23,7,84.985,0.6,4,0,0.875,1.1,0.0,0.0,0.0,93.4452,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-09-01,MLT_OUTLET_002,TH_004,98.0876,52.95,27.4818,9.5549,0.6407,0.0,0,0,14,12,84.5423,0.658321,4,0,1.0,0.8542666666666667,0.0,0.0,0.0,93.304736,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-09-01,MLT_OUTLET_003,TH_005,111.6057,54.91,36.6067,10.4773,0.8539,0.0,0,0,15,12,91.6762,0.6,3,0,1.0,1.1,0.0,0.0,0.0,97.33638400000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-09-01,MLT_OUTLET_003,TH_006,134.6138,66.23,44.1533,12.718,0.7628,0.0,0,0,17,12,92.3139,0.6,4,0,1.0,1.0170666666666668,0.0,0.0,0.0,97.54044800000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-10-01,MLT_OUTLET_001,TH_001,103.0698,55.85,28.6673,9.6627,0.5474,0.0,0,0,14,12,89.7266,0.660812,3,0,1.0,0.7298666666666667,0.0,0.0,0.0,93.47091200000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-10-01,MLT_OUTLET_001,TH_002,157.2813,80.01,48.9607,17.1433,0.8559,0.0,1,0,23,7,77.4077,0.620374,4,0,0.875,1.1,0.0,0.0,0.0,89.42046400000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-10-01,MLT_OUTLET_002,TH_003,167.6119,82.99,54.4517,17.377,0.6455,0.0,0,0,21,9,92.921,0.60382,4,0,1.0,0.8606666666666666,0.0,0.0,0.0,96.06272,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-10-01,MLT_OUTLET_002,TH_004,117.6626,57.89,38.5933,11.7198,0.7253,0.0,0,0,16,12,92.3147,0.6,3,0,1.0,0.9670666666666666,0.0,0.0,0.0,97.145504,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-10-01,MLT_OUTLET_003,TH_005,134.9067,71.37,39.2535,12.3213,0.5914,0.0,0,0,19,11,79.4169,0.645161,5,0,1.0,0.7885333333333334,0.0,0.0,0.0,90.875808,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-10-01,MLT_OUTLET_003,TH_006,146.1382,71.9,47.9333,13.4661,0.5835,0.0,1,0,18,12,76.8348,0.6,3,0,1.0,0.778,0.0,0.0,0.0,88.323136,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-11-01,MLT_OUTLET_001,TH_001,166.0163,81.68,54.4533,15.1842,0.871,0.0,0,0,22,8,94.3503,0.6,4,0,1.0,1.1,0.0,0.0,0.0,98.192096,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-11-01,MLT_OUTLET_001,TH_002,103.2359,57.72,26.9334,11.1258,0.8457,0.0,0,0,16,12,84.31,0.681839,5,0,1.0,1.1,0.0,0.0,0.0,94.9792,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-11-01,MLT_OUTLET_002,TH_003,176.9309,87.05,58.0333,18.2044,0.6231,0.0,0,0,22,8,85.9273,0.6,4,0,1.0,0.8308,0.0,0.0,0.0,93.46633600000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-11-01,MLT_OUTLET_002,TH_004,141.8902,69.81,46.54,13.9173,0.7767,0.0,0,0,19,11,85.2134,0.6,4,0,1.0,1.0355999999999999,0.0,0.0,0.0,95.268288,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-11-01,MLT_OUTLET_003,TH_005,167.2561,82.29,54.86,15.3668,0.7386,0.0,0,0,22,8,91.7758,0.6,3,0,1.0,0.9848,0.0,0.0,0.0,97.185856,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-11-01,MLT_OUTLET_003,TH_006,135.8943,66.86,44.5733,12.718,0.9058,0.0,0,0,17,12,92.0252,0.6,3,0,1.0,1.1,0.0,0.0,0.0,97.448064,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-12-01,MLT_OUTLET_001,TH_001,148.9224,73.44,48.6763,13.8038,0.7556,0.0,0,0,20,10,87.4604,0.601394,4,0,1.0,1.0074666666666667,0.0,0.0,0.0,95.987328,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-12-01,MLT_OUTLET_001,TH_002,128.0285,62.99,41.9933,13.4165,0.6125,0.0,1,0,18,12,81.6695,0.6,4,0,1.0,0.8166666666666668,0.0,0.0,0.0,90.33424000000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-12-01,MLT_OUTLET_002,TH_003,184.065,90.56,60.3733,19.0319,0.6603,0.0,0,0,23,7,86.0923,0.6,4,0,0.875,0.8804,0.0,0.0,0.0,92.36433600000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-12-01,MLT_OUTLET_002,TH_004,150.9146,74.25,49.5,14.6498,0.8831,0.0,0,0,20,10,90.5615,0.6,4,0,1.0,1.1,0.0,0.0,0.0,96.97968,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-12-01,MLT_OUTLET_003,TH_005,123.4896,65.33,35.9315,11.6728,0.5809,0.0,1,0,18,12,69.8231,0.645161,5,1,1.0,0.7745333333333333,0.0,0.0,0.3333333333333333,82.70445866666668,healthy,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2020-12-01,MLT_OUTLET_003,TH_006,132.622,65.25,43.5,12.718,0.7299,0.0,0,0,17,12,91.7439,0.6,4,0,1.0,0.9732,0.0,0.0,0.0,97.03644800000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-01-01,MLT_OUTLET_001,TH_001,124.1552,77.51,24.2973,10.8833,0.7264,0.0,0,0,17,12,85.2503,0.761341,4,0,1.0,0.9685333333333334,0.0,0.0,0.0,94.902496,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-01-01,MLT_OUTLET_001,TH_002,107.5783,55.96,32.2542,11.1804,0.9084,0.0,0,0,15,12,89.6155,0.634365,4,0,1.0,1.1,0.0,0.0,0.0,96.67696000000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-01-01,MLT_OUTLET_002,TH_003,160.752,79.09,52.7267,16.5495,0.7305,0.0,0,0,20,10,83.6171,0.6,4,0,1.0,0.9740000000000001,0.0,0.0,0.0,94.44547200000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-01-01,MLT_OUTLET_002,TH_004,149.8374,73.72,49.1467,14.6498,0.7656,0.0,0,0,20,10,91.0859,0.6,3,0,1.0,1.0208,0.0,0.0,0.0,97.14748800000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-01-01,MLT_OUTLET_003,TH_005,139.0447,68.41,45.6067,13.2713,0.9143,0.0,0,0,19,11,91.9846,0.6,3,0,1.0,1.1,0.0,0.0,0.0,97.435072,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-01-01,MLT_OUTLET_003,TH_006,118.3537,58.23,38.82,11.2218,0.6636,0.0,1,0,15,12,81.6273,0.6,3,0,1.0,0.8847999999999999,0.0,0.0,0.0,91.13833600000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-02-01,MLT_OUTLET_001,TH_001,144.4106,71.05,47.3667,13.1136,0.645,0.0,0,0,19,11,86.1796,0.6,3,0,1.0,0.86,0.0,0.0,0.0,93.89747200000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-02-01,MLT_OUTLET_001,TH_002,125.3455,61.67,41.1133,13.4165,0.6222,0.0,0,0,18,12,84.462,0.6,4,0,1.0,0.8296,0.0,0.0,0.0,92.98304,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-02-01,MLT_OUTLET_002,TH_003,117.7574,64.96,31.6011,12.4396,0.5155,0.0,0,0,16,12,81.6257,0.672735,3,0,1.0,0.6873333333333332,0.0,0.0,0.0,90.368224,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-02-01,MLT_OUTLET_002,TH_004,132.0668,71.94,36.3548,12.9673,0.5112,0.0,0,0,19,11,89.444,0.664298,5,0,1.0,0.6816,0.0,0.0,0.0,92.80128,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-02-01,MLT_OUTLET_003,TH_005,150.122,73.86,49.24,13.9698,0.9495,0.0,0,0,20,10,81.7681,0.6,3,0,1.0,1.1,0.0,0.0,0.0,94.16579200000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-02-01,MLT_OUTLET_003,TH_006,124.878,61.44,40.96,11.9699,0.8242,0.0,0,0,16,12,82.191,0.6,3,0,1.0,1.0989333333333333,0.0,0.0,0.0,94.30112000000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-03-01,MLT_OUTLET_001,TH_001,156.8518,78.75,49.8685,14.494,0.7057,0.0,0,0,21,9,91.6122,0.612276,3,0,1.0,0.9409333333333333,0.0,0.0,0.0,96.607104,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-03-01,MLT_OUTLET_001,TH_002,138.9692,73.86,40.0948,14.9072,0.8923,0.0,0,0,20,10,87.96,0.648152,3,0,1.0,1.1,0.0,0.0,0.0,96.1472,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
