staff_commercial_scoring_id,month_id,outlet_id,outlet_name,staff_id,staff_name,staff_role,retail_revenue_eur,retail_units_sold,guest_interactions_count,retail_attach_rate,selling_active_month_ratio,retail_revenue_score_0_100,retail_units_score_0_100,retail_attach_rate_score_0_100,selling_consistency_score_0_100,retail_selling_score_0_100,retail_reward_eligibility_flag,reward_bonus_reason,management_signal
SCS_01451,2022-01,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_ATTENDANT_002,MLT_OUTLET_003_SPA_ATTENDANT_002,spa attendant,155.70575200337385,6,35,0.17142857142857143,1.0,29.38224395081976,33.33333333333333,17.142857142857142,100.0,38.51480234223266,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01452,2022-01,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_ATTENDANT_001,MLT_OUTLET_003_SPA_ATTENDANT_001,spa attendant,151.70575200337385,5,35,0.14285714285714285,1.0,27.790810679349914,22.22222222222222,14.285714285714285,100.0,34.529022684438374,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01453,2022-01,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_MANAGER_001,MLT_OUTLET_003_SPA_MANAGER_001,spa manager,211.70575200337385,8,35,0.22857142857142856,1.0,51.66230975139761,55.55555555555556,22.857142857142858,100.0,54.1252413608765,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01454,2022-01,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_RECEPTIONIST_003,MLT_OUTLET_003_SPA_RECEPTIONIST_003,spa receptionist,259.70575200337385,9,35,0.2571428571428571,1.0,70.75950900903577,66.66666666666666,25.71428571428571,100.0,65.11332741313811,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01455,2022-01,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_RECEPTIONIST_002,MLT_OUTLET_003_SPA_RECEPTIONIST_002,spa receptionist,255.70575200337387,9,35,0.2571428571428571,1.0,69.16807573756594,66.66666666666666,25.71428571428571,100.0,64.47675410455018,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01456,2022-01,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_RECEPTIONIST_001,MLT_OUTLET_003_SPA_RECEPTIONIST_001,spa receptionist,251.70575200337387,9,35,0.2571428571428571,1.0,67.57664246609609,66.66666666666666,25.71428571428571,100.0,63.84018079596224,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01457,2022-01,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_ASSISTANT_MANAGER_001,MLT_OUTLET_001_SPA_ASSISTANT_MANAGER_001,spa assistant manager,291.5656494163591,10,35,0.2857142857142857,1.0,83.43523420119598,77.77777777777779,28.57142857142857,100.0,73.53282383920856,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01458,2022-01,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_ATTENDANT_003,MLT_OUTLET_001_SPA_ATTENDANT_003,spa attendant,159.5656494163591,6,35,0.17142857142857143,1.0,30.917936242691034,33.33333333333333,17.142857142857142,100.0,39.12907925898118,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01459,2022-01,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_ATTENDANT_002,MLT_OUTLET_001_SPA_ATTENDANT_002,spa attendant,155.5656494163591,6,35,0.17142857142857143,1.0,29.326502971221192,33.33333333333333,17.142857142857142,100.0,38.49250595039324,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01460,2022-01,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_ATTENDANT_001,MLT_OUTLET_001_SPA_ATTENDANT_001,spa attendant,151.5656494163591,5,35,0.14285714285714285,1.0,27.735069699751342,22.22222222222222,14.285714285714285,100.0,34.506726292598955,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01461,2022-01,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_MANAGER_001,MLT_OUTLET_001_SPA_MANAGER_001,spa manager,211.56564941635907,8,35,0.22857142857142856,1.0,51.60656877179902,55.55555555555556,22.857142857142858,100.0,54.10294496903707,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01462,2022-01,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_RECEPTIONIST_003,MLT_OUTLET_001_SPA_RECEPTIONIST_003,spa receptionist,259.56564941635907,9,35,0.2571428571428571,1.0,70.70376802943719,66.66666666666666,25.71428571428571,100.0,65.09103102129868,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01463,2022-01,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_RECEPTIONIST_002,MLT_OUTLET_001_SPA_RECEPTIONIST_002,spa receptionist,255.5656494163591,9,35,0.2571428571428571,1.0,69.11233475796736,66.66666666666666,25.71428571428571,100.0,64.45445771271075,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01464,2022-01,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_RECEPTIONIST_001,MLT_OUTLET_001_SPA_RECEPTIONIST_001,spa receptionist,251.5656494163591,9,35,0.2571428571428571,1.0,67.52090148649752,66.66666666666666,25.71428571428571,100.0,63.81788440412282,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01465,2022-02,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_ASSISTANT_MANAGER_001,MLT_OUTLET_002_SPA_ASSISTANT_MANAGER_001,spa assistant manager,292.3891488543788,10,35,0.2857142857142857,1.0,83.76287030237128,77.77777777777779,28.57142857142857,100.0,73.66387827967867,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_01466,2022-02,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_ATTENDANT_003,MLT_OUTLET_002_SPA_ATTENDANT_003,spa attendant,160.3891488543788,6,35,0.17142857142857143,1.0,31.24557234386635,33.33333333333333,17.142857142857142,100.0,39.2601336994513,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_01467,2022-02,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_ATTENDANT_002,MLT_OUTLET_002_SPA_ATTENDANT_002,spa attendant,156.3891488543788,6,35,0.17142857142857143,1.0,29.654139072396507,33.33333333333333,17.142857142857142,100.0,38.62356039086337,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_01468,2022-02,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_ATTENDANT_001,MLT_OUTLET_002_SPA_ATTENDANT_001,spa attendant,152.3891488543788,5,35,0.14285714285714285,1.0,28.062705800926658,22.22222222222222,14.285714285714285,100.0,34.63778073306908,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_01469,2022-02,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_MANAGER_001,MLT_OUTLET_002_SPA_MANAGER_001,spa manager,212.3891488543788,8,35,0.22857142857142856,1.0,51.934204872974355,55.55555555555556,22.857142857142858,100.0,54.233999409507206,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_01470,2022-02,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_RECEPTIONIST_003,MLT_OUTLET_002_SPA_RECEPTIONIST_003,spa receptionist,260.38914885437873,9,35,0.2571428571428571,1.0,71.0314041306125,66.66666666666666,25.71428571428571,100.0,65.22208546176881,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_01471,2022-02,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_RECEPTIONIST_002,MLT_OUTLET_002_SPA_RECEPTIONIST_002,spa receptionist,256.38914885437873,9,35,0.2571428571428571,1.0,69.43997085914265,66.66666666666666,25.71428571428571,100.0,64.58551215318087,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_01472,2022-02,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_RECEPTIONIST_001,MLT_OUTLET_002_SPA_RECEPTIONIST_001,spa receptionist,252.38914885437876,9,35,0.2571428571428571,1.0,67.84853758767282,66.66666666666666,25.71428571428571,100.0,63.94893884459293,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_01473,2022-02,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_ASSISTANT_MANAGER_001,MLT_OUTLET_003_SPA_ASSISTANT_MANAGER_001,spa assistant manager,292.60063823099995,10,35,0.2857142857142857,1.0,83.84701311000062,77.77777777777779,28.57142857142857,100.0,73.69753540273041,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01474,2022-02,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_ATTENDANT_003,MLT_OUTLET_003_SPA_ATTENDANT_003,spa attendant,160.60063823099992,6,35,0.17142857142857143,1.0,31.329715151495673,33.33333333333333,17.142857142857142,100.0,39.293790822503034,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01475,2022-02,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_ATTENDANT_002,MLT_OUTLET_003_SPA_ATTENDANT_002,spa attendant,156.60063823099992,6,35,0.17142857142857143,1.0,29.73828188002583,33.33333333333333,17.142857142857142,100.0,38.65721751391509,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01476,2022-02,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_ATTENDANT_001,MLT_OUTLET_003_SPA_ATTENDANT_001,spa attendant,152.60063823099992,5,35,0.14285714285714285,1.0,28.14684860855598,22.22222222222222,14.285714285714285,100.0,34.671437856120804,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01477,2022-02,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_MANAGER_001,MLT_OUTLET_003_SPA_MANAGER_001,spa manager,212.60063823099995,8,35,0.22857142857142856,1.0,52.01834768060368,55.55555555555556,22.857142857142858,100.0,54.26765653255893,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01478,2022-02,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_RECEPTIONIST_003,MLT_OUTLET_003_SPA_RECEPTIONIST_003,spa receptionist,260.60063823099995,9,35,0.2571428571428571,1.0,71.11554693824185,66.66666666666666,25.71428571428571,100.0,65.25574258482055,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01479,2022-02,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_RECEPTIONIST_002,MLT_OUTLET_003_SPA_RECEPTIONIST_002,spa receptionist,256.60063823099995,9,35,0.2571428571428571,1.0,69.524113666772,66.66666666666666,25.71428571428571,100.0,64.61916927623261,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01480,2022-02,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_RECEPTIONIST_001,MLT_OUTLET_003_SPA_RECEPTIONIST_001,spa receptionist,252.60063823099995,9,35,0.2571428571428571,1.0,67.93268039530216,66.66666666666666,25.71428571428571,100.0,63.98259596764467,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01481,2022-02,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_ASSISTANT_MANAGER_001,MLT_OUTLET_001_SPA_ASSISTANT_MANAGER_001,spa assistant manager,293.32284079803526,10,35,0.2857142857142857,1.0,84.13434740848085,77.77777777777779,28.57142857142857,100.0,73.81246912212251,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01482,2022-02,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_ATTENDANT_003,MLT_OUTLET_001_SPA_ATTENDANT_003,spa attendant,161.3228407980353,6,35,0.17142857142857143,1.0,31.617049449975926,33.33333333333333,17.142857142857142,100.0,39.40872454189513,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01483,2022-02,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_ATTENDANT_002,MLT_OUTLET_001_SPA_ATTENDANT_002,spa attendant,157.3228407980353,6,35,0.17142857142857143,1.0,30.02561617850608,33.33333333333333,17.142857142857142,100.0,38.77215123330719,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01484,2022-02,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_ATTENDANT_001,MLT_OUTLET_001_SPA_ATTENDANT_001,spa attendant,153.3228407980353,5,35,0.14285714285714285,1.0,28.434182907036238,22.22222222222222,14.285714285714285,100.0,34.78637157551291,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01485,2022-02,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_MANAGER_001,MLT_OUTLET_001_SPA_MANAGER_001,spa manager,213.32284079803526,8,35,0.22857142857142856,1.0,52.305681979083914,55.55555555555556,22.857142857142858,100.0,54.38259025195103,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01486,2022-02,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_RECEPTIONIST_003,MLT_OUTLET_001_SPA_RECEPTIONIST_003,spa receptionist,261.32284079803526,9,35,0.2571428571428571,1.0,71.40288123672208,66.66666666666666,25.71428571428571,100.0,65.37067630421264,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01487,2022-02,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_RECEPTIONIST_002,MLT_OUTLET_001_SPA_RECEPTIONIST_002,spa receptionist,257.32284079803526,9,35,0.2571428571428571,1.0,69.81144796525223,66.66666666666666,25.71428571428571,100.0,64.7341029956247,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01488,2022-02,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_RECEPTIONIST_001,MLT_OUTLET_001_SPA_RECEPTIONIST_001,spa receptionist,253.32284079803526,9,35,0.2571428571428571,1.0,68.22001469378239,66.66666666666666,25.71428571428571,100.0,64.09752968703677,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01489,2022-03,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_ASSISTANT_MANAGER_001,MLT_OUTLET_002_SPA_ASSISTANT_MANAGER_001,spa assistant manager,293.8447026655279,10,35,0.2857142857142857,1.0,84.34197449324064,77.77777777777779,28.57142857142857,100.0,73.89551995602642,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_01490,2022-03,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_ATTENDANT_003,MLT_OUTLET_002_SPA_ATTENDANT_003,spa attendant,161.8447026655279,6,35,0.17142857142857143,1.0,31.824676534735712,33.33333333333333,17.142857142857142,100.0,39.491775375799044,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_01491,2022-03,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_ATTENDANT_002,MLT_OUTLET_002_SPA_ATTENDANT_002,spa attendant,157.8447026655279,6,35,0.17142857142857143,1.0,30.23324326326587,33.33333333333333,17.142857142857142,100.0,38.85520206721111,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_01492,2022-03,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_ATTENDANT_001,MLT_OUTLET_002_SPA_ATTENDANT_001,spa attendant,153.8447026655279,5,35,0.14285714285714285,1.0,28.64180999179602,22.22222222222222,14.285714285714285,100.0,34.86942240941683,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_01493,2022-03,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_MANAGER_001,MLT_OUTLET_002_SPA_MANAGER_001,spa manager,213.8447026655279,8,35,0.22857142857142856,1.0,52.513309063843714,55.55555555555556,22.857142857142858,100.0,54.46564108585494,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_01494,2022-03,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_RECEPTIONIST_003,MLT_OUTLET_002_SPA_RECEPTIONIST_003,spa receptionist,261.8447026655279,9,35,0.2571428571428571,1.0,71.61050832148187,66.66666666666666,25.71428571428571,100.0,65.45372713811656,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_01495,2022-03,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_RECEPTIONIST_002,MLT_OUTLET_002_SPA_RECEPTIONIST_002,spa receptionist,257.8447026655279,9,35,0.2571428571428571,1.0,70.01907505001202,66.66666666666666,25.71428571428571,100.0,64.81715382952862,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_01496,2022-03,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_RECEPTIONIST_001,MLT_OUTLET_002_SPA_RECEPTIONIST_001,spa receptionist,253.8447026655279,9,35,0.2571428571428571,1.0,68.42764177854218,66.66666666666666,25.71428571428571,100.0,64.18058052094068,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_01497,2022-03,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_ASSISTANT_MANAGER_001,MLT_OUTLET_003_SPA_ASSISTANT_MANAGER_001,spa assistant manager,292.5860418172263,10,35,0.2857142857142857,1.0,83.84120580536974,77.77777777777779,28.57142857142857,100.0,73.69521248087807,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01498,2022-03,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_ATTENDANT_003,MLT_OUTLET_003_SPA_ATTENDANT_003,spa attendant,160.5860418172263,6,35,0.17142857142857143,1.0,31.323907846864802,33.33333333333333,17.142857142857142,100.0,39.29146790065068,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01499,2022-03,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_ATTENDANT_002,MLT_OUTLET_003_SPA_ATTENDANT_002,spa attendant,156.5860418172263,6,35,0.17142857142857143,1.0,29.732474575394953,33.33333333333333,17.142857142857142,100.0,38.654894592062746,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01500,2022-03,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_ATTENDANT_001,MLT_OUTLET_003_SPA_ATTENDANT_001,spa attendant,152.5860418172263,5,35,0.14285714285714285,1.0,28.141041303925107,22.22222222222222,14.285714285714285,100.0,34.66911493426846,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01501,2022-03,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_MANAGER_001,MLT_OUTLET_003_SPA_MANAGER_001,spa manager,212.58604181722632,8,35,0.22857142857142856,1.0,52.01254037597282,55.55555555555556,22.857142857142858,100.0,54.26533361070659,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01502,2022-03,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_RECEPTIONIST_003,MLT_OUTLET_003_SPA_RECEPTIONIST_003,spa receptionist,260.5860418172263,9,35,0.2571428571428571,1.0,71.10973963361097,66.66666666666666,25.71428571428571,100.0,65.2534196629682,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01503,2022-03,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_RECEPTIONIST_002,MLT_OUTLET_003_SPA_RECEPTIONIST_002,spa receptionist,256.5860418172263,9,35,0.2571428571428571,1.0,69.51830636214112,66.66666666666666,25.71428571428571,100.0,64.61684635438026,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01504,2022-03,MLT_OUTLET_003,St Julians,MLT_OUTLET_003_SPA_RECEPTIONIST_001,MLT_OUTLET_003_SPA_RECEPTIONIST_001,spa receptionist,252.58604181722632,9,35,0.2571428571428571,1.0,67.92687309067128,66.66666666666666,25.71428571428571,100.0,63.980273045792316,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,demand_leakage_or_scheduling_inefficiency
SCS_01505,2022-03,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_ASSISTANT_MANAGER_001,MLT_OUTLET_001_SPA_ASSISTANT_MANAGER_001,spa assistant manager,333.11327015684674,12,35,0.34285714285714286,1.0,99.96530070040166,100.0,34.285714285714285,100.0,86.84326313730352,1,Retail selling score reached reward threshold under the modeled commercial framework.,stable_controlled_growth
SCS_01506,2022-03,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_ATTENDANT_003,MLT_OUTLET_001_SPA_ATTENDANT_003,spa attendant,201.1132701568467,7,35,0.2,1.0,47.4480027418967,44.44444444444444,20.0,100.0,49.09031220786979,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_01507,2022-03,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_ATTENDANT_002,MLT_OUTLET_001_SPA_ATTENDANT_002,spa attendant,197.1132701568467,7,35,0.2,1.0,45.856569470426855,44.44444444444444,20.0,100.0,48.45373889928185,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_01508,2022-03,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_ATTENDANT_001,MLT_OUTLET_001_SPA_ATTENDANT_001,spa attendant,193.1132701568467,7,35,0.2,1.0,44.26513619895701,44.44444444444444,20.0,100.0,47.81716559069392,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_01509,2022-03,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_MANAGER_001,MLT_OUTLET_001_SPA_MANAGER_001,spa manager,253.1132701568467,9,35,0.2571428571428571,1.0,68.13663527100472,66.66666666666666,25.71428571428571,100.0,64.06417791792569,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_01510,2022-03,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_RECEPTIONIST_003,MLT_OUTLET_001_SPA_RECEPTIONIST_003,spa receptionist,301.11327015684674,11,35,0.3142857142857143,1.0,87.23383452864287,88.88888888888889,31.428571428571427,100.0,78.40147031939367,1,Retail selling score reached reward threshold under the modeled commercial framework.,stable_controlled_growth
SCS_01511,2022-03,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_RECEPTIONIST_002,MLT_OUTLET_001_SPA_RECEPTIONIST_002,spa receptionist,297.11327015684674,11,35,0.3142857142857143,1.0,85.64240125717303,88.88888888888889,31.428571428571427,100.0,77.76489701080573,1,Retail selling score reached reward threshold under the modeled commercial framework.,stable_controlled_growth
SCS_01512,2022-03,MLT_OUTLET_001,Valletta,MLT_OUTLET_001_SPA_RECEPTIONIST_001,MLT_OUTLET_001_SPA_RECEPTIONIST_001,spa receptionist,293.11327015684674,10,35,0.2857142857142857,1.0,84.05096798570318,77.77777777777779,28.57142857142857,100.0,73.77911735301143,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_01513,2022-04,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_ASSISTANT_MANAGER_001,MLT_OUTLET_002_SPA_ASSISTANT_MANAGER_001,spa assistant manager,293.08104016562544,10,35,0.2857142857142857,1.0,84.038145015611,77.77777777777779,28.57142857142857,100.0,73.77398816497455,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_01514,2022-04,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_ATTENDANT_003,MLT_OUTLET_002_SPA_ATTENDANT_003,spa attendant,161.08104016562544,6,35,0.17142857142857143,1.0,31.520847057106057,33.33333333333333,17.142857142857142,100.0,39.370243584747186,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_01515,2022-04,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_ATTENDANT_002,MLT_OUTLET_002_SPA_ATTENDANT_002,spa attendant,157.08104016562544,6,35,0.17142857142857143,1.0,29.92941378563621,33.33333333333333,17.142857142857142,100.0,38.733670276159245,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_01516,2022-04,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_ATTENDANT_001,MLT_OUTLET_002_SPA_ATTENDANT_001,spa attendant,153.08104016562544,5,35,0.14285714285714285,1.0,28.337980514166368,22.22222222222222,14.285714285714285,100.0,34.74789061836496,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_01517,2022-04,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_MANAGER_001,MLT_OUTLET_002_SPA_MANAGER_001,spa manager,213.08104016562544,8,35,0.22857142857142856,1.0,52.20947958621406,55.55555555555556,22.857142857142858,100.0,54.34410929480308,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_01518,2022-04,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_RECEPTIONIST_003,MLT_OUTLET_002_SPA_RECEPTIONIST_003,spa receptionist,261.08104016562544,9,35,0.2571428571428571,1.0,71.30667884385223,66.66666666666666,25.71428571428571,100.0,65.3321953470647,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
SCS_01519,2022-04,MLT_OUTLET_002,Sliema,MLT_OUTLET_002_SPA_RECEPTIONIST_002,MLT_OUTLET_002_SPA_RECEPTIONIST_002,spa receptionist,257.08104016562544,9,35,0.2571428571428571,1.0,69.71524557238237,66.66666666666666,25.71428571428571,100.0,64.69562203847676,0,Retail selling score below reward threshold; continue coaching and monitor conversion behavior.,stable_controlled_growth
