therapist_performance_id,month_id,outlet_id,outlet_name,therapist_id,therapist_name,therapist_count_within_outlet_month,therapist_consistency_score_0_100,service_quality_guardrail_score_0_100,treatment_upsell_revenue_eur,upsell_treatment_count,upsell_attach_rate,retail_revenue_eur,upsell_score_0_100,total_commercial_score_0_100,bonus_reward_eligibility_flag,commercial_reward_reason,therapist_rank_within_outlet_month,therapist_reverse_rank_within_outlet_month,top_group_cutoff,bottom_group_cutoff,top3_therapist_flag,bottom3_therapist_flag,refresh_training_required_flag,refresh_training_reason,coaching_action_recommendation,management_signal
TPF_00335,2021-08,MLT_OUTLET_001,Valletta,TH_001,Therapist A,2,70.01,78.03055611764707,47.37357482352941,2.0,0.14285714285714285,15.198137411764705,54.171788163188225,61.298983489753525,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,stable_controlled_growth
TPF_00336,2021-08,MLT_OUTLET_001,Valletta,TH_002,Therapist B,2,66.42,74.28379812941176,38.28789750588235,2.0,0.16666666666666666,11.631198752941177,37.180508970424526,50.33827993373349,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency",stable_controlled_growth
TPF_00337,2021-09,MLT_OUTLET_002,Sliema,TH_003,Therapist C,2,70.76,77.11442827058823,49.13323769411765,2.0,0.14285714285714285,15.878518847058825,57.23073467041371,63.31890406872755,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,demand_leakage_or_scheduling_inefficiency
TPF_00338,2021-09,MLT_OUTLET_002,Sliema,TH_004,Therapist D,2,61.47,71.9636929764706,34.646090635294115,2.0,0.2222222222222222,10.464195317647057,31.82839697726289,45.16711833749459,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency",demand_leakage_or_scheduling_inefficiency
TPF_00339,2021-09,MLT_OUTLET_003,St Julians,TH_005,Therapist E,2,66.47,73.52905394117647,44.5947385882353,2.0,0.18181818181818182,14.348069294117646,49.528496688390376,57.15217317861471,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,demand_leakage_or_scheduling_inefficiency
TPF_00340,2021-09,MLT_OUTLET_003,St Julians,TH_006,Therapist F,2,64.7,74.68789174117647,40.3551889882353,2.0,0.2,12.710694494117647,42.40680676895914,52.43874372292753,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency",demand_leakage_or_scheduling_inefficiency
TPF_00341,2021-09,MLT_OUTLET_001,Valletta,TH_001,Therapist A,2,70.3,76.86413114117647,45.2090081882353,2.0,0.14285714285714285,14.439954094117647,50.091739433344586,59.18545668833952,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,demand_leakage_or_scheduling_inefficiency
TPF_00342,2021-09,MLT_OUTLET_001,Valletta,TH_002,Therapist B,2,62.56,73.18263256470588,37.29917675294118,2.0,0.2222222222222222,11.474588376470589,36.93276636540054,48.465021500970295,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency",demand_leakage_or_scheduling_inefficiency
TPF_00343,2021-10,MLT_OUTLET_002,Sliema,TH_003,Therapist C,2,69.33,75.91394654117647,51.62859538823529,2.0,0.14285714285714285,16.996497694117647,61.86335346942786,65.22334440818533,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,demand_leakage_or_scheduling_inefficiency
TPF_00344,2021-10,MLT_OUTLET_002,Sliema,TH_004,Therapist D,2,63.63,71.14994820000001,36.8865976,2.0,0.18181818181818182,11.2162988,34.57857745329636,47.651717599313,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency",demand_leakage_or_scheduling_inefficiency
TPF_00345,2021-10,MLT_OUTLET_003,St Julians,TH_005,Therapist E,2,65.25,74.10640954117648,44.9538793882353,2.0,0.2,14.415639694117647,50.63218997726858,57.21020448749772,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,demand_leakage_or_scheduling_inefficiency
TPF_00346,2021-10,MLT_OUTLET_003,St Julians,TH_006,Therapist F,2,62.73,73.23368434117647,37.0482457882353,2.0,0.2222222222222222,11.561622894117649,36.81119702520601,48.47465836386331,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency",demand_leakage_or_scheduling_inefficiency
TPF_00347,2021-10,MLT_OUTLET_001,Valletta,TH_001,Therapist A,2,69.72,77.50488954117648,44.7865193882353,2.0,0.15384615384615385,14.359359694117646,49.86482041932925,58.799651230631085,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,demand_leakage_or_scheduling_inefficiency
TPF_00348,2021-10,MLT_OUTLET_001,Valletta,TH_002,Therapist B,2,66.21,76.40970870588235,39.424444941176475,2.0,0.2,12.193872470588232,40.75441072075452,52.209425896414984,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency",demand_leakage_or_scheduling_inefficiency
TPF_00349,2021-11,MLT_OUTLET_002,Sliema,TH_003,Therapist C,2,68.76,76.74734094117647,48.8744545882353,2.0,0.15384615384615385,15.929427294117644,57.22636715432209,62.41650193487716,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,demand_leakage_or_scheduling_inefficiency
TPF_00350,2021-11,MLT_OUTLET_002,Sliema,TH_004,Therapist D,2,63.17,72.33743494117647,38.682246588235294,2.0,0.2222222222222222,12.185923294117647,39.62912983461459,50.22252140903802,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency",demand_leakage_or_scheduling_inefficiency
TPF_00351,2021-11,MLT_OUTLET_003,St Julians,TH_005,Therapist E,2,70.8,76.67403674117648,47.3940489882353,2.0,0.14285714285714285,15.240924494117648,54.000833911548895,61.560458651351894,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,demand_leakage_or_scheduling_inefficiency
TPF_00352,2021-11,MLT_OUTLET_003,St Julians,TH_006,Therapist F,2,62.79,72.32540534117648,38.18037378823529,2.0,0.18181818181818182,11.91743689411765,37.558242339278735,48.912533286603306,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency",demand_leakage_or_scheduling_inefficiency
TPF_00353,2021-11,MLT_OUTLET_001,Valletta,TH_002,Therapist B,2,69.15,77.01674634117647,44.610161788235295,2.0,0.15384615384615385,14.239130894117649,49.34879335384474,58.25933634461461,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,demand_leakage_or_scheduling_inefficiency
TPF_00354,2021-11,MLT_OUTLET_001,Valletta,TH_001,Therapist A,2,69.49,78.58398594117646,43.7648145882353,2.0,0.15384615384615385,13.936457294117647,48.14812497552076,57.75196873653642,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,demand_leakage_or_scheduling_inefficiency
TPF_00355,2021-12,MLT_OUTLET_002,Sliema,TH_003,Therapist C,2,69.01,77.20898834117646,47.6083177882353,2.0,0.15384615384615385,15.394958894117647,54.90518640113238,61.25235252062282,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,demand_leakage_or_scheduling_inefficiency
TPF_00356,2021-12,MLT_OUTLET_002,Sliema,TH_004,Therapist D,2,68.27,79.02994014117647,40.582420188235304,2.0,0.16666666666666666,12.785860094117648,42.83775727621452,54.28226650191799,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency",demand_leakage_or_scheduling_inefficiency
TPF_00357,2021-12,MLT_OUTLET_003,St Julians,TH_005,Therapist E,2,67.89,75.32690954117646,43.5873793882353,2.0,0.16666666666666666,13.893339694117646,47.536074995429736,56.695341247486354,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,demand_leakage_or_scheduling_inefficiency
TPF_00358,2021-12,MLT_OUTLET_003,St Julians,TH_006,Therapist F,2,64.08,75.70726254117646,37.558683388235295,2.0,0.2,11.666641694117647,37.52499067492849,49.47474487121067,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency",demand_leakage_or_scheduling_inefficiency
TPF_00359,2021-12,MLT_OUTLET_001,Valletta,TH_002,Therapist B,2,69.15,77.82269894117647,42.877598588235294,2.0,0.15384615384615385,13.557999294117646,46.29757720900825,56.58116746495455,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,demand_leakage_or_scheduling_inefficiency
TPF_00360,2021-12,MLT_OUTLET_001,Valletta,TH_001,Therapist A,2,64.72,75.38008767058824,43.05161689411764,2.0,0.2,13.718858447058823,47.45158402834959,55.222371215592275,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,demand_leakage_or_scheduling_inefficiency
TPF_00361,2022-01,MLT_OUTLET_002,Sliema,TH_003,Therapist C,2,73.02,79.06273391764708,48.398311890196084,2.0,0.125,15.32065594509804,55.32831590900889,63.2895737499549,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,protect_team_stability
TPF_00362,2022-01,MLT_OUTLET_002,Sliema,TH_004,Therapist D,2,71.38,79.52627794117646,43.721370588235295,2.0,0.14285714285714285,13.896185294117647,47.93965416807917,58.48780979244355,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,protect_team_stability
TPF_00363,2022-01,MLT_OUTLET_003,St Julians,TH_005,Therapist E,2,73.37,80.39323854117647,50.0931513882353,2.0,0.13333333333333333,16.283125694117647,59.47711693905886,65.72891431648237,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,demand_leakage_or_scheduling_inefficiency
TPF_00364,2022-01,MLT_OUTLET_003,St Julians,TH_006,Therapist F,2,71.69,77.83591137647058,43.56288183529413,2.0,0.15384615384615385,13.79244091764706,47.50802787202986,58.38991532961643,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,demand_leakage_or_scheduling_inefficiency
TPF_00365,2022-01,MLT_OUTLET_001,Valletta,TH_001,Therapist A,2,74.99,83.01184931764705,46.37913242352941,2.0,0.14285714285714285,14.876266211764705,53.44827884976159,63.142053367368874,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,demand_leakage_or_scheduling_inefficiency
TPF_00366,2022-01,MLT_OUTLET_001,Valletta,TH_002,Therapist B,2,71.75,78.26569734117646,44.7484297882353,2.0,0.15384615384615385,14.292064894117647,49.85239366786108,59.7063165173236,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,demand_leakage_or_scheduling_inefficiency
TPF_00367,2022-02,MLT_OUTLET_002,Sliema,TH_003,Therapist C,2,71.5,76.47851851764706,54.675858023529415,2.0,0.125,18.043079011764707,66.90796054561646,68.97437830008906,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,stable_controlled_growth
TPF_00368,2022-02,MLT_OUTLET_002,Sliema,TH_004,Therapist D,2,71.34,79.17512034117648,41.508993788235294,2.0,0.14285714285714285,12.880846894117647,43.50593047196466,56.031261759580566,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,stable_controlled_growth
TPF_00369,2022-02,MLT_OUTLET_003,St Julians,TH_006,Therapist F,2,75.64,84.08204948235294,46.85856597647059,2.0,0.14285714285714285,15.101132988235296,54.61659854186173,64.07712919802395,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,demand_leakage_or_scheduling_inefficiency
TPF_00370,2022-02,MLT_OUTLET_003,St Julians,TH_005,Therapist E,2,73.53,81.52328814117647,47.633384188235304,2.0,0.13333333333333333,15.257692094117646,55.037479456827725,63.359113701255254,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,demand_leakage_or_scheduling_inefficiency
TPF_00371,2022-02,MLT_OUTLET_001,Valletta,TH_001,Therapist A,2,71.7,80.19068704705883,51.21808272941177,2.0,0.11764705882352941,16.64329136470588,60.98280493489291,65.8055427141911,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,demand_leakage_or_scheduling_inefficiency
TPF_00372,2022-02,MLT_OUTLET_001,Valletta,TH_002,Therapist B,2,73.63,78.44159905882353,45.9414654117647,2.0,0.125,14.55183270588235,51.00265487390569,61.18496018064813,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,demand_leakage_or_scheduling_inefficiency
TPF_00373,2022-03,MLT_OUTLET_002,Sliema,TH_003,Therapist C,2,71.44,80.79916330588236,54.960717741176474,2.0,0.10526315789473684,17.977608870588234,67.48812977531435,69.2664713764229,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,stable_controlled_growth
TPF_00374,2022-03,MLT_OUTLET_002,Sliema,TH_004,Therapist D,2,72.92,77.92077547058824,44.59086729411765,2.0,0.125,13.912483647058824,48.199650598795806,59.323807829337696,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,stable_controlled_growth
TPF_00375,2022-03,MLT_OUTLET_003,St Julians,TH_005,Therapist E,2,72.24,77.53125945882353,49.76051261176471,2.0,0.1111111111111111,15.800006305882352,57.0996089880466,63.91278494342563,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,demand_leakage_or_scheduling_inefficiency
TPF_00376,2022-03,MLT_OUTLET_003,St Julians,TH_006,Therapist F,2,71.05,77.96444322352943,41.633090964705886,2.0,0.15384615384615385,12.90289548235294,43.72059241180888,56.01882582649489,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,demand_leakage_or_scheduling_inefficiency
TPF_00377,2022-03,MLT_OUTLET_001,Valletta,TH_001,Therapist A,2,72.95,80.26312524705884,51.02100032941178,2.0,0.11764705882352941,16.498750164705886,60.511436433989815,66.1087900386944,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,stable_controlled_growth
TPF_00378,2022-03,MLT_OUTLET_001,Valletta,TH_002,Therapist B,2,71.87,79.12215204705883,44.72020272941177,2.0,0.11764705882352941,13.854201364705883,48.29991797372478,58.90645488554864,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,stable_controlled_growth
TPF_00379,2022-04,MLT_OUTLET_002,Sliema,TH_003,Therapist C,2,70.95,78.4461481882353,55.78053091764706,3.0,0.16666666666666666,18.39286545882353,70.23960932823654,70.5592851305301,1,"Therapist met upsell, retail, and service-quality guardrail threshold for bonus reward.",1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect and reward top performer; consider peer-sharing or role-model coaching contribution,stable_controlled_growth
TPF_00380,2022-04,MLT_OUTLET_002,Sliema,TH_004,Therapist D,2,72.49,80.0853197764706,43.82109303529412,2.0,0.13333333333333333,13.88904651764706,47.91503604146923,58.97376982280808,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,stable_controlled_growth
TPF_00381,2022-04,MLT_OUTLET_003,St Julians,TH_005,Therapist E,2,70.63,74.00767468235293,50.51756624313725,2.0,0.1111111111111111,15.936983121568627,57.51005637073049,63.41403100390177,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,demand_leakage_or_scheduling_inefficiency
TPF_00382,2022-04,MLT_OUTLET_003,St Julians,TH_006,Therapist F,2,71.83,79.93139062352941,44.08185416470589,2.0,0.15384615384615385,14.029327082352943,48.94838343387776,59.24511088863277,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,demand_leakage_or_scheduling_inefficiency
TPF_00383,2022-04,MLT_OUTLET_001,Valletta,TH_001,Therapist A,2,73.45,79.61830407058824,45.72857209411765,2.0,0.14285714285714285,14.494336047058825,51.33674395189011,61.28770917353957,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,stable_controlled_growth
TPF_00384,2022-04,MLT_OUTLET_001,Valletta,TH_002,Therapist B,2,71.04,75.43543055294118,41.20607407058824,2.0,0.14285714285714285,12.620987035294117,41.94351947022472,55.0369357086236,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,stable_controlled_growth
TPF_00385,2022-05,MLT_OUTLET_002,Sliema,TH_003,Therapist C,2,73.33,80.1505818,50.39344240000001,2.0,0.13333333333333333,16.3908212,59.96676065941248,65.98021836267687,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,stable_controlled_growth
TPF_00386,2022-05,MLT_OUTLET_002,Sliema,TH_004,Therapist D,2,72.02,79.27802434117648,41.625865788235295,2.0,0.13333333333333333,12.79758289411765,43.27305657728442,56.20918111750643,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,stable_controlled_growth
TPF_00387,2022-05,MLT_OUTLET_003,St Julians,TH_005,Therapist E,2,74.07,78.68991077647058,46.613381035294125,2.0,0.14285714285714285,14.914240517647059,52.92102806300938,62.43806543465516,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,stable_controlled_growth
TPF_00388,2022-05,MLT_OUTLET_003,St Julians,TH_006,Therapist F,2,70.33,79.99956562352942,40.92075416470588,2.0,0.15384615384615385,12.717277082352943,42.97643319778631,55.285538258782466,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,stable_controlled_growth
TPF_00389,2022-05,MLT_OUTLET_001,Valletta,TH_001,Therapist A,2,73.26,78.92100165882353,48.7655022117647,2.0,0.13333333333333333,15.739501105882352,56.68209393078591,64.14215166193226,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,stable_controlled_growth
TPF_00390,2022-05,MLT_OUTLET_001,Valletta,TH_002,Therapist B,2,73.35,80.28347728235295,46.01913637647059,2.0,0.125,14.467118188235299,51.30805995688789,61.22693297628834,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,stable_controlled_growth
TPF_00391,2022-06,MLT_OUTLET_002,Sliema,TH_003,Therapist C,2,72.43,77.53133664705884,50.63811552941176,2.0,0.13333333333333333,16.462057764705882,59.85175421066436,65.51196481586541,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,coverage_control_required
TPF_00392,2022-06,MLT_OUTLET_002,Sliema,TH_004,Therapist D,2,73.67,80.06539464705884,42.87385952941176,2.0,0.125,13.178129764705881,45.33844199121265,58.08764309516695,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,coverage_control_required
TPF_00393,2022-06,MLT_OUTLET_003,St Julians,TH_005,Therapist E,2,72.47,79.51979923529412,51.99456564705881,2.0,0.11764705882352941,16.74663282352941,61.92569062968989,66.67062984632943,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,stable_controlled_growth
TPF_00394,2022-06,MLT_OUTLET_003,St Julians,TH_006,Therapist F,2,71.72,78.80159735294119,42.70829647058824,2.0,0.15384615384615385,13.437898235294117,46.08328816264716,57.619808489455934,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,stable_controlled_growth
TPF_00395,2022-06,MLT_OUTLET_001,Valletta,TH_002,Therapist B,2,73.41,77.70143471764706,47.57607962352942,2.0,0.125,15.212889811764708,53.918522253295095,62.689687239312306,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,protect_team_stability
TPF_00396,2022-06,MLT_OUTLET_001,Valletta,TH_001,Therapist A,2,73.67,80.40545890588236,44.59094520784314,2.0,0.11764705882352941,13.720572603921571,48.168190023599394,59.64400451297966,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,protect_team_stability
TPF_00397,2022-07,MLT_OUTLET_002,Sliema,TH_003,Therapist C,2,72.27,77.33346670588234,52.805455607843136,2.0,0.1111111111111111,16.90127780392157,62.53372953650663,66.91505124507864,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,protect_team_stability
TPF_00398,2022-07,MLT_OUTLET_002,Sliema,TH_004,Therapist D,2,70.7,76.30120178823529,41.03543571764706,2.0,0.15384615384615385,12.72106785882353,42.37523243265737,55.12137783796156,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,2,1,1,1,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement,protect_team_stability
TPF_00399,2022-07,MLT_OUTLET_003,St Julians,TH_005,Therapist E,2,71.53,76.54442218823529,50.98556291764706,2.0,0.1111111111111111,16.248581458823526,59.114320838393155,64.70137646111624,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,2,1,1,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution,coverage_control_required
