manager_action_queue_id,source_record_id,queue_source,action_scope,action_priority,action_title,action_note,owner,outlet_id,outlet_or_entity_name,period_label
MAQ_00935,CRL_02191,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | aromatherapy,2017-04-01 to 2017-04-30
MAQ_00936,CRL_02196,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | massage,2017-04-01 to 2017-04-30
MAQ_00937,CRL_02197,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | reflexology,2017-04-01 to 2017-04-30
MAQ_00938,CRL_02198,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | scrub,2017-04-01 to 2017-04-30
MAQ_00939,CRL_02199,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | swedish,2017-04-01 to 2017-04-30
MAQ_00940,MSL_00221,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians,2017-05-01 to 2017-05-31
MAQ_00941,CRL_02201,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | aromatherapy,2017-05-01 to 2017-05-31
MAQ_00942,CRL_02206,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | massage,2017-05-01 to 2017-05-31
MAQ_00943,CRL_02207,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | reflexology,2017-05-01 to 2017-05-31
MAQ_00944,CRL_02208,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | scrub,2017-05-01 to 2017-05-31
MAQ_00945,CRL_02209,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | swedish,2017-05-01 to 2017-05-31
MAQ_00946,MSL_00222,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians,2017-06-01 to 2017-06-30
MAQ_00947,CRL_02211,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | aromatherapy,2017-06-01 to 2017-06-30
MAQ_00948,CRL_02216,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | massage,2017-06-01 to 2017-06-30
MAQ_00949,CRL_02217,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | reflexology,2017-06-01 to 2017-06-30
MAQ_00950,CRL_02219,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | swedish,2017-06-01 to 2017-06-30
MAQ_00951,MSL_00223,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians,2017-07-01 to 2017-07-31
MAQ_00952,CRL_02221,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | aromatherapy,2017-07-01 to 2017-07-31
MAQ_00953,CRL_02226,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | massage,2017-07-01 to 2017-07-31
MAQ_00954,CRL_02227,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | reflexology,2017-07-01 to 2017-07-31
MAQ_00955,CRL_02229,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | swedish,2017-07-01 to 2017-07-31
MAQ_00956,MSL_00224,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians,2017-08-01 to 2017-08-31
MAQ_00957,CRL_02231,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | aromatherapy,2017-08-01 to 2017-08-31
MAQ_00958,CRL_02236,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | massage,2017-08-01 to 2017-08-31
MAQ_00959,CRL_02237,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | reflexology,2017-08-01 to 2017-08-31
MAQ_00960,CRL_02238,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | scrub,2017-08-01 to 2017-08-31
MAQ_00961,CRL_02239,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | swedish,2017-08-01 to 2017-08-31
MAQ_00962,MSL_00225,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians,2017-09-01 to 2017-09-30
MAQ_00963,CRL_02241,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | aromatherapy,2017-09-01 to 2017-09-30
MAQ_00964,CRL_02246,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | massage,2017-09-01 to 2017-09-30
MAQ_00965,CRL_02247,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | reflexology,2017-09-01 to 2017-09-30
MAQ_00966,CRL_02249,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | swedish,2017-09-01 to 2017-09-30
MAQ_00967,MSL_00226,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians,2017-10-01 to 2017-10-31
MAQ_00968,CRL_02251,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | aromatherapy,2017-10-01 to 2017-10-31
MAQ_00969,CRL_02256,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | massage,2017-10-01 to 2017-10-31
MAQ_00970,CRL_02257,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | reflexology,2017-10-01 to 2017-10-31
MAQ_00971,CRL_02259,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | swedish,2017-10-01 to 2017-10-31
MAQ_00972,MSL_00227,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians,2017-11-01 to 2017-11-30
MAQ_00973,CRL_02261,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | aromatherapy,2017-11-01 to 2017-11-30
MAQ_00974,CRL_02266,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | massage,2017-11-01 to 2017-11-30
MAQ_00975,CRL_02267,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | reflexology,2017-11-01 to 2017-11-30
MAQ_00976,CRL_02269,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | swedish,2017-11-01 to 2017-11-30
MAQ_00977,MSL_00228,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians,2017-12-01 to 2017-12-31
MAQ_00978,CRL_02271,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | aromatherapy,2017-12-01 to 2017-12-31
MAQ_00979,CRL_02272,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | body_treatment,2017-12-01 to 2017-12-31
MAQ_00980,CRL_02276,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | massage,2017-12-01 to 2017-12-31
MAQ_00981,CRL_02277,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | reflexology,2017-12-01 to 2017-12-31
MAQ_00982,CRL_02279,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | swedish,2017-12-01 to 2017-12-31
MAQ_00983,MSL_00229,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians,2018-01-01 to 2018-01-31
MAQ_00984,CRL_02281,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | aromatherapy,2018-01-01 to 2018-01-31
MAQ_00985,CRL_02282,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | body_treatment,2018-01-01 to 2018-01-31
MAQ_00986,CRL_02286,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | massage,2018-01-01 to 2018-01-31
MAQ_00987,CRL_02287,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | reflexology,2018-01-01 to 2018-01-31
MAQ_00988,CRL_02288,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | scrub,2018-01-01 to 2018-01-31
MAQ_00989,CRL_02289,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | swedish,2018-01-01 to 2018-01-31
MAQ_00990,MSL_00230,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians,2018-02-01 to 2018-02-28
MAQ_00991,CRL_02291,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | aromatherapy,2018-02-01 to 2018-02-28
MAQ_00992,CRL_02292,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | body_treatment,2018-02-01 to 2018-02-28
MAQ_00993,CRL_02296,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | massage,2018-02-01 to 2018-02-28
MAQ_00994,CRL_02297,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | reflexology,2018-02-01 to 2018-02-28
MAQ_00995,CRL_02299,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | swedish,2018-02-01 to 2018-02-28
MAQ_00996,MSL_00231,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians,2018-03-01 to 2018-03-31
MAQ_00997,CRL_02301,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | aromatherapy,2018-03-01 to 2018-03-31
MAQ_00998,CRL_02306,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | massage,2018-03-01 to 2018-03-31
MAQ_00999,CRL_02307,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | reflexology,2018-03-01 to 2018-03-31
MAQ_01000,CRL_02308,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | scrub,2018-03-01 to 2018-03-31
MAQ_01001,CRL_02309,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | swedish,2018-03-01 to 2018-03-31
MAQ_01002,MSL_00232,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians,2018-04-01 to 2018-04-30
MAQ_01003,CRL_02311,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | aromatherapy,2018-04-01 to 2018-04-30
MAQ_01004,CRL_02316,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | massage,2018-04-01 to 2018-04-30
MAQ_01005,CRL_02317,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | reflexology,2018-04-01 to 2018-04-30
MAQ_01006,CRL_02318,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | scrub,2018-04-01 to 2018-04-30
MAQ_01007,CRL_02319,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | swedish,2018-04-01 to 2018-04-30
MAQ_01008,MSL_00233,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians,2018-05-01 to 2018-05-31
MAQ_01009,CRL_02321,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | aromatherapy,2018-05-01 to 2018-05-31
MAQ_01010,CRL_02326,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | massage,2018-05-01 to 2018-05-31
MAQ_01011,CRL_02327,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | reflexology,2018-05-01 to 2018-05-31
MAQ_01012,CRL_02329,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | swedish,2018-05-01 to 2018-05-31
MAQ_01013,MSL_00234,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians,2018-06-01 to 2018-06-30
MAQ_01014,CRL_02331,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | aromatherapy,2018-06-01 to 2018-06-30
MAQ_01015,CRL_02332,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | body_treatment,2018-06-01 to 2018-06-30
MAQ_01016,CRL_02336,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | massage,2018-06-01 to 2018-06-30
MAQ_01017,CRL_02337,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | reflexology,2018-06-01 to 2018-06-30
MAQ_01018,CRL_02339,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | swedish,2018-06-01 to 2018-06-30
MAQ_01019,MSL_00235,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians,2018-07-01 to 2018-07-31
MAQ_01020,CRL_02341,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | aromatherapy,2018-07-01 to 2018-07-31
MAQ_01021,CRL_02342,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | body_treatment,2018-07-01 to 2018-07-31
MAQ_01022,CRL_02346,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | massage,2018-07-01 to 2018-07-31
MAQ_01023,CRL_02347,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | reflexology,2018-07-01 to 2018-07-31
MAQ_01024,CRL_02348,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | scrub,2018-07-01 to 2018-07-31
MAQ_01025,CRL_02349,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | swedish,2018-07-01 to 2018-07-31
MAQ_01026,MSL_00236,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians,2018-08-01 to 2018-08-31
MAQ_01027,CRL_02351,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | aromatherapy,2018-08-01 to 2018-08-31
MAQ_01028,CRL_02352,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | body_treatment,2018-08-01 to 2018-08-31
MAQ_01029,CRL_02356,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | massage,2018-08-01 to 2018-08-31
MAQ_01030,CRL_02357,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | reflexology,2018-08-01 to 2018-08-31
MAQ_01031,CRL_02358,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | scrub,2018-08-01 to 2018-08-31
MAQ_01032,CRL_02359,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | swedish,2018-08-01 to 2018-08-31
MAQ_01033,MSL_00237,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians,2018-09-01 to 2018-09-30
MAQ_01034,CRL_02361,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | aromatherapy,2018-09-01 to 2018-09-30
MAQ_01035,CRL_02366,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | massage,2018-09-01 to 2018-09-30
MAQ_01036,CRL_02367,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | reflexology,2018-09-01 to 2018-09-30
MAQ_01037,CRL_02369,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians | swedish,2018-09-01 to 2018-09-30
MAQ_01038,MSL_00238,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_003,St Julians,2018-10-01 to 2018-10-31
