period_month,outlet_id,therapist_id,roster_integrity_score_0_100,roster_integrity_band,burnout_risk_score_0_100,burnout_risk_band,burnout_primary_driver,managerial_action_hint,overtime_hours,workload_density_ratio,max_consecutive_workdays,day_off_regularity_ratio,schedule_stability_score_0_100,burnout_exposure_days
2020-09-01,MLT_OUTLET_002,TH_004,93.304736,strong,25.344829882352943,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.658321,4,1.0,84.5423,0
2020-09-01,MLT_OUTLET_003,TH_005,97.336384,strong,21.11650305882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,1.0,91.6762,0
2020-09-01,MLT_OUTLET_003,TH_006,97.540448,strong,23.03997905882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,1.0,92.3139,0
2020-10-01,MLT_OUTLET_001,TH_001,93.470912,strong,22.78132564705882,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.660812,3,1.0,89.7266,0
2020-10-01,MLT_OUTLET_001,TH_002,89.42046400000001,strong,26.558111294117644,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.620374,4,0.875,77.4077,0
2020-10-01,MLT_OUTLET_002,TH_003,96.06272,strong,23.057009411764703,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.60382,4,1.0,92.921,0
2020-10-01,MLT_OUTLET_002,TH_004,97.145504,strong,21.039883058823527,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,1.0,92.3147,0
2020-10-01,MLT_OUTLET_003,TH_005,90.875808,strong,27.65023082352941,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.645161,5,1.0,79.4169,0
2020-10-01,MLT_OUTLET_003,TH_006,88.323136,strong,22.897471058823527,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,1.0,76.8348,0
2020-11-01,MLT_OUTLET_001,TH_001,98.192096,strong,22.79561105882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,1.0,94.3503,0
2020-11-01,MLT_OUTLET_001,TH_002,94.9792,strong,27.926070588235294,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.681839,5,1.0,84.31,0
2020-11-01,MLT_OUTLET_002,TH_003,93.466336,strong,23.80637105882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,1.0,85.9273,0
2020-11-01,MLT_OUTLET_002,TH_004,95.268288,strong,23.892039058823528,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,1.0,85.2134,0
2020-11-01,MLT_OUTLET_003,TH_005,97.185856,strong,21.104551058823528,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,1.0,91.7758,0
2020-11-01,MLT_OUTLET_003,TH_006,97.448064,strong,21.07462305882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,1.0,92.0252,0
2020-12-01,MLT_OUTLET_001,TH_001,95.987328,strong,23.65519905882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.601394,4,1.0,87.4604,0
2020-12-01,MLT_OUTLET_001,TH_002,90.33424,strong,24.31730705882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,1.0,81.6695,0
2020-12-01,MLT_OUTLET_002,TH_003,92.364336,strong,25.03657105882353,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,0.875,86.0923,0
2020-12-01,MLT_OUTLET_002,TH_004,96.97968,strong,23.25026705882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,1.0,90.5615,0
2020-12-01,MLT_OUTLET_003,TH_005,82.70445866666668,healthy,33.46815349019608,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.645161,5,1.0,69.8231,1
2020-12-01,MLT_OUTLET_003,TH_006,97.036448,strong,23.10837905882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,1.0,91.7439,0
2021-01-01,MLT_OUTLET_001,TH_001,94.902496,strong,27.683869882352944,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.761341,4,1.0,85.2503,0
2021-01-01,MLT_OUTLET_001,TH_002,96.67696,strong,24.172375294117646,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.634365,4,1.0,89.6155,0
2021-01-01,MLT_OUTLET_002,TH_003,94.445472,strong,24.08359505882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,1.0,83.6171,0
2021-01-01,MLT_OUTLET_002,TH_004,97.147488,strong,21.18733905882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,1.0,91.0859,0
2021-01-01,MLT_OUTLET_003,TH_005,97.435072,strong,21.07949505882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,1.0,91.9846,0
2021-01-01,MLT_OUTLET_003,TH_006,91.138336,strong,22.322371058823528,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,1.0,81.6273,0
2021-02-01,MLT_OUTLET_001,TH_001,93.897472,strong,21.77609505882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,1.0,86.1796,0
2021-02-01,MLT_OUTLET_001,TH_002,92.98304,strong,23.98220705882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,1.0,84.462,0
2021-02-01,MLT_OUTLET_002,TH_003,90.368224,strong,24.033974823529412,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.672735,3,1.0,81.6257,0
2021-02-01,MLT_OUTLET_002,TH_004,92.80128,strong,26.897261176470586,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.664298,5,1.0,89.444,0
2021-02-01,MLT_OUTLET_003,TH_005,94.165792,strong,22.30547505882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,1.0,81.7681,0
2021-02-01,MLT_OUTLET_003,TH_006,94.30112,strong,22.25472705882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,1.0,82.191,0
2021-03-01,MLT_OUTLET_001,TH_001,96.607104,strong,21.413030117647057,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.612276,3,1.0,91.6122,0
2021-03-01,MLT_OUTLET_001,TH_002,96.1472,strong,22.695435294117644,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.648152,3,1.0,87.96,0
2021-03-01,MLT_OUTLET_002,TH_003,95.080416,strong,23.40689105882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,1.0,89.2563,0
2021-03-01,MLT_OUTLET_002,TH_004,93.311872,strong,23.32609505882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,1.0,89.9296,0
2021-03-01,MLT_OUTLET_003,TH_005,93.694208,strong,21.803119058823526,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,1.0,85.9544,0
2021-03-01,MLT_OUTLET_003,TH_006,95.896928,strong,23.59089905882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,1.0,87.7229,0
2021-04-01,MLT_OUTLET_001,TH_001,96.272064,strong,22.262352470588233,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.631736,3,1.0,88.3502,0
2021-04-01,MLT_OUTLET_001,TH_002,93.895456,strong,22.40685105882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,1.0,80.9233,0
2021-04-01,MLT_OUTLET_002,TH_003,95.167904,strong,21.929683058823528,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,1.0,84.8997,0
2021-04-01,MLT_OUTLET_002,TH_004,92.385632,strong,26.03564682352941,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.645161,4,1.0,76.2051,0
2021-04-01,MLT_OUTLET_003,TH_005,97.082176,strong,21.211831058823527,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,1.0,90.8818,0
2021-04-01,MLT_OUTLET_003,TH_006,88.862048,strong,29.76879082352941,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.645161,6,1.0,78.4289,0
2021-05-01,MLT_OUTLET_001,TH_001,92.983616,strong,25.23109694117647,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.672926,4,1.0,88.3538,0
2021-05-01,MLT_OUTLET_001,TH_002,92.883296,strong,28.49062282352941,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.757429,4,1.0,77.7603,0
2021-05-01,MLT_OUTLET_002,TH_003,93.476448,strong,26.024855529411763,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.613429,4,0.75,90.9064,0
2021-05-01,MLT_OUTLET_002,TH_004,98.345024,strong,22.73826305882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,1.0,94.8282,0
2021-05-01,MLT_OUTLET_003,TH_005,91.960288,strong,23.843139058823528,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,1.0,85.6209,0
2021-05-01,MLT_OUTLET_003,TH_006,93.593664,strong,24.49242305882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,1.0,80.2102,0
2021-06-01,MLT_OUTLET_001,TH_001,94.904096,strong,24.19605811764706,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.626879,4,1.0,87.9503,0
2021-06-01,MLT_OUTLET_001,TH_002,92.969696,strong,22.823964,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.621945,3,1.0,81.7503,0
2021-06-01,MLT_OUTLET_002,TH_003,95.08432,strong,28.028850588235294,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.776631,4,1.0,85.3735,0
2021-06-01,MLT_OUTLET_002,TH_004,95.127936,strong,20.867071058823527,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,1.0,93.7548,0
2021-06-01,MLT_OUTLET_003,TH_005,92.477792,strong,22.33847505882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,1.0,81.4931,0
2021-06-01,MLT_OUTLET_003,TH_006,96.316224,strong,22.995663058823528,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,1.0,92.6832,0
2021-07-01,MLT_OUTLET_001,TH_001,92.813696,strong,23.680040470588235,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.685932,3,1.0,87.1628,0
2021-07-01,MLT_OUTLET_001,TH_002,92.331552,strong,33.17477388235294,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.777712,6,1.0,76.0361,0
2021-07-01,MLT_OUTLET_002,TH_003,90.153632,strong,26.25897623529412,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.64458,4,1.0,74.2301,0
2021-07-01,MLT_OUTLET_002,TH_004,95.32224,strong,21.871807058823528,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,1.0,85.382,0
2021-07-01,MLT_OUTLET_003,TH_005,91.857888,strong,22.24393905882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,1.0,82.2809,0
2021-07-01,MLT_OUTLET_003,TH_006,90.823968,strong,24.28605905882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,1.0,81.9299,0
2021-08-01,MLT_OUTLET_001,TH_001,97.01728,strong,27.63962588235294,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.702147,5,1.0,90.679,0
2021-08-01,MLT_OUTLET_001,TH_002,94.115104,strong,34.16801247058824,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.84835,6,1.0,81.6097,0
2021-08-01,MLT_OUTLET_002,TH_003,97.872288,strong,22.926974352941176,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.600486,4,1.0,93.3509,0
2021-08-01,MLT_OUTLET_002,TH_004,96.243328,strong,21.52639905882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,1.0,88.2604,0
2021-08-01,MLT_OUTLET_003,TH_005,91.421792,strong,24.52197505882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,0.75,84.1306,0
2021-08-01,MLT_OUTLET_003,TH_006,91.03552,strong,30.56097411764706,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.767843,5,1.0,79.216,0
2021-09-01,MLT_OUTLET_001,TH_001,95.427168,strong,23.832459058823527,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,1.0,85.7099,0
2021-09-01,MLT_OUTLET_001,TH_002,90.883392,strong,28.48911623529412,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.757596,4,1.0,77.8056,0
2021-09-01,MLT_OUTLET_002,TH_003,93.900832,strong,26.823811529411763,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.718897,4,1.0,84.0951,0
2021-09-01,MLT_OUTLET_002,TH_004,90.462432,strong,29.61204682352941,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.645161,6,1.0,79.7351,0
2021-09-01,MLT_OUTLET_003,TH_005,96.75024,strong,21.33630705882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,1.0,89.8445,0
2021-09-01,MLT_OUTLET_003,TH_006,96.382912,strong,23.474055058823527,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,1.0,88.6966,0
2021-10-01,MLT_OUTLET_001,TH_001,94.863584,strong,20.96740305882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,1.0,92.9187,0
2021-10-01,MLT_OUTLET_001,TH_002,90.08576,strong,30.205275294117648,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.811216,4,1.0,74.018,0
2021-10-01,MLT_OUTLET_002,TH_003,98.241664,strong,20.77702305882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,1.0,94.5052,0
2021-10-01,MLT_OUTLET_002,TH_004,90.25916800000002,strong,29.797012000000002,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.721956,5,1.0,76.5849,0
2021-10-01,MLT_OUTLET_003,TH_005,94.295584,strong,24.240603058823528,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,1.0,82.3087,0
2021-10-01,MLT_OUTLET_003,TH_006,94.589536,strong,21.898771058823527,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,1.0,85.1573,0
2021-11-01,MLT_OUTLET_001,TH_001,96.67792,strong,23.36342705882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,1.0,89.6185,0
2021-11-01,MLT_OUTLET_001,TH_002,91.56041600000002,strong,24.311691058823527,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,1.0,81.7163,0
2021-11-01,MLT_OUTLET_002,TH_003,92.86112,strong,21.65772705882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,1.0,87.166,0
2021-11-01,MLT_OUTLET_002,TH_004,96.38048,strong,21.23376705882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,1.0,90.699,0
2021-11-01,MLT_OUTLET_003,TH_005,93.987712,strong,25.559755058823526,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,0.75,92.1491,0
2021-11-01,MLT_OUTLET_003,TH_006,91.837376,strong,22.080631058823528,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,1.0,83.6418,0
2021-12-01,MLT_OUTLET_001,TH_001,97.364288,strong,23.959415529411764,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.642669,4,1.0,93.0184,0
2021-12-01,MLT_OUTLET_001,TH_002,96.70304,strong,25.03200705882353,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.671315,4,1.0,89.697,0
2021-12-01,MLT_OUTLET_002,TH_003,94.233696,strong,23.703411058823527,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,1.0,86.7853,0
2021-12-01,MLT_OUTLET_002,TH_004,94.731328,strong,21.01039905882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,1.0,92.5604,0
2021-12-01,MLT_OUTLET_003,TH_005,96.124384,strong,23.490603058823528,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,1.0,88.5587,0
2021-12-01,MLT_OUTLET_003,TH_006,96.709504,strong,23.35158305882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,1.0,89.7172,0
2022-01-01,MLT_OUTLET_001,TH_001,94.608448,strong,23.344337882352942,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.706159,3,1.0,93.9264,0
2022-01-01,MLT_OUTLET_001,TH_002,96.262656,strong,23.14535105882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,1.0,91.4358,0
2022-01-01,MLT_OUTLET_002,TH_003,78.91781866666666,healthy,36.22844054901961,guarded,dayoff_instability,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.668351,4,0.625,65.9511,1
2022-01-01,MLT_OUTLET_002,TH_004,92.822,strong,22.69814705882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,0.875,88.9125,0
2022-01-01,MLT_OUTLET_003,TH_005,90.515744,strong,24.861743058823528,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,0.75,81.2992,0
2022-01-01,MLT_OUTLET_003,TH_006,92.455648,strong,25.350590823529412,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.645161,4,1.0,81.9139,0
2022-02-01,MLT_OUTLET_001,TH_001,94.085856,strong,25.002086352941177,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.713332,3,1.0,81.5183,0
2022-02-01,MLT_OUTLET_001,TH_002,91.28248,strong,27.53267294117647,guarded,dayoff_instability,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6155,4,0.625,89.164,0
2022-02-01,MLT_OUTLET_002,TH_003,93.644256,strong,25.283209882352942,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.667773,3,0.75,91.0758,0
2022-02-01,MLT_OUTLET_002,TH_004,89.456976,strong,27.85253105882353,guarded,dayoff_instability,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,0.625,83.4593,0
2022-02-01,MLT_OUTLET_003,TH_005,82.90244799999999,healthy,27.28807905882353,guarded,dayoff_instability,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,0.625,71.4964,0
2022-02-01,MLT_OUTLET_003,TH_006,96.812864,strong,21.55967011764706,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.610491,3,1.0,90.0402,0
2022-03-01,MLT_OUTLET_001,TH_001,90.173424,strong,28.322498352941178,guarded,dayoff_instability,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.716392,3,0.625,85.6982,0
2022-03-01,MLT_OUTLET_001,TH_002,92.134656,strong,34.92898635294117,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.849128,6,1.0,75.4208,0
2022-03-01,MLT_OUTLET_002,TH_003,84.786464,healthy,29.018911294117647,guarded,dayoff_instability,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.689649,3,0.5,85.0677,0
2022-03-01,MLT_OUTLET_002,TH_004,82.93176,healthy,32.68816352941177,guarded,dayoff_instability,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.602107,5,0.375,81.0755,0
2022-03-01,MLT_OUTLET_003,TH_005,79.632976,healthy,35.12493694117647,guarded,dayoff_instability,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.663474,5,0.375,72.8018,0
2022-03-01,MLT_OUTLET_003,TH_006,90.811456,strong,31.187045176470587,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.730003,6,1.0,83.2458,0
2022-04-01,MLT_OUTLET_001,TH_001,95.055424,strong,29.774639529411765,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.761618,5,1.0,84.5482,0
2022-04-01,MLT_OUTLET_001,TH_002,90.961568,strong,35.49712964705882,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.889156,6,1.0,78.5349,0
2022-04-01,MLT_OUTLET_002,TH_003,88.379424,strong,27.982345411764708,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.639078,4,0.75,79.6232,0
2022-04-01,MLT_OUTLET_002,TH_004,95.964064,strong,22.43453482352941,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.66449,3,1.0,93.3377,0
2022-04-01,MLT_OUTLET_003,TH_005,73.75717866666666,healthy,42.932168784313724,guarded,dayoff_instability,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.735492,5,0.375,60.7516,1
2022-04-01,MLT_OUTLET_003,TH_006,95.185632,strong,24.44072917647059,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.622002,4,1.0,84.9551,0
2022-05-01,MLT_OUTLET_001,TH_001,95.887904,strong,26.27998894117647,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.711363,4,1.0,87.1497,0
2022-05-01,MLT_OUTLET_001,TH_002,87.635536,strong,31.226818117647056,guarded,dayoff_instability,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.714378,4,0.625,77.7673,0
2022-05-01,MLT_OUTLET_002,TH_003,95.561632,strong,24.732787999999996,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.640407,4,1.0,86.1301,0
2022-05-01,MLT_OUTLET_002,TH_004,92.971936,strong,32.59317105882353,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.8482,5,1.0,78.0373,0
2022-05-01,MLT_OUTLET_003,TH_005,91.556704,strong,25.93059482352941,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.619678,4,0.75,92.9172,0
2022-05-01,MLT_OUTLET_003,TH_006,92.386432,strong,27.92622917647059,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.662224,5,1.0,80.4626,0
2022-06-01,MLT_OUTLET_001,TH_001,84.07527466666667,healthy,39.48027396078431,guarded,schedule_instability,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.879403,5,1.0,65.6519,1
2022-06-01,MLT_OUTLET_001,TH_002,93.263344,strong,27.08710188235294,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.763602,3,0.875,84.4167,0
2022-06-01,MLT_OUTLET_002,TH_003,95.92176,strong,25.974422352941176,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.698916,4,1.0,87.2555,0
2022-06-01,MLT_OUTLET_002,TH_004,93.10714666666668,strong,34.640702352941176,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.9055,6,1.0,88.8765,0
2022-06-01,MLT_OUTLET_003,TH_005,80.70264,healthy,34.744671764705885,guarded,dayoff_instability,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.643425,5,0.375,72.0395,0
2022-06-01,MLT_OUTLET_003,TH_006,96.8808,strong,25.776017647058822,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.637522,5,1.0,93.5375,0
2022-07-01,MLT_OUTLET_001,TH_001,86.64434133333334,strong,43.16402690196078,guarded,consecutive_workdays,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.934532,7,1.0,79.0969,1
2022-07-01,MLT_OUTLET_001,TH_002,83.47714133333335,healthy,40.87106807843137,guarded,dense_booking_load,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.950552,6,1.0,84.6794,1
2022-07-01,MLT_OUTLET_002,TH_003,89.39914666666668,strong,41.64022196078431,guarded,consecutive_workdays,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.871464,7,1.0,79.429,1
2022-07-01,MLT_OUTLET_002,TH_004,97.842688,strong,28.785321411764702,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.768635,5,1.0,94.1684,0
2022-07-01,MLT_OUTLET_003,TH_005,88.80305066666668,strong,36.427185411764704,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.912829,6,1.0,75.4262,0
2022-07-01,MLT_OUTLET_003,TH_006,90.854624,strong,27.809986588235297,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.746201,4,1.0,81.2307,0
2022-08-01,MLT_OUTLET_001,TH_001,92.02144,strong,34.50971294117647,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.865791,6,1.0,82.182,0
