outlet_id,outlet_name,market_context,period_type,period_start,period_end,year,month,month_id,rolling_window_weeks,market_regime,outlet_positioning,treatment_category,treatment_variant,session_duration_min,bookings_count,guest_count,sold_hours,hours_available,utilization_percent,revenue_eur,revpath_eur_per_available_hour,yield_eur_per_sold_hour,avg_ticket_eur,rebooking_rate_percent,addon_attach_rate_percent,retail_attach_rate_percent,cancellation_rate_percent,no_show_rate_percent,complaint_rate_percent,service_recovery_rate_percent
MLT_OUTLET_002,Sliema,Malta,monthly,2023-03-01,2023-03-31,2023,3,2023-03,12,macro_stress_normalization,premium_plus,deep_tissue,standard,60,53,53,53.0,81.0,65.43,4165.27,51.42,78.59,78.59,38.3,18.82,8.3,11.13,3.42,2.3,19.14
MLT_OUTLET_002,Sliema,Malta,monthly,2023-03-01,2023-03-31,2023,3,2023-03,12,macro_stress_normalization,premium_plus,facial,basic,60,44,44,44.0,72.0,61.11,4350.72,60.43,98.88,98.88,37.71,19.91,8.63,10.13,5.95,3.05,28.99
MLT_OUTLET_002,Sliema,Malta,monthly,2023-03-01,2023-03-31,2023,3,2023-03,12,macro_stress_normalization,premium_plus,hot_stone,standard,75,19,19,23.75,51.75,45.89,1815.64,35.08,76.45,95.56,47.53,23.36,14.92,11.33,4.45,2.11,20.01
MLT_OUTLET_002,Sliema,Malta,monthly,2023-03-01,2023-03-31,2023,3,2023-03,12,macro_stress_normalization,premium_plus,massage,standard,60,47,47,47.0,75.0,62.67,2540.82,33.88,54.06,54.06,39.08,21.68,13.97,9.52,3.27,3.18,27.87
MLT_OUTLET_002,Sliema,Malta,monthly,2023-03-01,2023-03-31,2023,3,2023-03,12,macro_stress_normalization,premium_plus,reflexology,standard,45,47,47,35.25,63.25,55.73,1527.97,24.16,43.35,32.51,47.62,20.77,12.88,12.25,4.17,2.5,23.18
MLT_OUTLET_002,Sliema,Malta,monthly,2023-03-01,2023-03-31,2023,3,2023-03,12,macro_stress_normalization,premium_plus,scrub,standard,45,47,47,35.25,63.25,55.73,2293.6,36.26,65.07,48.8,42.39,22.89,10.42,10.29,5.33,2.03,18.87
MLT_OUTLET_002,Sliema,Malta,monthly,2023-03-01,2023-03-31,2023,3,2023-03,12,macro_stress_normalization,premium_plus,swedish,standard,60,47,47,47.0,75.0,62.67,2866.06,38.21,60.98,60.98,39.15,20.56,8.84,11.1,4.0,3.46,31.36
MLT_OUTLET_002,Sliema,Malta,monthly,2023-03-01,2023-03-31,2023,3,2023-03,12,macro_stress_normalization,premium_plus,wrap,standard,60,36,36,36.0,64.0,56.25,2758.32,43.1,76.62,76.62,37.77,16.73,10.86,12.16,4.81,2.96,25.96
MLT_OUTLET_002,Sliema,Malta,monthly,2023-04-01,2023-04-30,2023,4,2023-04,12,macro_stress_normalization,premium_plus,aromatherapy,standard,60,51,51,51.0,79.0,64.56,3062.55,38.77,60.05,60.05,44.27,21.87,10.34,12.61,5.27,3.47,30.27
MLT_OUTLET_002,Sliema,Malta,monthly,2023-04-01,2023-04-30,2023,4,2023-04,12,macro_stress_normalization,premium_plus,body_treatment,standard,60,48,48,48.0,76.0,63.16,3235.2,42.57,67.4,67.4,43.14,17.71,12.88,11.28,3.66,2.33,21.39
MLT_OUTLET_002,Sliema,Malta,monthly,2023-04-01,2023-04-30,2023,4,2023-04,12,macro_stress_normalization,premium_plus,deep_tissue,standard,60,54,54,54.0,82.0,65.85,4155.3,50.67,76.95,76.95,49.76,22.42,13.52,12.11,3.65,1.92,16.5
MLT_OUTLET_002,Sliema,Malta,monthly,2023-04-01,2023-04-30,2023,4,2023-04,12,macro_stress_normalization,premium_plus,facial,basic,60,45,45,45.0,73.0,61.64,4252.5,58.25,94.5,94.5,43.3,20.49,10.73,11.23,3.44,2.4,22.17
MLT_OUTLET_002,Sliema,Malta,monthly,2023-04-01,2023-04-30,2023,4,2023-04,12,macro_stress_normalization,premium_plus,hot_stone,standard,75,19,19,23.75,51.75,45.89,1726.91,33.37,72.71,90.89,35.55,15.86,13.36,12.75,3.51,2.13,19.73
MLT_OUTLET_002,Sliema,Malta,monthly,2023-04-01,2023-04-30,2023,4,2023-04,12,macro_stress_normalization,premium_plus,massage,standard,60,48,48,48.0,76.0,63.16,2664.0,35.05,55.5,55.5,36.65,21.89,9.18,8.13,5.15,1.97,17.75
MLT_OUTLET_002,Sliema,Malta,monthly,2023-04-01,2023-04-30,2023,4,2023-04,12,macro_stress_normalization,premium_plus,reflexology,standard,45,48,48,36.0,64.0,56.25,1608.48,25.13,44.68,33.51,37.86,22.07,12.6,10.23,5.49,1.54,12.48
MLT_OUTLET_002,Sliema,Malta,monthly,2023-04-01,2023-04-30,2023,4,2023-04,12,macro_stress_normalization,premium_plus,scrub,standard,45,48,48,36.0,64.0,56.25,2322.24,36.28,64.51,48.38,44.66,23.95,8.08,10.3,3.61,2.51,21.74
MLT_OUTLET_002,Sliema,Malta,monthly,2023-04-01,2023-04-30,2023,4,2023-04,12,macro_stress_normalization,premium_plus,swedish,standard,60,48,48,48.0,76.0,63.16,3019.68,39.73,62.91,62.91,42.07,16.69,8.39,11.04,4.63,2.14,16.31
MLT_OUTLET_002,Sliema,Malta,monthly,2023-04-01,2023-04-30,2023,4,2023-04,12,macro_stress_normalization,premium_plus,wrap,standard,60,37,37,37.0,65.0,56.92,2908.2,44.74,78.6,78.6,37.01,23.33,14.26,9.84,4.6,1.53,12.54
MLT_OUTLET_002,Sliema,Malta,monthly,2023-05-01,2023-05-31,2023,5,2023-05,12,macro_stress_normalization,premium_plus,aromatherapy,standard,60,52,52,52.0,80.0,65.0,3140.28,39.25,60.39,60.39,38.77,23.16,13.97,8.57,4.06,2.62,22.41
MLT_OUTLET_002,Sliema,Malta,monthly,2023-05-01,2023-05-31,2023,5,2023-05,12,macro_stress_normalization,premium_plus,body_treatment,standard,60,50,50,50.0,78.0,64.1,3395.5,43.53,67.91,67.91,36.88,15.61,12.74,13.59,5.91,2.52,18.96
MLT_OUTLET_002,Sliema,Malta,monthly,2023-05-01,2023-05-31,2023,5,2023-05,12,macro_stress_normalization,premium_plus,deep_tissue,standard,60,56,56,56.0,84.0,66.67,4124.4,49.1,73.65,73.65,40.36,22.91,12.16,13.33,5.61,3.26,27.21
MLT_OUTLET_002,Sliema,Malta,monthly,2023-05-01,2023-05-31,2023,5,2023-05,12,macro_stress_normalization,premium_plus,facial,basic,60,46,46,46.0,74.0,62.16,4339.18,58.64,94.33,94.33,43.26,15.06,14.94,10.6,4.37,1.68,13.3
MLT_OUTLET_002,Sliema,Malta,monthly,2023-05-01,2023-05-31,2023,5,2023-05,12,macro_stress_normalization,premium_plus,hot_stone,standard,75,20,20,25.0,53.0,47.17,1872.8,35.34,74.91,93.64,46.58,19.17,12.27,11.22,4.32,3.03,22.85
MLT_OUTLET_002,Sliema,Malta,monthly,2023-05-01,2023-05-31,2023,5,2023-05,12,macro_stress_normalization,premium_plus,massage,standard,60,50,50,50.0,78.0,64.1,2784.0,35.69,55.68,55.68,41.08,23.26,10.47,13.31,3.05,2.28,21.62
MLT_OUTLET_002,Sliema,Malta,monthly,2023-05-01,2023-05-31,2023,5,2023-05,12,macro_stress_normalization,premium_plus,reflexology,standard,45,50,50,37.5,65.5,57.25,1589.5,24.27,42.39,31.79,48.03,18.72,11.6,8.39,5.58,3.34,29.99
MLT_OUTLET_002,Sliema,Malta,monthly,2023-05-01,2023-05-31,2023,5,2023-05,12,macro_stress_normalization,premium_plus,scrub,standard,45,50,50,37.5,65.5,57.25,2442.5,37.29,65.13,48.85,47.88,22.96,14.69,8.1,4.44,3.46,29.99
MLT_OUTLET_002,Sliema,Malta,monthly,2023-05-01,2023-05-31,2023,5,2023-05,12,macro_stress_normalization,premium_plus,swedish,standard,60,50,50,50.0,78.0,64.1,3044.5,39.03,60.89,60.89,43.07,14.87,14.48,12.65,5.22,2.28,18.72
MLT_OUTLET_002,Sliema,Malta,monthly,2023-05-01,2023-05-31,2023,5,2023-05,12,macro_stress_normalization,premium_plus,wrap,standard,60,38,38,38.0,66.0,57.58,3003.52,45.51,79.04,79.04,47.55,16.9,9.31,12.04,3.63,2.14,19.16
MLT_OUTLET_002,Sliema,Malta,monthly,2023-06-01,2023-06-30,2023,6,2023-06,12,macro_stress_normalization,premium_plus,aromatherapy,standard,60,54,54,54.0,82.0,65.85,3340.98,40.74,61.87,61.87,37.11,14.71,11.9,12.86,5.82,1.81,16.6
MLT_OUTLET_002,Sliema,Malta,monthly,2023-06-01,2023-06-30,2023,6,2023-06,12,macro_stress_normalization,premium_plus,body_treatment,standard,60,52,52,52.0,80.0,65.0,3468.92,43.36,66.71,66.71,42.29,19.01,9.67,13.82,3.76,2.65,22.24
MLT_OUTLET_002,Sliema,Malta,monthly,2023-06-01,2023-06-30,2023,6,2023-06,12,macro_stress_normalization,premium_plus,deep_tissue,standard,60,58,58,58.0,86.0,67.44,4391.18,51.06,75.71,75.71,42.83,17.35,8.01,10.18,3.05,1.86,15.0
MLT_OUTLET_002,Sliema,Malta,monthly,2023-06-01,2023-06-30,2023,6,2023-06,12,macro_stress_normalization,premium_plus,facial,basic,60,48,48,48.0,76.0,63.16,4619.52,60.78,96.24,96.24,45.39,20.3,13.63,8.79,4.52,2.27,19.34
MLT_OUTLET_002,Sliema,Malta,monthly,2023-06-01,2023-06-30,2023,6,2023-06,12,macro_stress_normalization,premium_plus,hot_stone,standard,75,21,21,26.25,54.25,48.39,2005.71,36.97,76.41,95.51,41.52,18.18,13.32,10.57,5.1,1.49,12.18
MLT_OUTLET_002,Sliema,Malta,monthly,2023-06-01,2023-06-30,2023,6,2023-06,12,macro_stress_normalization,premium_plus,massage,standard,60,52,52,52.0,80.0,65.0,2825.16,35.31,54.33,54.33,43.69,21.98,13.51,10.15,3.69,2.02,19.15
MLT_OUTLET_002,Sliema,Malta,monthly,2023-06-01,2023-06-30,2023,6,2023-06,12,macro_stress_normalization,premium_plus,reflexology,standard,45,52,52,39.0,67.0,58.21,1699.88,25.37,43.59,32.69,45.95,21.49,9.37,10.4,5.51,2.31,21.32
MLT_OUTLET_002,Sliema,Malta,monthly,2023-06-01,2023-06-30,2023,6,2023-06,12,macro_stress_normalization,premium_plus,scrub,standard,45,52,52,39.0,67.0,58.21,2583.36,38.56,66.24,49.68,47.64,16.85,12.03,12.1,4.76,1.35,11.94
MLT_OUTLET_002,Sliema,Malta,monthly,2023-06-01,2023-06-30,2023,6,2023-06,12,macro_stress_normalization,premium_plus,swedish,standard,60,52,52,52.0,80.0,65.0,3230.76,40.38,62.13,62.13,41.22,15.24,10.94,8.26,5.03,1.54,12.86
MLT_OUTLET_002,Sliema,Malta,monthly,2023-06-01,2023-06-30,2023,6,2023-06,12,macro_stress_normalization,premium_plus,wrap,standard,60,39,39,39.0,67.0,58.21,3029.91,45.22,77.69,77.69,44.11,14.23,14.52,12.43,5.32,2.92,22.11
MLT_OUTLET_002,Sliema,Malta,monthly,2023-07-01,2023-07-31,2023,7,2023-07,12,macro_stress_normalization,premium_plus,aromatherapy,standard,60,57,57,57.0,85.0,67.06,3491.25,41.07,61.25,61.25,42.0,18.2,14.23,9.2,4.74,2.22,17.02
MLT_OUTLET_002,Sliema,Malta,monthly,2023-07-01,2023-07-31,2023,7,2023-07,12,macro_stress_normalization,premium_plus,body_treatment,standard,60,54,54,54.0,82.0,65.85,3670.92,44.77,67.98,67.98,42.02,14.93,13.54,13.52,5.05,1.21,9.25
MLT_OUTLET_002,Sliema,Malta,monthly,2023-07-01,2023-07-31,2023,7,2023-07,12,macro_stress_normalization,premium_plus,deep_tissue,standard,60,61,61,61.0,89.0,68.54,4648.2,52.23,76.2,76.2,41.35,15.37,9.12,8.96,3.02,1.22,9.61
MLT_OUTLET_002,Sliema,Malta,monthly,2023-07-01,2023-07-31,2023,7,2023-07,12,macro_stress_normalization,premium_plus,facial,basic,60,50,50,50.0,78.0,64.1,4922.0,63.1,98.44,98.44,42.6,14.33,8.49,12.85,4.36,1.72,14.78
MLT_OUTLET_002,Sliema,Malta,monthly,2023-07-01,2023-07-31,2023,7,2023-07,12,macro_stress_normalization,premium_plus,hot_stone,standard,75,22,22,27.5,55.5,49.55,2090.88,37.67,76.03,95.04,36.77,21.81,10.55,11.63,4.18,3.06,26.1
MLT_OUTLET_002,Sliema,Malta,monthly,2023-07-01,2023-07-31,2023,7,2023-07,12,macro_stress_normalization,premium_plus,massage,standard,60,54,54,54.0,82.0,65.85,3041.82,37.1,56.33,56.33,43.03,19.12,9.86,13.44,5.76,3.62,30.47
MLT_OUTLET_002,Sliema,Malta,monthly,2023-07-01,2023-07-31,2023,7,2023-07,12,macro_stress_normalization,premium_plus,reflexology,standard,45,54,54,40.5,68.5,59.12,1708.02,24.93,42.17,31.63,42.54,19.61,10.36,10.6,3.38,1.2,11.27
MLT_OUTLET_002,Sliema,Malta,monthly,2023-07-01,2023-07-31,2023,7,2023-07,12,macro_stress_normalization,premium_plus,scrub,standard,45,54,54,40.5,68.5,59.12,2734.02,39.91,67.51,50.63,46.41,18.85,9.41,13.03,4.1,1.35,11.04
MLT_OUTLET_002,Sliema,Malta,monthly,2023-07-01,2023-07-31,2023,7,2023-07,12,macro_stress_normalization,premium_plus,swedish,standard,60,54,54,54.0,82.0,65.85,3216.78,39.23,59.57,59.57,41.62,18.52,10.1,13.99,3.15,2.6,20.28
MLT_OUTLET_002,Sliema,Malta,monthly,2023-07-01,2023-07-31,2023,7,2023-07,12,macro_stress_normalization,premium_plus,wrap,standard,60,41,41,41.0,69.0,59.42,3275.49,47.47,79.89,79.89,45.73,22.89,13.85,9.99,4.77,2.7,22.37
MLT_OUTLET_002,Sliema,Malta,monthly,2023-08-01,2023-08-31,2023,8,2023-08,12,macro_stress_normalization,premium_plus,aromatherapy,standard,60,58,58,58.0,86.0,67.44,3475.36,40.41,59.92,59.92,36.56,17.85,13.43,12.61,5.63,2.21,18.03
MLT_OUTLET_002,Sliema,Malta,monthly,2023-08-01,2023-08-31,2023,8,2023-08,12,macro_stress_normalization,premium_plus,body_treatment,standard,60,56,56,56.0,84.0,66.67,3668.0,43.67,65.5,65.5,42.39,16.08,9.14,11.62,6.0,1.12,9.64
MLT_OUTLET_002,Sliema,Malta,monthly,2023-08-01,2023-08-31,2023,8,2023-08,12,macro_stress_normalization,premium_plus,deep_tissue,standard,60,62,62,62.0,90.0,68.89,4726.26,52.51,76.23,76.23,46.12,16.59,10.41,9.23,5.09,3.77,31.12
MLT_OUTLET_002,Sliema,Malta,monthly,2023-08-01,2023-08-31,2023,8,2023-08,12,macro_stress_normalization,premium_plus,facial,basic,60,52,52,52.0,80.0,65.0,5135.0,64.19,98.75,98.75,46.54,20.68,13.98,10.72,5.38,3.63,31.43
MLT_OUTLET_002,Sliema,Malta,monthly,2023-08-01,2023-08-31,2023,8,2023-08,12,macro_stress_normalization,premium_plus,hot_stone,standard,75,22,22,27.5,55.5,49.55,2018.28,36.37,73.39,91.74,44.76,15.78,8.36,10.39,5.27,2.91,23.3
MLT_OUTLET_002,Sliema,Malta,monthly,2023-08-01,2023-08-31,2023,8,2023-08,12,macro_stress_normalization,premium_plus,massage,standard,60,56,56,56.0,84.0,66.67,3102.4,36.93,55.4,55.4,36.25,15.86,9.54,12.48,4.69,1.72,14.86
MLT_OUTLET_002,Sliema,Malta,monthly,2023-08-01,2023-08-31,2023,8,2023-08,12,macro_stress_normalization,premium_plus,reflexology,standard,45,56,56,42.0,70.0,60.0,1819.44,25.99,43.32,32.49,37.57,23.84,11.28,9.22,3.2,3.43,31.53
MLT_OUTLET_002,Sliema,Malta,monthly,2023-08-01,2023-08-31,2023,8,2023-08,12,macro_stress_normalization,premium_plus,scrub,standard,45,56,56,42.0,70.0,60.0,2783.76,39.77,66.28,49.71,45.33,16.72,13.82,12.24,3.58,1.23,11.17
MLT_OUTLET_002,Sliema,Malta,monthly,2023-08-01,2023-08-31,2023,8,2023-08,12,macro_stress_normalization,premium_plus,swedish,standard,60,56,56,56.0,84.0,66.67,3326.96,39.61,59.41,59.41,44.82,18.88,10.56,13.29,3.91,2.81,26.37
MLT_OUTLET_002,Sliema,Malta,monthly,2023-08-01,2023-08-31,2023,8,2023-08,12,macro_stress_normalization,premium_plus,wrap,standard,60,42,42,42.0,70.0,60.0,3183.6,45.48,75.8,75.8,47.11,17.84,11.3,13.51,4.83,3.43,28.59
MLT_OUTLET_002,Sliema,Malta,monthly,2023-09-01,2023-09-30,2023,9,2023-09,12,macro_stress_normalization,premium_plus,aromatherapy,standard,60,54,54,54.0,82.0,65.85,3243.24,39.55,60.06,60.06,44.63,21.17,12.08,8.12,3.48,1.4,11.76
MLT_OUTLET_002,Sliema,Malta,monthly,2023-09-01,2023-09-30,2023,9,2023-09,12,macro_stress_normalization,premium_plus,body_treatment,standard,60,51,51,51.0,79.0,64.56,3327.24,42.12,65.24,65.24,46.64,14.84,14.23,10.97,5.61,2.32,20.86
MLT_OUTLET_002,Sliema,Malta,monthly,2023-09-01,2023-09-30,2023,9,2023-09,12,macro_stress_normalization,premium_plus,deep_tissue,standard,60,57,57,57.0,85.0,67.06,4221.99,49.67,74.07,74.07,41.58,14.17,9.06,12.02,3.71,1.26,10.04
MLT_OUTLET_002,Sliema,Malta,monthly,2023-09-01,2023-09-30,2023,9,2023-09,12,macro_stress_normalization,premium_plus,facial,basic,60,48,48,48.0,76.0,63.16,4523.52,59.52,94.24,94.24,44.27,15.41,14.62,12.15,3.09,3.61,28.72
MLT_OUTLET_002,Sliema,Malta,monthly,2023-09-01,2023-09-30,2023,9,2023-09,12,macro_stress_normalization,premium_plus,hot_stone,standard,75,20,20,25.0,53.0,47.17,1884.4,35.55,75.38,94.22,42.84,14.43,10.4,8.17,5.8,1.22,10.07
MLT_OUTLET_002,Sliema,Malta,monthly,2023-09-01,2023-09-30,2023,9,2023-09,12,macro_stress_normalization,premium_plus,massage,standard,60,51,51,51.0,79.0,64.56,2859.06,36.19,56.06,56.06,36.79,16.45,8.7,10.82,4.15,3.26,25.34
MLT_OUTLET_002,Sliema,Malta,monthly,2023-09-01,2023-09-30,2023,9,2023-09,12,macro_stress_normalization,premium_plus,reflexology,standard,45,51,51,38.25,66.25,57.74,1667.19,25.17,43.59,32.69,44.59,18.57,10.8,10.06,3.68,2.66,22.56
MLT_OUTLET_002,Sliema,Malta,monthly,2023-09-01,2023-09-30,2023,9,2023-09,12,macro_stress_normalization,premium_plus,scrub,standard,45,51,51,38.25,66.25,57.74,2497.98,37.71,65.31,48.98,35.4,18.66,8.4,11.35,5.01,1.52,13.12
MLT_OUTLET_002,Sliema,Malta,monthly,2023-09-01,2023-09-30,2023,9,2023-09,12,macro_stress_normalization,premium_plus,swedish,standard,60,51,51,51.0,79.0,64.56,3198.21,40.48,62.71,62.71,41.29,19.83,9.03,13.3,3.21,3.14,28.25
MLT_OUTLET_002,Sliema,Malta,monthly,2023-09-01,2023-09-30,2023,9,2023-09,12,macro_stress_normalization,premium_plus,wrap,standard,60,39,39,39.0,67.0,58.21,3141.45,46.89,80.55,80.55,47.41,20.71,14.26,8.05,3.65,1.16,10.09
MLT_OUTLET_002,Sliema,Malta,monthly,2023-10-01,2023-10-31,2023,10,2023-10,12,macro_stress_normalization,premium_plus,aromatherapy,standard,60,51,51,51.0,79.0,64.56,3070.2,38.86,60.2,60.2,44.14,15.91,9.91,8.21,4.54,2.79,23.56
MLT_OUTLET_002,Sliema,Malta,monthly,2023-10-01,2023-10-31,2023,10,2023-10,12,macro_stress_normalization,premium_plus,body_treatment,standard,60,49,49,49.0,77.0,63.64,3310.93,43.0,67.57,67.57,49.77,23.11,8.2,10.05,3.8,3.16,24.38
MLT_OUTLET_002,Sliema,Malta,monthly,2023-10-01,2023-10-31,2023,10,2023-10,12,macro_stress_normalization,premium_plus,deep_tissue,standard,60,55,55,55.0,83.0,66.27,4040.85,48.68,73.47,73.47,47.29,21.11,14.87,9.64,3.81,2.99,24.94
MLT_OUTLET_002,Sliema,Malta,monthly,2023-10-01,2023-10-31,2023,10,2023-10,12,macro_stress_normalization,premium_plus,facial,basic,60,46,46,46.0,74.0,62.16,4523.18,61.12,98.33,98.33,46.43,23.38,8.8,14.0,5.13,2.97,27.36
MLT_OUTLET_002,Sliema,Malta,monthly,2023-10-01,2023-10-31,2023,10,2023-10,12,macro_stress_normalization,premium_plus,hot_stone,standard,75,20,20,25.0,53.0,47.17,1929.0,36.4,77.16,96.45,45.21,16.47,12.2,9.27,4.51,1.72,14.06
MLT_OUTLET_002,Sliema,Malta,monthly,2023-10-01,2023-10-31,2023,10,2023-10,12,macro_stress_normalization,premium_plus,massage,standard,60,49,49,49.0,77.0,63.64,2703.33,35.11,55.17,55.17,42.4,16.99,9.11,11.18,4.35,1.13,8.94
MLT_OUTLET_002,Sliema,Malta,monthly,2023-10-01,2023-10-31,2023,10,2023-10,12,macro_stress_normalization,premium_plus,reflexology,standard,45,49,49,36.75,64.75,56.76,1600.34,24.72,43.55,32.66,36.63,21.49,10.14,12.72,3.51,3.66,32.72
MLT_OUTLET_002,Sliema,Malta,monthly,2023-10-01,2023-10-31,2023,10,2023-10,12,macro_stress_normalization,premium_plus,scrub,standard,45,49,49,36.75,64.75,56.76,2404.43,37.13,65.43,49.07,36.19,15.18,9.23,9.74,4.57,3.17,27.03
MLT_OUTLET_002,Sliema,Malta,monthly,2023-10-01,2023-10-31,2023,10,2023-10,12,macro_stress_normalization,premium_plus,swedish,standard,60,49,49,49.0,77.0,63.64,2892.47,37.56,59.03,59.03,42.66,16.14,11.86,12.04,4.27,3.74,28.61
MLT_OUTLET_002,Sliema,Malta,monthly,2023-10-01,2023-10-31,2023,10,2023-10,12,macro_stress_normalization,premium_plus,wrap,standard,60,37,37,37.0,65.0,56.92,2854.18,43.91,77.14,77.14,40.68,22.18,14.39,9.46,3.75,1.57,13.45
MLT_OUTLET_002,Sliema,Malta,monthly,2023-11-01,2023-11-30,2023,11,2023-11,12,macro_stress_normalization,premium_plus,aromatherapy,standard,60,49,49,49.0,77.0,63.64,2964.01,38.49,60.49,60.49,37.88,18.88,10.81,11.13,4.3,3.23,29.14
MLT_OUTLET_002,Sliema,Malta,monthly,2023-11-01,2023-11-30,2023,11,2023-11,12,macro_stress_normalization,premium_plus,body_treatment,standard,60,46,46,46.0,74.0,62.16,2953.66,39.91,64.21,64.21,43.03,22.58,8.41,8.53,5.72,2.47,21.23
MLT_OUTLET_002,Sliema,Malta,monthly,2023-11-01,2023-11-30,2023,11,2023-11,12,macro_stress_normalization,premium_plus,deep_tissue,standard,60,52,52,52.0,80.0,65.0,4051.84,50.65,77.92,77.92,41.1,22.66,14.57,8.59,3.72,3.78,35.6
MLT_OUTLET_002,Sliema,Malta,monthly,2023-11-01,2023-11-30,2023,11,2023-11,12,macro_stress_normalization,premium_plus,facial,basic,60,43,43,43.0,71.0,60.56,4024.8,56.69,93.6,93.6,40.23,22.3,14.25,8.29,3.44,1.52,13.31
MLT_OUTLET_002,Sliema,Malta,monthly,2023-11-01,2023-11-30,2023,11,2023-11,12,macro_stress_normalization,premium_plus,hot_stone,standard,75,19,19,23.75,51.75,45.89,1827.99,35.32,76.97,96.21,41.87,17.76,12.04,10.78,3.31,2.23,16.79
MLT_OUTLET_002,Sliema,Malta,monthly,2023-11-01,2023-11-30,2023,11,2023-11,12,macro_stress_normalization,premium_plus,massage,standard,60,46,46,46.0,74.0,62.16,2637.18,35.64,57.33,57.33,49.32,15.56,9.32,11.26,4.42,3.26,26.17
MLT_OUTLET_002,Sliema,Malta,monthly,2023-11-01,2023-11-30,2023,11,2023-11,12,macro_stress_normalization,premium_plus,reflexology,standard,45,46,46,34.5,62.5,55.2,1525.36,24.41,44.21,33.16,42.76,15.97,13.3,9.63,3.1,2.8,26.13
MLT_OUTLET_002,Sliema,Malta,monthly,2023-11-01,2023-11-30,2023,11,2023-11,12,macro_stress_normalization,premium_plus,scrub,standard,45,46,46,34.5,62.5,55.2,2330.36,37.29,67.55,50.66,44.63,20.69,13.83,9.08,5.4,2.61,21.98
MLT_OUTLET_002,Sliema,Malta,monthly,2023-11-01,2023-11-30,2023,11,2023-11,12,macro_stress_normalization,premium_plus,swedish,standard,60,46,46,46.0,74.0,62.16,2839.12,38.37,61.72,61.72,44.25,16.34,8.56,9.79,3.55,1.0,8.73
MLT_OUTLET_002,Sliema,Malta,monthly,2023-11-01,2023-11-30,2023,11,2023-11,12,macro_stress_normalization,premium_plus,wrap,standard,60,35,35,35.0,63.0,55.56,2714.95,43.09,77.57,77.57,42.29,18.07,12.55,12.51,4.13,2.0,18.83
MLT_OUTLET_002,Sliema,Malta,monthly,2023-12-01,2023-12-31,2023,12,2023-12,12,macro_stress_normalization,premium_plus,aromatherapy,standard,60,56,56,56.0,84.0,66.67,3458.0,41.17,61.75,61.75,41.74,19.36,13.19,13.09,5.76,2.95,27.37
MLT_OUTLET_002,Sliema,Malta,monthly,2023-12-01,2023-12-31,2023,12,2023-12,12,macro_stress_normalization,premium_plus,body_treatment,standard,60,53,53,53.0,81.0,65.43,3546.23,43.78,66.91,66.91,47.49,20.98,12.84,13.99,4.05,1.91,17.35
MLT_OUTLET_002,Sliema,Malta,monthly,2023-12-01,2023-12-31,2023,12,2023-12,12,macro_stress_normalization,premium_plus,deep_tissue,standard,60,59,59,59.0,87.0,67.82,4610.26,52.99,78.14,78.14,40.88,23.9,11.35,9.31,4.88,1.64,13.55
MLT_OUTLET_002,Sliema,Malta,monthly,2023-12-01,2023-12-31,2023,12,2023-12,12,macro_stress_normalization,premium_plus,facial,basic,60,50,50,50.0,78.0,64.1,4901.0,62.83,98.02,98.02,48.97,22.5,8.47,8.46,4.81,3.78,33.65
MLT_OUTLET_002,Sliema,Malta,monthly,2023-12-01,2023-12-31,2023,12,2023-12,12,macro_stress_normalization,premium_plus,hot_stone,standard,75,21,21,26.25,54.25,48.39,1916.25,35.32,73.0,91.25,47.57,14.22,9.63,8.07,3.51,3.12,27.06
MLT_OUTLET_002,Sliema,Malta,monthly,2023-12-01,2023-12-31,2023,12,2023-12,12,macro_stress_normalization,premium_plus,massage,standard,60,53,53,53.0,81.0,65.43,2994.5,36.97,56.5,56.5,48.39,16.27,11.87,12.48,3.15,2.8,21.98
MLT_OUTLET_002,Sliema,Malta,monthly,2023-12-01,2023-12-31,2023,12,2023-12,12,macro_stress_normalization,premium_plus,reflexology,standard,45,53,53,39.75,67.75,58.67,1778.68,26.25,44.75,33.56,49.06,19.86,12.89,10.93,3.17,2.47,22.65
MLT_OUTLET_002,Sliema,Malta,monthly,2023-12-01,2023-12-31,2023,12,2023-12,12,macro_stress_normalization,premium_plus,scrub,standard,45,53,53,39.75,67.75,58.67,2546.12,37.58,64.05,48.04,36.15,21.06,10.76,9.61,4.41,1.76,13.24
MLT_OUTLET_002,Sliema,Malta,monthly,2023-12-01,2023-12-31,2023,12,2023-12,12,macro_stress_normalization,premium_plus,swedish,standard,60,53,53,53.0,81.0,65.43,3290.24,40.62,62.08,62.08,43.46,16.28,12.36,13.0,4.19,1.03,8.77
MLT_OUTLET_002,Sliema,Malta,monthly,2023-12-01,2023-12-31,2023,12,2023-12,12,macro_stress_normalization,premium_plus,wrap,standard,60,40,40,40.0,68.0,58.82,3164.8,46.54,79.12,79.12,46.48,19.98,14.49,13.51,4.14,2.12,17.22
MLT_OUTLET_002,Sliema,Malta,monthly,2024-01-01,2024-01-31,2024,1,2024-01,12,stable_recovery,premium_plus,aromatherapy,standard,60,52,52,52.0,80.0,65.0,3266.64,40.83,62.82,62.82,41.48,26.12,9.1,6.25,2.41,3.41,28.67
