period_date,outlet_id,therapist_id,scheduled_hours,booked_hours,productive_capacity_hours,idle_hours,break_hours,recovery_gap_hours,overtime_hours,split_shift_flag,coverage_gap_flag,day_off_flag,worked_flag,day_off_days,worked_days,schedule_stability_score_0_100,workload_density_ratio,consecutive_workdays,burnout_exposure_flag,external_demand_proxy_index
2021-06-01,MLT_OUTLET_001,TH_002,142.668,72.76,116.9878,44.2278,14.9072,0.6756,0.0,0,0,0,1,10,20,81.7503,0.621945,3,0,72.8
2021-06-01,MLT_OUTLET_002,TH_003,115.3356,73.45,94.5752,21.1252,11.6621,0.7353,0.0,0,0,0,1,12,15,85.3735,0.776631,4,0,72.8
2021-06-01,MLT_OUTLET_002,TH_004,130.6707,64.29,107.15,42.86,13.1848,0.5704,0.0,0,0,0,1,12,18,93.7548,0.6,3,0,72.8
2021-06-01,MLT_OUTLET_003,TH_005,155.8537,76.68,127.8,51.12,14.6683,0.8262,0.0,1,0,0,1,9,21,81.4931,0.6,3,0,72.8
2021-06-01,MLT_OUTLET_003,TH_006,160.9959,79.21,132.0167,52.8067,14.9623,0.6661,0.0,0,0,0,1,10,20,92.6832,0.6,4,0,72.8
2021-07-01,MLT_OUTLET_001,TH_001,128.8259,72.46,105.6373,33.1773,11.7333,0.5576,0.0,0,0,0,1,12,17,87.1628,0.685932,3,0,76.2
2021-07-01,MLT_OUTLET_001,TH_002,96.4838,61.53,79.1167,17.5867,10.4304,0.8899,0.0,0,0,0,1,12,15,76.0361,0.777712,6,0,76.2
2021-07-01,MLT_OUTLET_002,TH_003,156.2937,82.61,128.1609,45.5509,16.5495,0.858,0.0,1,0,0,1,10,20,74.2301,0.64458,4,0,76.2
2021-07-01,MLT_OUTLET_002,TH_004,118.7805,58.44,97.4,38.96,11.7198,0.9044,0.0,0,0,0,1,12,16,85.382,0.6,3,0,76.2
2021-07-01,MLT_OUTLET_003,TH_005,144.8984,71.29,118.8167,47.5267,13.2713,0.5955,0.0,0,0,0,1,11,19,82.2809,0.6,3,0,76.2
2021-07-01,MLT_OUTLET_003,TH_006,102.378,50.37,83.95,33.58,9.7255,0.5379,0.0,0,0,0,1,12,13,81.9299,0.6,4,0,76.2
2021-08-01,MLT_OUTLET_001,TH_001,143.6709,82.72,117.8102,35.0902,13.1136,0.8144,0.0,0,0,0,1,11,19,90.679,0.702147,5,0,78.2
2021-08-01,MLT_OUTLET_001,TH_002,97.0464,67.51,79.578,12.068,10.4304,0.8096,0.0,0,0,0,1,12,15,81.6097,0.84835,6,0,78.2
2021-08-01,MLT_OUTLET_002,TH_003,149.9395,73.83,122.9504,49.1204,15.722,0.8319,0.0,0,0,0,1,11,19,93.3509,0.600486,4,0,78.2
2021-08-01,MLT_OUTLET_002,TH_004,135.0,66.42,110.7,44.28,13.1848,0.8589,0.0,0,0,0,1,12,18,88.2604,0.6,3,0,78.2
2021-08-01,MLT_OUTLET_003,TH_005,177.9268,87.54,145.9,58.36,16.7638,0.928,0.0,0,0,0,1,6,24,84.1306,0.6,3,0,78.2
2021-08-01,MLT_OUTLET_003,TH_006,115.6708,72.83,94.8501,22.0201,11.1699,0.6054,0.0,0,0,0,1,12,16,79.216,0.767843,5,0,78.2
2021-09-01,MLT_OUTLET_001,TH_001,163.8415,80.61,134.35,53.74,15.1842,0.8638,0.0,0,0,0,1,8,22,85.7099,0.6,4,0,72.1
2021-09-01,MLT_OUTLET_001,TH_002,94.4418,58.67,77.4423,18.7723,10.4304,0.6241,0.0,0,0,0,1,12,15,77.8056,0.757596,4,0,72.1
2021-09-01,MLT_OUTLET_002,TH_003,143.0885,84.35,117.3326,32.9826,14.772,0.6869,0.0,0,0,0,1,11,19,84.0951,0.718897,4,0,72.1
2021-09-01,MLT_OUTLET_002,TH_004,102.3756,54.16,83.948,29.788,10.2374,0.6592,0.0,1,0,0,1,12,15,79.7351,0.645161,6,0,72.1
2021-09-01,MLT_OUTLET_003,TH_005,129.8984,63.91,106.5167,42.6067,11.8743,0.9172,0.0,0,0,0,1,12,17,89.8445,0.6,3,0,72.1
2021-09-01,MLT_OUTLET_003,TH_006,123.8008,60.91,101.5167,40.6067,11.9699,0.9447,0.0,0,0,0,1,12,16,88.6966,0.6,4,0,72.1
2021-10-01,MLT_OUTLET_001,TH_001,168.435,82.87,138.1167,55.2467,15.1842,0.5706,0.0,0,0,0,1,8,22,92.9187,0.6,3,0,68.7
2021-10-01,MLT_OUTLET_001,TH_002,96.618,64.27,79.2268,14.9568,10.4304,0.8632,0.0,1,0,0,1,12,15,74.018,0.811216,4,0,68.7
2021-10-01,MLT_OUTLET_002,TH_003,177.7439,87.45,145.75,58.3,18.2044,0.8806,0.0,0,0,0,1,8,22,94.5052,0.6,3,0,68.7
2021-10-01,MLT_OUTLET_002,TH_004,108.8337,64.43,89.2436,24.8136,10.9198,0.6095,0.0,0,0,0,1,12,16,76.5849,0.721956,5,0,68.7
2021-10-01,MLT_OUTLET_003,TH_005,122.5,60.27,100.45,40.18,11.1758,0.7473,0.0,0,0,0,1,12,16,82.3087,0.6,4,0,68.7
2021-10-01,MLT_OUTLET_003,TH_006,110.3659,54.3,90.5,36.2,10.4736,0.7087,0.0,0,0,0,1,12,14,85.1573,0.6,3,0,68.7
2021-11-01,MLT_OUTLET_001,TH_001,141.7886,69.76,116.2667,46.5067,13.1136,0.7906,0.0,0,0,0,1,11,19,89.6185,0.6,4,0,65.3
2021-11-01,MLT_OUTLET_001,TH_002,144.6748,71.18,118.6333,47.4533,15.6526,0.6882,0.0,1,0,0,1,9,21,81.7163,0.6,4,0,65.3
2021-11-01,MLT_OUTLET_002,TH_003,163.7805,80.58,134.3,53.72,17.377,0.5605,0.0,0,0,0,1,9,21,87.166,0.6,3,0,65.3
2021-11-01,MLT_OUTLET_002,TH_004,112.2561,55.23,92.05,36.82,10.9874,0.7098,0.0,0,0,0,1,12,15,90.699,0.6,3,0,65.3
2021-11-01,MLT_OUTLET_003,TH_005,179.4106,88.27,147.1167,58.8467,16.7638,0.7577,0.0,0,0,0,1,6,24,92.1491,0.6,4,0,65.3
2021-11-01,MLT_OUTLET_003,TH_006,134.5935,66.22,110.3667,44.1467,12.718,0.567,0.0,0,0,0,1,12,17,83.6418,0.6,3,0,65.3
2021-12-01,MLT_OUTLET_001,TH_001,113.2851,59.7,92.8938,33.1938,10.3529,0.7249,0.0,0,0,0,1,12,15,93.0184,0.642669,4,0,74.8
2021-12-01,MLT_OUTLET_001,TH_002,126.6535,69.72,103.8558,34.1358,13.4165,0.8101,0.0,0,0,0,1,12,18,89.697,0.671315,4,0,74.8
2021-12-01,MLT_OUTLET_002,TH_003,160.0813,78.76,131.2667,52.5067,16.5495,0.6539,0.0,0,0,0,1,10,20,86.7853,0.6,4,0,74.8
2021-12-01,MLT_OUTLET_002,TH_004,145.0,71.34,118.9,47.56,14.6498,0.5695,0.0,0,0,0,1,10,20,92.5604,0.6,3,0,74.8
2021-12-01,MLT_OUTLET_003,TH_005,135.0407,66.44,110.7333,44.2933,12.5728,0.7366,0.0,0,0,0,1,12,18,88.5587,0.6,4,0,74.8
2021-12-01,MLT_OUTLET_003,TH_006,123.1504,60.59,100.9833,40.3933,11.9699,0.8444,0.0,0,0,0,1,12,16,89.7172,0.6,4,0,74.8
2022-01-01,MLT_OUTLET_001,TH_001,154.9951,89.75,127.096,37.346,14.494,0.5345,0.0,0,0,0,1,9,21,93.9264,0.706159,3,0,80.3
2022-01-01,MLT_OUTLET_001,TH_002,149.4715,73.54,122.5667,49.0267,15.6526,0.6877,0.0,0,0,0,1,9,21,91.4358,0.6,4,0,80.3
2022-01-01,MLT_OUTLET_002,TH_003,189.0345,103.6,155.0083,51.4083,19.4369,0.7498,0.0,1,0,0,1,5,25,65.9511,0.668351,4,1,80.3
2022-01-01,MLT_OUTLET_002,TH_004,170.7114,83.99,139.9833,55.9933,16.8473,0.6325,0.0,0,0,0,1,7,23,88.9125,0.6,3,0,80.3
2022-01-01,MLT_OUTLET_003,TH_005,181.9715,89.53,149.2167,59.6867,16.7638,0.9103,0.0,0,0,0,1,6,24,81.2992,0.6,3,0,80.3
2022-01-01,MLT_OUTLET_003,TH_006,146.1537,77.32,119.846,42.526,13.2642,0.6402,0.0,0,0,0,1,11,19,81.9139,0.645161,4,0,80.3
2022-02-01,MLT_OUTLET_001,TH_001,164.7712,96.38,135.1124,38.7324,15.1842,0.9012,0.0,0,0,0,1,8,22,81.5183,0.713332,3,0,82.1
2022-02-01,MLT_OUTLET_001,TH_002,174.2784,87.96,142.9083,54.9483,18.634,0.8997,0.0,0,0,0,1,5,25,89.164,0.6155,4,0,82.1
2022-02-01,MLT_OUTLET_002,TH_003,192.1202,105.2,157.5385,52.3385,19.8594,0.9479,0.0,0,0,0,1,6,24,91.0758,0.667773,3,0,82.1
2022-02-01,MLT_OUTLET_002,TH_004,182.378,89.73,149.55,59.82,18.3123,0.9056,0.0,0,0,0,1,5,25,83.4593,0.6,4,0,82.1
2022-02-01,MLT_OUTLET_003,TH_005,188.6992,92.84,154.7333,61.8933,17.4622,0.6796,0.0,1,0,0,1,5,25,71.4964,0.6,3,0,82.1
2022-02-01,MLT_OUTLET_003,TH_006,161.7851,80.99,132.6638,51.6738,14.9623,0.9439,0.0,0,0,0,1,10,20,90.0402,0.610491,3,0,82.1
2022-03-01,MLT_OUTLET_001,TH_001,185.2611,108.83,151.9141,43.0841,17.2548,0.7635,0.0,0,0,0,1,5,25,85.6982,0.716392,3,0,85.6
2022-03-01,MLT_OUTLET_001,TH_002,145.9891,101.65,119.711,18.061,15.2979,0.752,0.0,0,0,0,1,8,22,75.4208,0.849128,6,0,85.6
2022-03-01,MLT_OUTLET_002,TH_003,205.0,115.93,168.1,52.17,21.5143,0.5353,0.0,0,0,0,1,4,26,85.0677,0.689649,3,0,85.6
2022-03-01,MLT_OUTLET_002,TH_004,200.8598,99.17,164.705,65.535,19.7772,0.6086,0.0,0,0,0,1,3,27,81.0755,0.602107,5,0,85.6
2022-03-01,MLT_OUTLET_003,TH_005,205.0,111.53,168.1,56.57,18.8592,0.6679,0.0,1,0,0,1,3,27,72.8018,0.663474,5,0,85.6
2022-03-01,MLT_OUTLET_003,TH_006,127.7475,76.47,104.753,28.283,11.868,0.5108,0.0,0,0,0,1,12,17,83.2458,0.730003,6,0,85.6
2022-04-01,MLT_OUTLET_001,TH_001,136.7276,85.39,112.1166,26.7266,12.4234,0.76,0.0,0,0,0,1,12,18,84.5482,0.761618,5,0,87.3
2022-04-01,MLT_OUTLET_001,TH_002,118.2129,86.19,96.9346,10.7446,12.5165,0.6144,0.0,0,0,0,1,12,18,78.5349,0.889156,6,0,87.3
2022-04-01,MLT_OUTLET_002,TH_003,192.3883,100.82,157.7584,56.9384,19.8594,0.8161,0.0,1,0,0,1,6,24,79.6232,0.639078,4,0,87.3
2022-04-01,MLT_OUTLET_002,TH_004,162.9895,88.81,133.6514,44.8414,16.1148,0.631,0.0,0,0,0,1,8,22,93.3377,0.66449,3,0,87.3
2022-04-01,MLT_OUTLET_003,TH_005,197.3293,119.01,161.81,42.8,17.5092,0.8524,0.0,1,0,0,1,3,27,60.7516,0.735492,5,1,87.3
2022-04-01,MLT_OUTLET_003,TH_006,145.498,74.21,119.3083,45.0983,13.4661,0.8414,0.0,0,0,0,1,12,18,84.9551,0.622002,4,0,87.3
2022-05-01,MLT_OUTLET_001,TH_001,147.8441,86.24,121.2321,34.9921,13.8038,0.9093,0.0,0,0,0,1,10,20,87.1497,0.711363,4,0,89.9
2022-05-01,MLT_OUTLET_001,TH_002,177.4355,103.94,145.4971,41.5571,18.634,0.8752,0.0,0,0,0,1,5,25,77.7673,0.714378,4,0,89.9
2022-05-01,MLT_OUTLET_002,TH_003,165.6149,86.97,135.8042,48.8342,17.377,0.8481,0.0,0,0,0,1,9,21,86.1301,0.640407,4,0,89.9
2022-05-01,MLT_OUTLET_002,TH_004,132.5763,92.21,108.7126,16.5026,12.9673,0.8305,0.0,0,0,0,1,11,19,78.0373,0.8482,5,0,89.9
2022-05-01,MLT_OUTLET_003,TH_005,179.8339,91.38,147.4638,56.0838,16.7638,0.5827,0.0,0,0,0,1,6,24,92.9172,0.619678,4,0,89.9
2022-05-01,MLT_OUTLET_003,TH_006,155.2234,84.29,127.2832,42.9932,14.9623,0.6649,0.0,0,0,0,1,10,20,80.4626,0.662224,5,0,89.9
2022-06-01,MLT_OUTLET_001,TH_001,147.6612,106.48,121.0822,14.6022,13.444,0.7835,0.0,1,0,0,1,9,21,65.6519,0.879403,5,1,93.4
2022-06-01,MLT_OUTLET_001,TH_002,157.8847,98.86,129.4654,30.6054,17.1433,0.7883,0.0,0,0,0,1,7,23,84.4167,0.763602,3,0,93.4
2022-06-01,MLT_OUTLET_002,TH_003,167.1228,95.78,137.0407,41.2607,17.377,0.7974,0.0,0,0,0,1,9,21,87.2555,0.698916,4,0,93.4
2022-06-01,MLT_OUTLET_002,TH_004,133.722,99.29,109.6521,10.3621,12.9516,0.776,0.0,0,1,0,1,11,19,88.8765,0.9055,6,0,93.4
2022-06-01,MLT_OUTLET_003,TH_005,199.5798,105.3,163.6554,58.3554,18.8592,0.7505,0.0,1,0,0,1,3,27,72.0395,0.643425,5,0,93.4
2022-06-01,MLT_OUTLET_003,TH_006,142.1473,74.31,116.5608,42.2508,13.4661,0.6843,0.0,0,0,0,1,12,18,93.5375,0.637522,5,0,93.4
2022-07-01,MLT_OUTLET_001,TH_001,142.278,109.03,116.668,7.638,12.7002,0.7568,0.0,0,1,0,1,10,20,79.0969,0.934532,7,1,97.8
2022-07-01,MLT_OUTLET_001,TH_002,130.2067,101.49,106.7695,5.2795,13.7556,0.4404,0.0,0,1,0,1,10,20,84.6794,0.950552,6,1,97.8
2022-07-01,MLT_OUTLET_002,TH_003,146.8513,104.94,120.4181,15.4781,14.772,0.7072,0.0,0,0,0,1,11,19,79.429,0.871464,7,1,97.8
2022-07-01,MLT_OUTLET_002,TH_004,134.9557,85.06,110.6637,25.6037,13.1848,0.7318,0.0,0,0,0,1,12,18,94.1684,0.768635,5,0,97.8
2022-07-01,MLT_OUTLET_003,TH_005,140.1567,104.91,114.9285,10.0185,12.9313,0.802,0.0,0,1,0,1,10,20,75.4262,0.912829,6,0,97.8
2022-07-01,MLT_OUTLET_003,TH_006,166.6162,101.95,136.6253,34.6753,15.7105,0.5538,0.0,0,0,0,1,9,21,81.2307,0.746201,4,0,97.8
2022-08-01,MLT_OUTLET_001,TH_001,153.7717,109.17,126.0928,16.9228,13.8038,0.6077,0.0,0,0,0,1,10,20,82.182,0.865791,6,0,100.4
2022-08-01,MLT_OUTLET_001,TH_002,115.9357,81.3,95.0673,13.7673,12.6711,0.8106,0.0,1,0,0,1,12,17,71.3063,0.855184,5,0,100.4
2022-08-01,MLT_OUTLET_002,TH_003,144.1567,106.52,118.2085,11.6885,14.7688,0.71,0.0,0,1,0,1,11,19,70.0297,0.90112,7,1,100.4
2022-08-01,MLT_OUTLET_002,TH_004,129.4707,92.85,106.1659,13.3159,12.9673,0.6441,0.0,0,0,0,1,11,19,76.4225,0.874574,6,0,100.4
2022-08-01,MLT_OUTLET_003,TH_005,163.9284,99.11,134.4213,35.3113,15.3668,0.6942,0.0,0,0,0,1,8,22,93.8157,0.737309,4,0,100.4
2022-08-01,MLT_OUTLET_003,TH_006,115.9551,81.23,95.0832,13.8532,11.1699,0.8018,0.0,1,0,0,1,12,16,73.5145,0.854304,5,0,100.4
2022-09-01,MLT_OUTLET_001,TH_001,132.1709,85.73,108.3801,22.6501,12.4234,0.8861,0.0,0,0,0,1,12,18,87.1613,0.791012,4,0,92.5
2022-09-01,MLT_OUTLET_001,TH_002,143.549,99.69,117.7101,18.0201,15.6526,0.6027,0.0,0,0,0,1,9,21,87.8029,0.846911,3,0,92.5
2022-09-01,MLT_OUTLET_002,TH_003,161.3509,88.85,132.3077,43.4577,16.5495,0.8521,0.0,0,0,0,1,10,20,93.1578,0.67154,5,0,92.5
2022-09-01,MLT_OUTLET_002,TH_004,149.011,90.36,122.189,31.829,14.6498,0.6086,0.0,0,0,0,1,10,20,88.723,0.73951,5,0,92.5
2022-09-01,MLT_OUTLET_003,TH_005,176.9224,95.16,145.0763,49.9163,16.7638,0.7865,0.0,0,0,0,1,6,24,92.8579,0.655931,4,0,92.5
2022-09-01,MLT_OUTLET_003,TH_006,192.1908,99.34,157.5965,58.2565,17.9548,0.607,0.0,0,0,0,1,6,24,89.0652,0.630344,4,0,92.5
2022-10-01,MLT_OUTLET_001,TH_001,141.4039,83.32,115.9512,32.6312,13.1136,0.798,0.0,0,0,0,1,11,19,90.5851,0.718578,3,0,88.2
2022-10-01,MLT_OUTLET_001,TH_002,151.0524,89.0,123.8629,34.8629,16.3979,0.8278,0.0,0,0,0,1,8,22,84.6938,0.718536,4,0,88.2
2022-10-01,MLT_OUTLET_002,TH_003,173.8983,99.35,142.5966,43.2466,18.2044,0.88,0.0,0,0,0,1,8,22,83.6764,0.69672,5,0,88.2
2022-10-01,MLT_OUTLET_002,TH_004,193.3307,102.95,158.5312,55.5812,19.0447,0.8403,0.0,0,0,0,1,4,26,83.5109,0.649399,5,0,88.2
2022-10-01,MLT_OUTLET_003,TH_005,132.0521,86.21,108.2827,22.0727,12.3213,0.8219,0.0,0,0,0,1,11,19,84.8358,0.796156,5,0,88.2
2022-10-01,MLT_OUTLET_003,TH_006,156.546,88.11,128.3677,40.2577,14.9623,0.5753,0.0,0,0,0,1,10,20,82.043,0.686388,4,0,88.2
2022-11-01,MLT_OUTLET_001,TH_001,167.225,84.5,137.1245,52.6245,15.1842,0.7157,0.0,0,0,0,1,8,22,90.7736,0.616228,4,0,83.8
2022-11-01,MLT_OUTLET_001,TH_002,147.0135,86.95,120.551,33.601,15.6526,0.7827,0.0,1,0,0,1,9,21,82.3755,0.721271,3,0,83.8
2022-11-01,MLT_OUTLET_002,TH_003,205.0,112.14,168.1,55.96,21.5143,0.5992,0.0,0,0,0,1,4,26,80.0029,0.667103,3,0,83.8
2022-11-01,MLT_OUTLET_002,TH_004,189.7358,93.35,155.5833,62.2333,19.0447,0.6988,0.0,1,0,0,1,4,26,69.8235,0.6,3,0,83.8
2022-11-01,MLT_OUTLET_003,TH_005,205.0,106.18,168.1,61.92,18.8592,0.8989,0.0,0,0,0,1,3,27,78.9453,0.631648,4,0,83.8
2022-11-01,MLT_OUTLET_003,TH_006,171.8699,84.56,140.9333,56.3733,16.4586,0.9464,0.0,0,0,0,1,8,22,86.3177,0.6,4,0,83.8
2022-12-01,MLT_OUTLET_001,TH_001,137.9277,93.37,113.1007,19.7307,12.4234,0.9475,0.0,0,0,0,1,12,18,83.0771,0.825548,5,0,96.0
2022-12-01,MLT_OUTLET_001,TH_002,161.5232,95.53,132.449,36.919,17.1433,0.8269,0.0,0,0,0,1,7,23,90.9991,0.721259,4,0,96.0
2022-12-01,MLT_OUTLET_002,TH_003,202.816,108.39,166.3091,57.9191,20.6869,0.6998,0.0,1,0,0,1,5,25,68.1148,0.651738,4,0,96.0
2022-12-01,MLT_OUTLET_002,TH_004,141.3133,76.91,115.8769,38.9669,13.9173,0.8349,0.0,0,0,0,1,11,19,83.6652,0.663722,4,0,96.0
2022-12-01,MLT_OUTLET_003,TH_005,181.5876,89.96,148.9019,58.9419,16.7638,0.7605,0.0,0,0,0,1,6,24,92.9922,0.604156,5,0,96.0
2022-12-01,MLT_OUTLET_003,TH_006,119.9819,83.56,98.3852,14.8252,11.1699,0.5972,0.0,0,0,0,1,12,16,73.6716,0.849315,6,0,96.0
2023-01-01,MLT_OUTLET_001,TH_001,181.504,91.02,148.8333,57.8133,16.5646,0.91,0.0,0,0,0,1,6,24,88.3853,0.611557,3,0,85.7
2023-01-01,MLT_OUTLET_001,TH_002,170.3708,92.58,139.7041,47.1241,17.8887,0.5735,0.0,0,0,0,1,6,24,81.1171,0.662686,3,0,85.7
2023-01-01,MLT_OUTLET_002,TH_003,193.3333,95.12,158.5333,63.4133,19.8594,0.6195,0.0,0,0,0,1,6,24,91.636,0.6,4,0,85.7
2023-01-01,MLT_OUTLET_002,TH_004,164.674,88.31,135.0327,46.7227,16.1148,0.7118,0.0,0,0,0,1,8,22,94.2582,0.65399,3,0,85.7
2023-01-01,MLT_OUTLET_003,TH_005,197.0557,100.63,161.5857,60.9557,18.1607,0.784,0.0,0,0,0,1,4,26,85.3219,0.622766,3,0,85.7
2023-01-01,MLT_OUTLET_003,TH_006,172.2315,86.31,141.2299,54.9199,16.4586,0.9173,0.0,0,0,0,1,8,22,81.8184,0.611131,4,0,85.7
2023-02-01,MLT_OUTLET_001,TH_001,180.9789,96.1,148.4027,52.3027,16.5646,0.8052,0.0,0,0,0,1,6,24,92.6991,0.647562,4,0,87.5
2023-02-01,MLT_OUTLET_001,TH_002,155.8495,87.17,127.7966,40.6266,16.3979,0.7776,0.0,0,0,0,1,8,22,91.6743,0.6821,5,0,87.5
2023-02-01,MLT_OUTLET_002,TH_003,198.3785,106.87,162.6703,55.8003,20.6869,0.938,0.0,0,0,0,1,5,25,79.339,0.656973,4,0,87.5
2023-02-01,MLT_OUTLET_002,TH_004,176.2602,86.72,144.5333,57.8133,17.5798,0.6857,0.0,0,0,0,1,6,24,84.3188,0.6,3,0,87.5
2023-02-01,MLT_OUTLET_003,TH_005,196.748,96.8,161.3333,64.5333,18.1607,0.8007,0.0,0,0,0,1,4,26,74.9377,0.6,4,0,87.5
2023-02-01,MLT_OUTLET_003,TH_006,156.2163,84.83,128.0974,43.2674,14.9623,0.8317,0.0,0,0,0,1,10,20,85.4007,0.66223,3,0,87.5
2023-03-01,MLT_OUTLET_001,TH_001,167.3004,97.19,137.1864,39.9964,15.1842,0.9049,0.0,0,0,0,1,8,22,86.9156,0.708452,4,0,91.3
2023-03-01,MLT_OUTLET_001,TH_002,157.6744,89.34,129.293,39.953,17.1433,0.6325,0.0,1,0,0,1,7,23,82.2855,0.690988,4,0,91.3
2023-03-01,MLT_OUTLET_002,TH_003,169.7582,99.98,139.2017,39.2217,17.377,0.739,0.0,0,0,0,1,9,21,84.4969,0.718238,3,0,91.3
2023-03-01,MLT_OUTLET_002,TH_004,161.1401,80.13,132.1349,52.0049,16.1148,0.5643,0.0,1,0,0,1,8,22,76.7778,0.606426,4,0,91.3
2023-03-01,MLT_OUTLET_003,TH_005,132.2498,87.64,108.4449,20.8049,12.3213,0.688,0.0,1,0,0,1,11,19,76.6062,0.808153,6,0,91.3
2023-03-01,MLT_OUTLET_003,TH_006,150.4766,90.71,123.3908,32.6808,13.9623,0.8127,0.0,0,0,0,1,10,20,78.387,0.735144,5,0,91.3
2023-04-01,MLT_OUTLET_001,TH_001,151.8464,94.21,124.5141,30.3041,13.8038,0.5815,0.0,0,0,0,1,10,20,84.7238,0.756621,4,0,93.1
2023-04-01,MLT_OUTLET_001,TH_002,137.1876,86.58,112.4939,25.9139,14.9072,0.5649,0.0,0,0,0,1,10,20,81.1695,0.769642,3,0,93.1
2023-04-01,MLT_OUTLET_002,TH_003,161.0567,84.06,132.0665,48.0065,16.5495,0.8254,0.0,0,0,0,1,10,20,82.2613,0.636498,3,0,93.1
2023-04-01,MLT_OUTLET_002,TH_004,148.8015,81.9,122.0172,40.1172,14.6498,0.5425,0.0,0,0,0,1,10,20,95.5642,0.671217,3,0,93.1
2023-04-01,MLT_OUTLET_003,TH_005,154.5909,87.99,126.7645,38.7745,14.6683,0.9382,0.0,0,0,0,1,9,21,88.1443,0.694122,5,0,93.1
2023-04-01,MLT_OUTLET_003,TH_006,112.3761,76.22,92.1484,15.9284,10.4718,0.6182,0.0,0,0,0,1,12,15,85.8753,0.827144,5,0,93.1
2023-05-01,MLT_OUTLET_001,TH_001,146.3929,101.11,120.0421,18.9321,13.1136,0.6517,0.0,0,0,0,1,11,19,88.6949,0.842288,5,0,95.9
2023-05-01,MLT_OUTLET_001,TH_002,148.57,90.23,121.8274,31.5974,15.6526,0.818,0.0,0,0,0,1,9,21,88.4458,0.740638,5,0,95.9
2023-05-01,MLT_OUTLET_002,TH_003,162.579,117.02,133.3148,16.2948,16.327,0.8253,0.0,1,0,0,1,9,21,71.8063,0.877772,5,0,95.9
2023-05-01,MLT_OUTLET_002,TH_004,134.6831,96.1,110.4401,14.3401,12.9673,0.6752,0.0,1,0,0,1,11,19,76.4823,0.870155,6,0,95.9
2023-05-01,MLT_OUTLET_003,TH_005,151.36,95.51,124.1152,28.6052,13.6183,0.5117,0.0,0,0,0,1,9,21,86.065,0.769527,6,0,95.9
2023-05-01,MLT_OUTLET_003,TH_006,152.6974,80.04,125.2118,45.1718,14.2142,0.5439,0.0,0,0,0,1,11,19,88.2634,0.639237,4,0,95.9
2023-06-01,MLT_OUTLET_001,TH_001,125.716,91.25,103.0871,11.8371,11.7333,0.899,0.0,0,0,0,1,12,17,86.2158,0.885173,6,0,99.6
2023-06-01,MLT_OUTLET_001,TH_002,112.6938,86.12,92.4089,6.2889,11.7397,0.5801,0.0,0,1,0,1,12,17,79.1743,0.931945,7,1,99.6
2023-06-01,MLT_OUTLET_002,TH_003,128.8882,104.71,105.6884,0.9784,12.9857,0.541,0.0,0,1,0,1,12,17,72.8163,0.990743,7,1,99.6
2023-06-01,MLT_OUTLET_002,TH_004,124.0192,74.21,101.6957,27.4857,12.4523,0.8052,0.0,0,0,0,1,12,17,85.3529,0.729726,6,0,99.6
2023-06-01,MLT_OUTLET_003,TH_005,171.4888,101.24,140.6208,39.3808,16.0653,0.8244,0.0,0,0,0,1,7,23,85.7995,0.71995,4,0,99.6
2023-06-01,MLT_OUTLET_003,TH_006,125.2042,80.58,102.6674,22.0874,11.9699,0.7183,0.0,0,0,0,1,12,16,91.0492,0.784864,5,0,99.6
2023-07-01,MLT_OUTLET_001,TH_001,99.4987,87.28,81.5889,0.0,8.6267,0.3861,6.2321,0,1,0,1,12,14,55.0145,1.06,8,1,104.3
2023-07-01,MLT_OUTLET_001,TH_002,101.9227,85.72,83.5766,0.0,10.8242,0.585,2.155,1,1,0,1,12,16,62.525,1.025646,7,1,104.3
2023-07-01,MLT_OUTLET_002,TH_003,120.2747,91.13,98.6252,7.4952,12.382,0.466,3.1239,0,1,0,1,12,16,74.2024,0.924003,7,1,104.3
2023-07-01,MLT_OUTLET_002,TH_004,145.3362,93.51,119.1757,25.6657,14.6498,0.8116,0.0,0,0,0,1,10,20,87.0422,0.78464,6,0,104.3
2023-07-01,MLT_OUTLET_003,TH_005,149.1055,93.0,122.2665,29.2665,13.9698,0.763,0.0,0,0,0,1,10,20,93.7257,0.760633,5,0,104.3
2023-07-01,MLT_OUTLET_003,TH_006,120.6445,81.26,98.9285,17.6685,11.2218,0.6796,0.0,0,0,0,1,12,15,90.6397,0.821402,6,0,104.3
2023-08-01,MLT_OUTLET_001,TH_001,132.1637,94.01,108.3742,14.3642,12.4234,0.8429,0.0,1,0,0,1,12,18,84.6818,0.867457,5,0,107.1
2023-08-01,MLT_OUTLET_001,TH_002,113.0794,80.74,92.7251,11.9851,11.9258,0.5227,0.0,0,0,0,1,12,16,87.4009,0.870746,6,0,107.1
2023-08-01,MLT_OUTLET_002,TH_003,119.432,85.02,97.9343,12.9143,12.4121,0.8268,0.0,0,0,0,1,12,15,83.5934,0.868133,6,0,107.1
2023-08-01,MLT_OUTLET_002,TH_004,117.0663,84.22,95.9944,11.7744,11.7198,0.7154,0.0,0,0,0,1,12,16,84.6673,0.877343,6,0,107.1
2023-08-01,MLT_OUTLET_003,TH_005,136.2114,92.71,111.6934,18.9834,12.5728,0.9275,0.0,0,0,0,1,12,18,90.0176,0.83004,6,0,107.1
2023-08-01,MLT_OUTLET_003,TH_006,104.4648,72.98,85.6612,12.6812,9.7255,0.852,0.0,1,0,0,1,12,13,71.1654,0.851961,6,0,107.1
