conflict_resolution_id,entity_scope,outlet_id,outlet_name,therapist_id,therapist_name,treatment_category,treatment_variant,session_duration_min,treatment_key,market_context,period_type,period_month,period_end,rolling_window_weeks,pricing_position,recommended_sell_price_eur,market_price_median_eur,commercial_market_price_median_eur,external_demand_proxy_index,external_stress_flag,revenue_eur,utilization_percent,yield_eur_per_sold_hour,revpath_eur_per_available_hour,bookings_count,rebooking_rate_percent,addon_attach_rate_percent,retail_attach_rate_percent,cancellation_rate_percent,no_show_rate_percent,complaint_rate_percent,schedule_adherence_percent,therapist_consistency_score_0_100,treatment_health_score_0_100,conflict_case_flag,conflict_pattern_code,conflict_pattern_group,conflict_priority_level,primary_tradeoff_dimension,secondary_tradeoff_dimension,root_cause_hypothesis,root_cause_confidence_level,recommended_resolution_path,manager_action_route,pricing_action_flag,staffing_action_flag,training_action_flag,retention_action_flag,governance_review_flag,burnout_guardrail_flag,leakage_risk_flag,score_confidence_level,sample_size_observations,dependency_coverage_flag,qa_status,audit_note,status,avg_capacity_strain_score_0_100,staffing_pressure_days,under_covered_days,tight_covered_days,avg_roster_integrity_score_0_100,watchlist_or_lower_count,coverage_gap_days_total,avg_burnout_risk_score_0_100,elevated_or_higher_count,roster_conflict_type,roster_conflict_severity,roster_conflict_note,month_id,capacity_strain_score_0_100,roster_operational_health_score_0_100,productive_utilization_ratio,coverage_gap_day_ratio,overtime_hour_ratio,burnout_exposure_day_ratio,roster_management_signal,conflict_resolution_score_0_100,conflict_resolution_priority,conflict_story
CRL_00515,treatment_outlet_period,MLT_OUTLET_001,Valletta,,,hot_stone,standard,75,hot_stone|standard|75,Malta,monthly,2021-04-01,2021-04-30,12,premium_core,95.0,90.0,90.0,0.68,yes,1141.4,36.72,70.24,25.79,13,32.77,19.17,7.85,12.72,6.4,1.4,80.685,66.715,64.32,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,no,no,yes,yes,no,yes,yes,medium,13,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,28.27380642400152,0,0,0,95.08376,0,0,22.334601764705884,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-04-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,64.3452387151997,controlled,conflict environment remains manageable under current operating rhythm
CRL_00516,treatment_outlet_period,MLT_OUTLET_001,Valletta,,,massage,standard,60,massage|standard|60,Malta,monthly,2021-04-01,2021-04-30,12,accessible_premium,58.0,85.0,85.0,0.68,yes,1745.37,54.1,52.89,28.61,33,40.6,17.92,9.73,16.2,6.79,2.9,80.685,66.715,63.59,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,yes,no,yes,yes,no,yes,yes,medium,33,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,28.27380642400152,0,0,0,95.08376,0,0,22.334601764705884,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-04-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,64.3452387151997,controlled,conflict environment remains manageable under current operating rhythm
CRL_00517,treatment_outlet_period,MLT_OUTLET_001,Valletta,,,reflexology,standard,45,reflexology|standard|45,Malta,monthly,2021-04-01,2021-04-30,12,traffic_builder,34.0,75.0,75.0,0.68,yes,1023.33,46.92,41.35,19.4,33,31.05,16.62,9.44,12.01,5.09,2.66,80.685,66.715,55.45,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,yes,no,yes,yes,no,yes,yes,medium,33,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,28.27380642400152,0,0,0,95.08376,0,0,22.334601764705884,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-04-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,64.3452387151997,controlled,conflict environment remains manageable under current operating rhythm
CRL_00518,treatment_outlet_period,MLT_OUTLET_001,Valletta,,,scrub,standard,45,scrub|standard|45,Malta,monthly,2021-04-01,2021-04-30,12,premium_core,52.0,50.0,50.0,0.68,yes,1613.37,46.92,65.19,30.59,33,35.79,13.43,5.94,14.59,6.66,1.26,80.685,66.715,69.96,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,no,no,yes,yes,no,yes,yes,medium,33,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,28.27380642400152,0,0,0,95.08376,0,0,22.334601764705884,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-04-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,64.3452387151997,controlled,conflict environment remains manageable under current operating rhythm
CRL_00519,treatment_outlet_period,MLT_OUTLET_001,Valletta,,,swedish,standard,60,swedish|standard|60,Malta,monthly,2021-04-01,2021-04-30,12,premium_core,64.0,69.5,69.5,0.68,yes,2012.01,54.1,60.97,32.98,33,33.63,17.29,10.46,17.2,4.41,1.33,80.685,66.715,69.37,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,yes,no,yes,yes,no,yes,yes,medium,33,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,28.27380642400152,0,0,0,95.08376,0,0,22.334601764705884,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-04-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,64.3452387151997,controlled,conflict environment remains manageable under current operating rhythm
CRL_00520,treatment_outlet_period,MLT_OUTLET_001,Valletta,,,wrap,standard,60,wrap|standard|60,Malta,monthly,2021-04-01,2021-04-30,12,premium_core,82.0,72.0,72.0,0.68,yes,1925.25,47.17,77.01,36.33,25,28.18,15.4,10.96,14.85,5.02,3.68,80.685,66.715,70.27,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,no,no,yes,yes,yes,yes,yes,medium,25,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,28.27380642400152,0,0,0,95.08376,0,0,22.334601764705884,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-04-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,64.3452387151997,controlled,conflict environment remains manageable under current operating rhythm
CRL_01591,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,aromatherapy,standard,60,aromatherapy|standard|60,Malta,monthly,2021-04-01,2021-04-30,12,premium_core,64.0,76.0,76.0,0.68,yes,2156.36,56.92,58.28,33.17,37,40.7,16.98,11.48,12.68,7.61,3.27,84.43,66.145,68.66,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,yes,no,no,yes,no,no,yes,medium,37,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,28.47280532587473,0,0,0,93.776768,0,0,23.98266494117647,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-04-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,64.30543893482505,controlled,conflict environment remains manageable under current operating rhythm
CRL_01592,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,body_treatment,standard,60,body_treatment|standard|60,Malta,monthly,2021-04-01,2021-04-30,12,premium_core,69.0,77.5,77.5,0.68,yes,2245.6,55.56,64.16,35.64,35,32.58,16.28,6.21,14.45,4.87,1.72,84.43,66.145,69.63,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,yes,no,no,yes,no,no,yes,medium,35,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,28.47280532587473,0,0,0,93.776768,0,0,23.98266494117647,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-04-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,64.30543893482505,controlled,conflict environment remains manageable under current operating rhythm
CRL_01593,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,deep_tissue,standard,60,deep_tissue|standard|60,Malta,monthly,2021-04-01,2021-04-30,12,premium_core,78.0,80.0,80.0,0.68,yes,2817.36,58.21,72.24,42.05,39,38.47,16.66,9.08,16.71,7.69,2.37,84.43,66.145,74.04,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,no,no,no,yes,no,no,yes,medium,39,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,28.47280532587473,0,0,0,93.776768,0,0,23.98266494117647,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-04-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,64.30543893482505,controlled,conflict environment remains manageable under current operating rhythm
CRL_01594,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,facial,basic,60,facial|basic|60,Malta,monthly,2021-04-01,2021-04-30,12,premium_core,94.0,100.0,100.0,0.68,yes,3186.15,54.1,96.55,52.23,33,38.5,11.76,7.6,13.99,4.37,1.08,84.43,66.145,78.25,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,no,no,no,yes,no,no,yes,medium,33,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,28.47280532587473,0,0,0,93.776768,0,0,23.98266494117647,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-04-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,64.30543893482505,controlled,conflict environment remains manageable under current operating rhythm
CRL_01595,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,hot_stone,standard,75,hot_stone|standard|75,Malta,monthly,2021-04-01,2021-04-30,12,premium_core,95.0,90.0,90.0,0.68,yes,1238.44,38.46,70.77,27.22,14,39.72,13.73,11.12,12.44,6.63,1.6,84.43,66.145,66.14,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,no,no,no,yes,no,no,yes,medium,14,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,28.47280532587473,0,0,0,93.776768,0,0,23.98266494117647,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-04-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,64.30543893482505,controlled,conflict environment remains manageable under current operating rhythm
CRL_01596,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,massage,standard,60,massage|standard|60,Malta,monthly,2021-04-01,2021-04-30,12,accessible_premium,58.0,85.0,85.0,0.68,yes,1832.25,55.56,52.35,29.08,35,36.59,17.62,8.82,16.96,5.68,2.76,84.43,66.145,63.24,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,yes,no,no,yes,no,no,yes,medium,35,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,28.47280532587473,0,0,0,93.776768,0,0,23.98266494117647,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-04-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,64.30543893482505,controlled,conflict environment remains manageable under current operating rhythm
CRL_01597,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,reflexology,standard,45,reflexology|standard|45,Malta,monthly,2021-04-01,2021-04-30,12,traffic_builder,34.0,75.0,75.0,0.68,yes,1085.7,48.39,41.36,20.01,35,36.56,11.79,7.63,14.87,6.87,2.31,84.43,66.145,56.08,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,yes,no,no,yes,no,no,yes,medium,35,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,28.47280532587473,0,0,0,93.776768,0,0,23.98266494117647,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-04-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,64.30543893482505,controlled,conflict environment remains manageable under current operating rhythm
CRL_01598,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,scrub,standard,45,scrub|standard|45,Malta,monthly,2021-04-01,2021-04-30,12,premium_core,52.0,50.0,50.0,0.68,yes,1646.05,48.39,62.71,30.34,35,34.74,16.8,11.28,19.4,7.05,1.38,84.43,66.145,69.51,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,yes,no,no,yes,no,no,yes,medium,35,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,28.47280532587473,0,0,0,93.776768,0,0,23.98266494117647,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-04-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,64.30543893482505,controlled,conflict environment remains manageable under current operating rhythm
CRL_01599,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,swedish,standard,60,swedish|standard|60,Malta,monthly,2021-04-01,2021-04-30,12,premium_core,64.0,69.5,69.5,0.68,yes,2079.0,55.56,59.4,33.0,35,41.78,14.55,7.51,18.39,4.15,1.82,84.43,66.145,70.09,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,yes,no,no,yes,no,no,yes,medium,35,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,28.47280532587473,0,0,0,93.776768,0,0,23.98266494117647,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-04-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,64.30543893482505,controlled,conflict environment remains manageable under current operating rhythm
CRL_01600,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,wrap,standard,60,wrap|standard|60,Malta,monthly,2021-04-01,2021-04-30,12,premium_core,82.0,72.0,72.0,0.68,yes,2090.88,49.09,77.44,38.02,27,41.33,18.24,8.37,19.64,5.65,2.89,84.43,66.145,72.3,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,no,no,no,yes,yes,no,yes,medium,27,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,28.47280532587473,0,0,0,93.776768,0,0,23.98266494117647,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-04-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,64.30543893482505,controlled,conflict environment remains manageable under current operating rhythm
CRL_02671,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,aromatherapy,standard,60,aromatherapy|standard|60,Malta,monthly,2021-04-01,2021-04-30,12,premium_core,64.0,76.0,76.0,0.68,yes,1864.64,53.33,58.27,31.08,32,32.06,14.55,7.36,14.65,5.38,2.53,84.905,66.685,66.9,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,yes,no,no,yes,no,no,yes,medium,32,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,28.48932718895739,0,0,0,92.972112,0,0,25.490310941176467,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-04-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,64.30213456220852,controlled,conflict environment remains manageable under current operating rhythm
CRL_02672,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,body_treatment,standard,60,body_treatment|standard|60,Malta,monthly,2021-04-01,2021-04-30,12,premium_core,69.0,77.5,77.5,0.68,yes,2003.53,52.54,64.63,33.96,31,39.76,10.68,5.55,14.36,6.11,2.56,84.905,66.685,69.8,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,yes,no,no,yes,no,no,yes,medium,31,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,28.48932718895739,0,0,0,92.972112,0,0,25.490310941176467,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-04-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,64.30213456220852,controlled,conflict environment remains manageable under current operating rhythm
CRL_02673,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,deep_tissue,standard,60,deep_tissue|standard|60,Malta,monthly,2021-04-01,2021-04-30,12,premium_core,78.0,80.0,80.0,0.68,yes,2452.42,54.84,72.13,39.56,34,40.93,11.69,10.26,17.96,6.59,1.23,84.905,66.685,73.52,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,no,no,no,yes,no,no,yes,medium,34,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,28.48932718895739,0,0,0,92.972112,0,0,25.490310941176467,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-04-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,64.30213456220852,controlled,conflict environment remains manageable under current operating rhythm
CRL_02674,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,facial,basic,60,facial|basic|60,Malta,monthly,2021-04-01,2021-04-30,12,premium_core,94.0,100.0,100.0,0.68,yes,2734.12,50.88,94.28,47.97,29,28.06,15.2,6.52,15.11,7.38,3.08,84.905,66.685,75.88,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,no,no,no,yes,no,no,yes,medium,29,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,28.48932718895739,0,0,0,92.972112,0,0,25.490310941176467,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-04-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,64.30213456220852,controlled,conflict environment remains manageable under current operating rhythm
CRL_02675,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,hot_stone,standard,75,hot_stone|standard|75,Malta,monthly,2021-04-01,2021-04-30,12,premium_core,95.0,90.0,90.0,0.68,yes,1111.92,34.88,74.13,25.86,12,30.14,16.3,5.1,18.7,7.33,3.37,84.905,66.685,63.52,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,no,no,no,yes,no,no,yes,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,28.48932718895739,0,0,0,92.972112,0,0,25.490310941176467,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-04-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,64.30213456220852,controlled,conflict environment remains manageable under current operating rhythm
CRL_02676,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,massage,standard,60,massage|standard|60,Malta,monthly,2021-04-01,2021-04-30,12,accessible_premium,58.0,85.0,85.0,0.68,yes,1667.49,52.54,53.79,28.26,31,35.4,12.91,11.81,17.84,4.38,3.4,84.905,66.685,62.71,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,yes,no,no,yes,no,no,yes,medium,31,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,28.48932718895739,0,0,0,92.972112,0,0,25.490310941176467,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-04-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,64.30213456220852,controlled,conflict environment remains manageable under current operating rhythm
CRL_02677,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,reflexology,standard,45,reflexology|standard|45,Malta,monthly,2021-04-01,2021-04-30,12,traffic_builder,34.0,75.0,75.0,0.68,yes,1005.02,45.37,43.23,19.61,31,32.55,17.33,10.15,14.77,7.6,1.05,84.905,66.685,55.73,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,yes,no,no,yes,no,no,yes,medium,31,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,28.48932718895739,0,0,0,92.972112,0,0,25.490310941176467,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-04-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,64.30213456220852,controlled,conflict environment remains manageable under current operating rhythm
CRL_02678,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,scrub,standard,45,scrub|standard|45,Malta,monthly,2021-04-01,2021-04-30,12,premium_core,52.0,50.0,50.0,0.68,yes,1441.19,45.37,61.99,28.12,31,35.6,17.91,6.41,19.98,4.49,2.36,84.905,66.685,68.98,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,yes,no,no,yes,no,no,yes,medium,31,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,28.48932718895739,0,0,0,92.972112,0,0,25.490310941176467,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-04-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,64.30213456220852,controlled,conflict environment remains manageable under current operating rhythm
CRL_02679,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,swedish,standard,60,swedish|standard|60,Malta,monthly,2021-04-01,2021-04-30,12,premium_core,64.0,69.5,69.5,0.68,yes,1792.11,52.54,57.81,30.37,31,30.95,15.58,7.87,18.23,5.2,3.58,84.905,66.685,67.86,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,yes,no,no,yes,no,no,yes,medium,31,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,28.48932718895739,0,0,0,92.972112,0,0,25.490310941176467,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-04-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,64.30213456220852,controlled,conflict environment remains manageable under current operating rhythm
CRL_02680,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,wrap,standard,60,wrap|standard|60,Malta,monthly,2021-04-01,2021-04-30,12,premium_core,82.0,72.0,72.0,0.68,yes,1743.17,45.1,75.79,34.18,23,31.75,15.45,10.63,14.87,5.3,1.87,84.905,66.685,70.06,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,no,no,no,yes,yes,no,yes,medium,23,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,28.48932718895739,0,0,0,92.972112,0,0,25.490310941176467,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-04-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,64.30213456220852,controlled,conflict environment remains manageable under current operating rhythm
CRL_00521,treatment_outlet_period,MLT_OUTLET_001,Valletta,,,aromatherapy,standard,60,aromatherapy|standard|60,Malta,monthly,2021-05-01,2021-05-31,12,premium_core,64.0,76.0,76.0,0.7,yes,2033.5,55.56,58.1,32.28,35,33.32,16.07,7.72,12.68,6.2,1.67,85.25,66.47,67.51,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,yes,no,no,yes,no,no,yes,medium,35,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,32.582282767467426,0,0,0,92.933456,0,0,26.86085988235294,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-05-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,63.483543446506516,controlled,conflict environment remains manageable under current operating rhythm
CRL_00522,treatment_outlet_period,MLT_OUTLET_001,Valletta,,,body_treatment,standard,60,body_treatment|standard|60,Malta,monthly,2021-05-01,2021-05-31,12,premium_core,69.0,77.5,77.5,0.7,yes,2142.68,54.84,63.02,34.56,34,41.82,14.44,8.72,12.77,4.71,3.45,85.25,66.47,70.28,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,yes,no,no,yes,no,no,yes,medium,34,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,32.582282767467426,0,0,0,92.933456,0,0,26.86085988235294,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-05-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,63.483543446506516,controlled,conflict environment remains manageable under current operating rhythm
CRL_00523,treatment_outlet_period,MLT_OUTLET_001,Valletta,,,deep_tissue,standard,60,deep_tissue|standard|60,Malta,monthly,2021-05-01,2021-05-31,12,premium_core,78.0,80.0,80.0,0.7,yes,2813.9,57.58,74.05,42.63,38,32.28,14.03,9.71,18.5,5.31,2.91,85.25,66.47,73.52,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,no,no,no,yes,no,no,yes,medium,38,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,32.582282767467426,0,0,0,92.933456,0,0,26.86085988235294,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-05-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,63.483543446506516,controlled,conflict environment remains manageable under current operating rhythm
CRL_00524,treatment_outlet_period,MLT_OUTLET_001,Valletta,,,facial,basic,60,facial|basic|60,Malta,monthly,2021-05-01,2021-05-31,12,premium_core,94.0,100.0,100.0,0.7,yes,2837.12,52.54,91.52,48.09,31,36.1,16.93,9.9,17.06,4.51,3.11,85.25,66.47,76.57,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,no,no,no,yes,no,no,yes,medium,31,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,32.582282767467426,0,0,0,92.933456,0,0,26.86085988235294,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-05-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,63.483543446506516,controlled,conflict environment remains manageable under current operating rhythm
CRL_00525,treatment_outlet_period,MLT_OUTLET_001,Valletta,,,hot_stone,standard,75,hot_stone|standard|75,Malta,monthly,2021-05-01,2021-05-31,12,premium_core,95.0,90.0,90.0,0.7,yes,1177.15,36.72,72.44,26.6,13,30.61,10.26,6.99,17.84,6.48,2.24,85.25,66.47,64.09,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,no,no,no,yes,no,no,yes,medium,13,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated,32.582282767467426,0,0,0,92.933456,0,0,26.86085988235294,0,stable_staffing_context,low,No material roster-based conflict override detected.,2021-05-01,0.0,70.0,0.0,0.0,0.0,0.0,stable_controlled,63.483543446506516,controlled,conflict environment remains manageable under current operating rhythm
