year,month,month_id,month_label,quarter,airport_passengers_international,tourism_demand_air_passengers_international,accommodation_nights_spent,unemployment_rate_percent,hicp_restaurants_hotels_index,hicp_restaurants_hotels_yoy,source_value_raw_airport,source_dataset_airport,source_airport_code_airport,source_scope_airport,source_value_raw_tourism,source_dataset_tourism,source_geo_tourism,source_scope_tourism,source_dataset_accommodation,source_geo_accommodation,source_scope_accommodation,source_dataset_labour,source_geo_labour,source_scope_labour,source_dataset_index_cpi,source_dataset_yoy_cpi,source_scope_cpi,period_date,month_num,airport_passengers_international__winsorized,airport_passengers_international__score_0_100,airport_passengers_international__used_flag,tourism_demand_air_passengers_international__winsorized,tourism_demand_air_passengers_international__score_0_100,tourism_demand_air_passengers_international__used_flag,accommodation_nights_spent__winsorized,accommodation_nights_spent__score_0_100,accommodation_nights_spent__used_flag,footfall_proxy_features_available,footfall_proxy_air_component_present_flag,footfall_proxy_core_components_present,external_context_flow_score_0_100_raw,external_context_flow_score_0_100,external_context_flow_band,footfall_proxy_signal_quality,footfall_proxy_weight_regime,external_context_flow_method,external_context_flow_inputs,external_context_flow_note
2022,5,2022-05,2022-05,2,,,746507.0,3.733333333333333,,6.35,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2022-05-01,5,,,0,,,0,746507.0,49.07,1,1,0,1,49.07,37.34,low contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2022,6,2022-06,2022-06,2,,,830430.0,3.6666666666666665,,7.300000000000001,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2022-06-01,6,,,0,,,0,830430.0,55.56,1,1,0,1,55.56,49.69,moderate contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2022,7,2022-07,2022-07,3,,,991837.0,3.5,,7.8,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2022-07-01,7,,,0,,,0,991837.0,79.63,1,1,0,1,79.63,61.42,high contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2022,8,2022-08,2022-08,3,,,1096000.0,3.333333333333333,,8.05,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2022-08-01,8,,,0,,,0,1096000.0,84.26,1,1,0,1,84.26,73.15,high contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2022,9,2022-09,2022-09,3,,,846574.0,3.333333333333333,,8.4,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2022-09-01,9,,,0,,,0,846574.0,57.41,1,1,0,1,57.41,73.77,high contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2022,10,2022-10,2022-10,4,,,845231.0,3.3000000000000003,,8.45,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2022-10-01,10,,,0,,,0,845231.0,56.48,1,1,0,1,56.48,66.05,high contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2022,11,2022-11,2022-11,4,,,622816.0,3.266666666666667,,8.3,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2022-11-01,11,,,0,,,0,622816.0,36.11,1,1,0,1,36.11,50.0,moderate contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2022,12,2022-12,2022-12,4,,,499918.0,3.266666666666667,,7.85,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2022-12-01,12,,,0,,,0,499918.0,23.15,1,1,0,1,23.15,38.58,low contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2023,1,2023-01,2023-01,1,,,446954.0,3.233333333333333,,7.35,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2023-01-01,1,,,0,,,0,446954.0,17.59,1,1,0,1,17.59,25.62,low contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2023,2,2023-02,2023-02,1,,,535911.0,3.266666666666667,,7.2,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2023-02-01,2,,,0,,,0,535911.0,28.7,1,1,0,1,28.7,23.15,low contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2023,3,2023-03,2023-03,1,,,676516.0,3.466666666666667,,7.6,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2023-03-01,3,,,0,,,0,676516.0,39.81,1,1,0,1,39.81,28.7,low contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2023,4,2023-04,2023-04,2,,,852786.0,3.733333333333333,,7.2,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2023-04-01,4,,,0,,,0,852786.0,59.26,1,1,0,1,59.26,42.59,moderate contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2023,5,2023-05,2023-05,2,,,887067.0,3.766666666666667,,6.45,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2023-05-01,5,,,0,,,0,887067.0,62.04,1,1,0,1,62.04,53.7,moderate contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2023,6,2023-06,2023-06,2,,,944312.0,3.733333333333333,,5.9,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2023-06-01,6,,,0,,,0,944312.0,69.44,1,1,0,1,69.44,63.58,high contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2023,7,2023-07,2023-07,3,,,1096007.0,3.6666666666666665,,6.35,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2023-07-01,7,,,0,,,0,1096007.0,85.19,1,1,0,1,85.19,72.22,high contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2023,8,2023-08,2023-08,3,,,1200154.0,3.733333333333333,,6.15,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2023-08-01,8,,,0,,,0,1188398.8999999997,97.69,1,1,0,1,97.69,84.11,very high contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2023,9,2023-09,2023-09,3,,,962553.0,3.6,,5.9,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2023-09-01,9,,,0,,,0,962553.0,74.07,1,1,0,1,74.07,85.65,very high contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2023,10,2023-10,2023-10,4,,,982766.0,3.333333333333333,,5.2,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2023-10-01,10,,,0,,,0,982766.0,78.7,1,1,0,1,78.7,83.49,very high contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2023,11,2023-11,2023-11,4,,,720205.0,3.1666666666666665,,5.6,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2023-11-01,11,,,0,,,0,720205.0,47.22,1,1,0,1,47.22,66.66,high contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2023,12,2023-12,2023-12,4,,,586992.0,3.1333333333333333,,4.949999999999999,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2023-12-01,12,,,0,,,0,586992.0,33.33,1,1,0,1,33.33,53.08,moderate contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2024,1,2024-01,2024-01,1,,,529557.0,3.3666666666666667,,4.9,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2024-01-01,1,,,0,,,0,529557.0,26.85,1,1,0,1,26.85,35.8,low contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2024,2,2024-02,2024-02,1,,,647382.0,3.4,,4.8,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2024-02-01,2,,,0,,,0,647382.0,37.96,1,1,0,1,37.96,32.71,low contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2024,3,2024-03,2024-03,1,,,809466.0,3.4,,5.0,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2024-03-01,3,,,0,,,0,809466.0,53.7,1,1,0,1,53.7,39.5,low contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2024,4,2024-04,2024-04,2,,,934202.0,3.2999999999999994,,4.050000000000001,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2024-04-01,4,,,0,,,0,934202.0,66.67,1,1,0,1,66.67,52.78,moderate contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2024,5,2024-05,2024-05,2,,,1034372.0,3.233333333333333,,4.2,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2024-05-01,5,,,0,,,0,1034372.0,80.56,1,1,0,1,80.56,66.98,high contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2024,6,2024-06,2024-06,2,,,1046824.0,3.1,,3.45,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2024-06-01,6,,,0,,,0,1046824.0,81.48,1,1,0,1,81.48,76.24,high contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2024,7,2024-07,2024-07,3,,,1257738.0,3.033333333333333,,3.4,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2024-07-01,7,,,0,,,0,1188398.8999999997,97.69,1,1,0,1,97.69,86.58,very high contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2024,8,2024-08,2024-08,3,,,1320338.0,3.1333333333333333,,2.9000000000000004,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2024-08-01,8,,,0,,,0,1188398.8999999997,97.69,1,1,0,1,97.69,92.29,very high contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2024,9,2024-09,2024-09,3,897450.0,897450.0,1074009.0,3.1333333333333333,,2.75,897450 ,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",897450 ,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2024-09-01,9,897450.0,53.85,1,897450.0,53.85,1,1074009.0,82.41,1,3,1,3,62.42,85.93,very high contextual support,strong,balanced_full_blend,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2024,10,2024-10,2024-10,4,839268.0,839268.0,1108735.0,3.0666666666666664,,3.05,839268 ,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",839268 ,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2024-10-01,10,839268.0,46.15,1,839268.0,46.15,1,1108735.0,87.04,1,3,1,3,58.42,72.84,high contextual support,strong,balanced_full_blend,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2024,11,2024-11,2024-11,4,631578.0,631578.0,869836.0,3.033333333333333,,2.45,631578 ,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",631578 ,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2024-11-01,11,631578.0,30.77,1,631578.0,30.77,1,869836.0,61.11,1,3,1,3,39.87,53.57,moderate contextual support,strong,balanced_full_blend,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2024,12,2024-12,2024-12,4,592329.0,592329.0,688004.0,3.2000000000000006,,3.15,592329 ,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",592329 ,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2024-12-01,12,592329.0,23.08,1,592329.0,23.08,1,688004.0,42.59,1,3,1,3,28.93,42.41,moderate contextual support,strong,balanced_full_blend,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
