conflict_resolution_id,entity_scope,outlet_id,outlet_name,therapist_id,therapist_name,treatment_category,treatment_variant,session_duration_min,treatment_key,market_context,period_type,period_start,period_end,rolling_window_weeks,pricing_position,recommended_sell_price_eur,market_price_median_eur,commercial_market_price_median_eur,external_demand_proxy_index,external_stress_flag,revenue_eur,utilization_percent,yield_eur_per_sold_hour,revpath_eur_per_available_hour,bookings_count,rebooking_rate_percent,addon_attach_rate_percent,retail_attach_rate_percent,cancellation_rate_percent,no_show_rate_percent,complaint_rate_percent,schedule_adherence_percent,therapist_consistency_score_0_100,treatment_health_score_0_100,conflict_case_flag,conflict_pattern_code,conflict_pattern_group,conflict_priority_level,primary_tradeoff_dimension,secondary_tradeoff_dimension,root_cause_hypothesis,root_cause_confidence_level,recommended_resolution_path,manager_action_route,pricing_action_flag,staffing_action_flag,training_action_flag,retention_action_flag,governance_review_flag,burnout_guardrail_flag,leakage_risk_flag,score_confidence_level,sample_size_observations,dependency_coverage_flag,qa_status,audit_note,status
CRL_00097,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,reflexology,standard,45,reflexology|standard|45,Malta,weekly,2026-01-12,2026-01-18,12,traffic_builder,34.0,75.0,75.0,0.88,yes,350.79,50.77,42.52,21.59,11,39.41,18.37,17.63,10.5,3.78,3.95,90.86500000000001,75.10499999999999,51.72,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00098,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,scrub,standard,45,scrub|standard|45,Malta,weekly,2026-01-12,2026-01-18,12,premium_core,52.0,50.0,50.0,0.88,yes,581.46,50.77,70.48,35.78,11,48.31,26.87,12.68,11.67,3.48,1.51,90.86500000000001,75.10499999999999,68.28,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00099,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,swedish,standard,60,swedish|standard|60,Malta,weekly,2026-01-12,2026-01-18,12,premium_core,64.0,69.5,69.5,0.88,yes,694.98,57.89,63.18,36.58,11,43.86,18.81,12.09,9.52,4.5,1.56,90.86500000000001,75.10499999999999,66.22,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00100,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,wrap,standard,60,wrap|standard|60,Malta,weekly,2026-01-12,2026-01-18,12,premium_core,82.0,72.0,72.0,0.88,yes,860.75,57.89,78.25,45.3,11,47.98,14.47,11.77,8.86,4.18,1.87,90.86500000000001,75.10499999999999,69.2,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,yes,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00101,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,aromatherapy,standard,60,aromatherapy|standard|60,Malta,weekly,2026-01-19,2026-01-25,12,premium_core,64.0,76.0,76.0,0.84,yes,692.23,57.89,62.93,36.43,11,39.7,27.84,9.87,9.41,3.95,1.4,85.11,75.11,64.64,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00102,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,body_treatment,standard,60,body_treatment|standard|60,Malta,weekly,2026-01-19,2026-01-25,12,premium_core,69.0,77.5,77.5,0.84,yes,767.36,57.89,69.76,40.39,11,48.21,19.55,10.94,10.22,4.64,3.28,85.11,75.11,67.65,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00103,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,deep_tissue,standard,60,deep_tissue|standard|60,Malta,weekly,2026-01-19,2026-01-25,12,premium_core,78.0,80.0,80.0,0.84,yes,827.86,57.89,75.26,43.57,11,40.67,23.69,17.26,12.92,4.94,3.9,85.11,75.11,69.56,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,no,no,no,yes,no,no,yes,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00104,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,facial,basic,60,facial|basic|60,Malta,weekly,2026-01-19,2026-01-25,12,premium_core,94.0,100.0,100.0,0.84,yes,980.32,57.89,89.12,51.6,11,52.15,14.24,15.54,9.47,4.76,2.72,85.11,75.11,73.13,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00105,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,hot_stone,standard,75,hot_stone|standard|75,Malta,weekly,2026-01-19,2026-01-25,12,premium_core,95.0,90.0,90.0,0.84,yes,541.62,48.39,72.22,34.94,6,47.9,20.37,10.31,9.85,3.61,3.44,85.11,75.11,63.47,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,6,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00106,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,massage,standard,60,massage|standard|60,Malta,weekly,2026-01-19,2026-01-25,12,accessible_premium,58.0,85.0,85.0,0.84,yes,649.33,57.89,59.03,34.18,11,44.71,19.4,9.62,10.77,4.91,2.32,85.11,75.11,60.65,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00107,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,reflexology,standard,45,reflexology|standard|45,Malta,weekly,2026-01-19,2026-01-25,12,traffic_builder,34.0,75.0,75.0,0.84,yes,375.76,50.77,45.55,23.12,11,43.76,20.7,16.88,11.21,3.74,3.7,85.11,75.11,53.05,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00108,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,scrub,standard,45,scrub|standard|45,Malta,weekly,2026-01-19,2026-01-25,12,premium_core,52.0,50.0,50.0,0.84,yes,567.71,50.77,68.81,34.94,11,42.97,14.23,15.53,9.67,5.16,2.88,85.11,75.11,66.71,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00109,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,swedish,standard,60,swedish|standard|60,Malta,weekly,2026-01-19,2026-01-25,12,premium_core,64.0,69.5,69.5,0.84,yes,698.39,57.89,63.49,36.76,11,41.11,16.99,8.98,11.33,5.07,3.37,85.11,75.11,65.81,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00110,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,wrap,standard,60,wrap|standard|60,Malta,weekly,2026-01-19,2026-01-25,12,premium_core,82.0,72.0,72.0,0.84,yes,905.96,57.89,82.36,47.68,11,52.71,17.47,15.86,9.33,4.42,3.29,85.11,75.11,70.84,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,yes,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00111,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,aromatherapy,standard,60,aromatherapy|standard|60,Malta,weekly,2026-01-26,2026-02-01,12,premium_core,64.0,76.0,76.0,0.95,no,722.76,60.0,60.23,36.14,12,51.76,14.4,8.75,10.39,2.65,2.19,91.295,76.05000000000001,66.04,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00112,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,body_treatment,standard,60,body_treatment|standard|60,Malta,weekly,2026-01-26,2026-02-01,12,premium_core,69.0,77.5,77.5,0.95,no,829.8,60.0,69.15,41.49,12,47.68,16.03,10.15,9.88,3.68,3.08,91.295,76.05000000000001,68.49,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00113,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,deep_tissue,standard,60,deep_tissue|standard|60,Malta,weekly,2026-01-26,2026-02-01,12,premium_core,78.0,80.0,80.0,0.95,no,887.52,60.0,73.96,44.38,12,46.39,27.16,7.84,10.63,3.57,2.2,91.295,76.05000000000001,71.34,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00114,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,facial,basic,60,facial|basic|60,Malta,weekly,2026-01-26,2026-02-01,12,premium_core,94.0,100.0,100.0,0.95,no,1115.16,60.0,92.93,55.76,12,52.95,26.91,12.78,9.02,3.62,1.05,91.295,76.05000000000001,75.86,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00115,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,hot_stone,standard,75,hot_stone|standard|75,Malta,weekly,2026-01-26,2026-02-01,12,premium_core,95.0,90.0,90.0,0.95,no,664.79,52.24,75.98,39.69,7,47.06,21.71,11.09,10.69,3.81,1.46,91.295,76.05000000000001,65.79,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,7,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00116,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,massage,standard,60,massage|standard|60,Malta,weekly,2026-01-26,2026-02-01,12,accessible_premium,58.0,85.0,85.0,0.95,no,698.52,60.0,58.21,34.93,12,40.81,27.76,16.07,10.74,4.25,2.35,91.295,76.05000000000001,61.49,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00117,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,reflexology,standard,45,reflexology|standard|45,Malta,weekly,2026-01-26,2026-02-01,12,traffic_builder,34.0,75.0,75.0,0.95,no,384.48,52.94,42.72,22.62,12,47.4,18.38,6.66,10.68,4.14,2.56,91.295,76.05000000000001,53.89,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00118,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,scrub,standard,45,scrub|standard|45,Malta,weekly,2026-01-26,2026-02-01,12,premium_core,52.0,50.0,50.0,0.95,no,601.2,52.94,66.8,35.36,12,44.31,20.6,17.04,10.21,2.41,2.0,91.295,76.05000000000001,67.88,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00119,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,swedish,standard,60,swedish|standard|60,Malta,weekly,2026-01-26,2026-02-01,12,premium_core,64.0,69.5,69.5,0.95,no,740.88,60.0,61.74,37.04,12,42.59,19.24,7.69,8.39,3.88,2.36,91.295,76.05000000000001,66.92,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00120,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,wrap,standard,60,wrap|standard|60,Malta,weekly,2026-01-26,2026-02-01,12,premium_core,82.0,72.0,72.0,0.95,no,932.52,60.0,77.71,46.63,12,44.8,21.29,13.59,8.99,3.24,3.74,91.295,76.05000000000001,70.1,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,yes,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00121,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,aromatherapy,standard,60,aromatherapy|standard|60,Malta,weekly,2026-02-02,2026-02-08,12,premium_core,64.0,76.0,76.0,1.02,no,774.8,61.9,59.6,36.9,13,41.66,18.63,7.02,8.25,2.2,3.88,81.855,74.555,66.0,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,13,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00122,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,body_treatment,standard,60,body_treatment|standard|60,Malta,weekly,2026-02-02,2026-02-08,12,premium_core,69.0,77.5,77.5,1.02,no,923.65,61.9,71.05,43.98,13,51.28,15.36,16.78,7.61,3.03,1.2,81.855,74.555,70.56,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,13,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00123,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,deep_tissue,standard,60,deep_tissue|standard|60,Malta,weekly,2026-02-02,2026-02-08,12,premium_core,78.0,80.0,80.0,1.02,no,963.82,61.9,74.14,45.9,13,48.32,13.05,15.31,6.36,1.91,2.42,81.855,74.555,72.3,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,13,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00124,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,facial,basic,60,facial|basic|60,Malta,weekly,2026-02-02,2026-02-08,12,premium_core,94.0,100.0,100.0,1.02,no,1191.84,61.9,91.68,56.75,13,48.24,14.48,8.18,7.7,2.72,2.2,81.855,74.555,75.64,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,13,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00125,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,hot_stone,standard,75,hot_stone|standard|75,Malta,weekly,2026-02-02,2026-02-08,12,premium_core,95.0,90.0,90.0,1.02,no,772.32,55.56,77.23,42.91,8,48.64,18.54,6.3,9.38,2.59,1.81,81.855,74.555,67.58,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,8,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00126,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,massage,standard,60,massage|standard|60,Malta,weekly,2026-02-02,2026-02-08,12,accessible_premium,58.0,85.0,85.0,1.02,no,713.05,61.9,54.85,33.95,13,42.84,15.7,14.06,8.46,3.16,1.08,81.855,74.555,61.66,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,13,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00127,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,reflexology,standard,45,reflexology|standard|45,Malta,weekly,2026-02-02,2026-02-08,12,traffic_builder,34.0,75.0,75.0,1.02,no,411.97,54.93,42.25,23.21,13,48.68,15.81,7.19,6.02,3.44,1.54,81.855,74.555,55.1,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,13,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00128,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,scrub,standard,45,scrub|standard|45,Malta,weekly,2026-02-02,2026-02-08,12,premium_core,52.0,50.0,50.0,1.02,no,645.06,54.93,66.16,36.34,13,44.59,22.69,8.46,8.49,3.55,3.49,81.855,74.555,68.96,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,13,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00129,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,swedish,standard,60,swedish|standard|60,Malta,weekly,2026-02-02,2026-02-08,12,premium_core,64.0,69.5,69.5,1.02,no,798.2,61.9,61.4,38.01,13,42.61,12.42,8.18,9.19,1.87,1.26,81.855,74.555,67.72,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,13,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00130,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,wrap,standard,60,wrap|standard|60,Malta,weekly,2026-02-02,2026-02-08,12,premium_core,82.0,72.0,72.0,1.02,no,1053.52,61.9,81.04,50.17,13,44.75,16.15,10.56,7.29,3.63,3.45,81.855,74.555,71.84,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,yes,no,no,medium,13,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00131,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,aromatherapy,standard,60,aromatherapy|standard|60,Malta,weekly,2026-02-09,2026-02-15,12,premium_core,64.0,76.0,76.0,0.97,no,822.9,61.9,63.3,39.19,13,48.12,18.98,9.53,7.67,3.49,2.23,87.27000000000001,75.41499999999999,67.68,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,13,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00132,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,body_treatment,standard,60,body_treatment|standard|60,Malta,weekly,2026-02-09,2026-02-15,12,premium_core,69.0,77.5,77.5,0.97,no,919.23,61.9,70.71,43.77,13,47.08,26.31,15.6,9.65,2.52,3.61,87.27000000000001,75.41499999999999,70.34,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,13,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00133,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,deep_tissue,standard,60,deep_tissue|standard|60,Malta,weekly,2026-02-09,2026-02-15,12,premium_core,78.0,80.0,80.0,0.97,no,986.18,61.9,75.86,46.96,13,49.42,16.13,7.67,6.69,2.78,2.62,87.27000000000001,75.41499999999999,72.93,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,13,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00134,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,facial,basic,60,facial|basic|60,Malta,weekly,2026-02-09,2026-02-15,12,premium_core,94.0,100.0,100.0,0.97,no,1238.51,61.9,95.27,58.98,13,43.64,12.29,16.97,10.54,3.29,1.52,87.27000000000001,75.41499999999999,75.79,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,13,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00135,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,hot_stone,standard,75,hot_stone|standard|75,Malta,weekly,2026-02-09,2026-02-15,12,premium_core,95.0,90.0,90.0,0.97,no,626.29,52.24,71.58,37.39,7,48.26,25.28,8.48,8.91,2.79,2.66,87.27000000000001,75.41499999999999,65.07,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,7,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00136,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,massage,standard,60,massage|standard|60,Malta,weekly,2026-02-09,2026-02-15,12,accessible_premium,58.0,85.0,85.0,0.97,no,702.0,61.9,54.0,33.43,13,48.84,21.61,13.98,7.15,4.04,3.62,87.27000000000001,75.41499999999999,62.38,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,13,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00137,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,reflexology,standard,45,reflexology|standard|45,Malta,weekly,2026-02-09,2026-02-15,12,traffic_builder,34.0,75.0,75.0,0.97,no,418.86,54.93,42.96,23.6,13,46.54,12.75,8.0,10.26,3.08,2.15,87.27000000000001,75.41499999999999,54.79,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,13,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00138,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,scrub,standard,45,scrub|standard|45,Malta,weekly,2026-02-09,2026-02-15,12,premium_core,52.0,50.0,50.0,0.97,no,678.6,54.93,69.6,38.23,13,44.47,16.62,10.27,6.93,3.45,1.74,87.27000000000001,75.41499999999999,69.59,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,13,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00139,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,swedish,standard,60,swedish|standard|60,Malta,weekly,2026-02-09,2026-02-15,12,premium_core,64.0,69.5,69.5,0.97,no,833.56,61.9,64.12,39.69,13,49.9,26.99,14.79,7.79,3.37,2.43,87.27000000000001,75.41499999999999,69.81,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,13,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00140,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,wrap,standard,60,wrap|standard|60,Malta,weekly,2026-02-09,2026-02-15,12,premium_core,82.0,72.0,72.0,0.97,no,1014.26,61.9,78.02,48.3,13,40.11,19.94,13.16,6.72,2.76,2.79,87.27000000000001,75.41499999999999,70.76,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,yes,no,no,medium,13,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00141,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,aromatherapy,standard,60,aromatherapy|standard|60,Malta,weekly,2026-02-16,2026-02-22,12,premium_core,64.0,76.0,76.0,0.91,no,739.92,60.0,61.66,37.0,12,50.65,19.93,14.26,10.88,2.93,1.23,86.97999999999999,74.765,66.47,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00142,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,body_treatment,standard,60,body_treatment|standard|60,Malta,weekly,2026-02-16,2026-02-22,12,premium_core,69.0,77.5,77.5,0.91,no,806.04,60.0,67.17,40.3,12,50.12,16.35,13.08,8.79,4.36,3.4,86.97999999999999,74.765,68.32,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00143,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,deep_tissue,standard,60,deep_tissue|standard|60,Malta,weekly,2026-02-16,2026-02-22,12,premium_core,78.0,80.0,80.0,0.91,no,904.32,60.0,75.36,45.22,12,54.2,19.14,8.22,8.17,4.55,1.41,86.97999999999999,74.765,72.34,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00144,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,facial,basic,60,facial|basic|60,Malta,weekly,2026-02-16,2026-02-22,12,premium_core,94.0,100.0,100.0,0.91,no,1110.12,60.0,92.51,55.51,12,49.54,23.08,16.19,11.29,4.18,3.42,86.97999999999999,74.765,75.09,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00145,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,hot_stone,standard,75,hot_stone|standard|75,Malta,weekly,2026-02-16,2026-02-22,12,premium_core,95.0,90.0,90.0,0.91,no,635.04,52.24,72.58,37.91,7,52.94,12.63,14.47,9.76,3.16,3.96,86.97999999999999,74.765,65.32,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,7,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
